language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
27	Azerbaijani	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	ağrımaq	GEN	NOM	X	GEN_NOM	The NP in the genitive displays some properties of a clause-level argument.	Aslan-ın yaman baş-ı ağrı-yır	PN-GEN terrible head-POSS3 ache-IPFV(3)	‘Aslan has a terrible headache.’		‘У Аслана ужасно болит голова.’			
27	Azerbaijani	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	COP	NOM	NOM(NO.AGR)	Y	NOM_NOM(NO.AGR)	Non-verbal predicate.	Aslan qrip-dir	PN flu-COP3	‘Aslan has the flu.’		‘Аслан болеет гриппом.’	Alternative (past): Aslan qrip olub.		
27	Azerbaijani	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	qorxmaq	NOM	ABL	Y	NOM_ABL		Aslan it-dǝn qorx-ur	PN dog-ABL fear-IPFV(3)	‘Aslan is afraid of the dog.’		‘Аслан боится собаки’			
27	Azerbaijani	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	atmaq	NOM	ACC	TR	TR		Aslan daş-ı at-dı	PN stone-ACC throw-PST(3)	‘Aslan threw the stone.’		‘Аслан бросил камень’			
27	Azerbaijani	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	çatmaq	GEN	NOM	X	GEN_NOM	The NP in the genitive displays some properties of a clause-level argument.	Aslan-ın bu saat pul-u çat-ır	PN-GEN this moment money-POSS3 reach-IPFV(3)	‘Now Aslan has enough money.’		‘Аслану сейчас хватает денег’	Spoken variant. More formal alternative is: Aslanın kifayǝt qǝdǝr pulu var. Same verb and pattern as 56 (but no negation). Same verb as 19 and 21.		
27	Azerbaijani	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	oxşamaq	NOM	DATLAT	Y	NOM_DATLAT		Aslan Mixail-ǝ oxşa-yır	PN PN-DAT/LAT look_like-IPFV(3)	‘Aslan resembles Mikhail.’		‘Аслан похож на Михаила.’	More formal alternative is bǝnzǝyir, the same structure.		
27	Azerbaijani	7	believe	X (believe) Y	верить	X (верить)Y-у	inanmaq	NOM	DATLAT	Y	NOM_DATLAT		Aslan Rǝsul-a inan-ır	PN PN-DAT/LAT trust-IPFV(3)	‘Aslan believes Rasul.’		‘Аслан верит Расулу.’			
27	Azerbaijani	8	take	X (take) Y	взять	X (брать) Y(-а)	götürmək	NOM	ACC	TR	TR		Aslan rǝf-dǝn kitab götür-dü	PN shelf-ABL book take-PST(3)	‘Aslan took a book from the shelf.’		‘Аслан взял книгу с полки’			
27	Azerbaijani	9	see	X (see) Y	видеть	X (видеть) Y(-а)	görmək	NOM	ACC	TR	TR		Aslan ev gör-ür	PN house see-IPFV(3)	‘Aslan sees a house.’		‘Аслан видит дом.’			
27	Azerbaijani	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	təsir etmək	NOM	DATLAT	Y	NOM_DATLAT		yaş yaddaş-a tǝsir ed-ir	age memory-DAT/LAT influence do-IPFV(3)	‘Age influences memory.’		‘Возраст влияет на память.’	CV		
27	Azerbaijani	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	rastlaşmaq	NOM	ile	Y	NOM_ile	The suffix "-la" is a contracted form of the postposition "ilǝ".	Aslan Rǝsul-la rastlaş-dı	PN PN-with meet-PST(3)	‘Aslan encountered Rasul.’		‘Аслан встретился с Расулом’			
