language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
128	Bafut	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	búʔù	*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	àtû àmbɛ́ à búʔù	head/PREP PN SM ache	‘Ambe has a headache.’			
128	Bafut	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	tsí	nu	SBJ	X	nu_SBJ		àsáŋə̀ tsí nú àmbɛ́	flu stay body/PREP PN	‘Ambe has the flu.’			Same verb as 38, different pattern. nú is originally a noun for ‘body’ that gets grammaticalized in many contexts, developing into a preposition-like element.
128	Bafut	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	bɔ́ʔɔ̂	SBJ	DO	TR	TR		àmbɛ́ à bɔ́ʔɔ̂ m̀bû já	PN SM be_afraid dog DEF	‘Ambe is afraid of the dog.’			
128	Bafut	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	màʔâ	SBJ	DO	TR	TR		àmbɛ́ à fùû màʔâ ŋ̀gɔ̀ʔɔ̀	PN SM first throw stone	‘Ambe threw a stone first.’			Same as 86.
128	Bafut	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	tsí nkùʔû	*	*	*		Not included in the database because the intended meaning is expressed by a structurally discontinuous combination (predicate + adnominal modifier).	àmbɛ́ à tsí-nɨ̀ ŋkábɨ̀ nkùʔû	PN SM have-IPFV money sufficient	‘Ambe has enough money.’			nkùʔû is a modifier of ŋkábɨ̀ (something like an adjective).
128	Bafut	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	fíì	SBJ	DO	TR	TR		àmbɛ́ à fíì sùù	PN SM resemble PN	‘Ambe resembles Suh.’			
128	Bafut	7	believe	X (believe) Y	верить	X (верить)Y-у	bíì	SBJ	DO	TR	TR		àmbɛ́ à bíì-tɨ̀ sùù	PN SM believe-IPFV PN	‘Ambe believes Suh.’			Same verb as 114 and 98 (different pattern). 
128	Bafut	8	take	X (take) Y	взять	X (брать) Y(-а)	nlɔ̀gə̂	SBJ	DO	TR	TR		àmbɛ́ à lɨ́ nlɔ̀gə̂ ŋwàʔànɨ̀	PN SM P1 take book	‘Ambe took a book.’			
128	Bafut	9	see	X (see) Y	видеть	X (видеть) Y(-а)	jə́	SBJ	DO	TR	TR		àmbɛ́ à jə́ ǹdâ	PN SM see house	‘Ambe sees a house.’			Same as 11 and 55.
128	Bafut	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	*	*	*	*		No satisfactory translation has been obtained.	*	*	*			
