language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
136	Kurmanji_Northern_Kurdish	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	êşin (intr)	*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	ser-ê zilam di-êş-e	head(M)-EZ.M man PRS-ache.IPFV-3SG	‘The man has a headache’.			
136	Kurmanji_Northern_Kurdish	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	bûn (intr)	SBJ.INTR	biOBL	Y	SBJ.INTR_biOBL	Non-verbal predicate.	zilam bi grip-ê ye	man with flu(F)-OBL.F COP.3SG	‘The man has the flu.’			Same as 100.
136	Kurmanji_Northern_Kurdish	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	tirsîn (intr)	SBJ.INTR	jiOBL	Y	SBJ.INTR_jiOBL		zilam ji kuçik di-tirs-e	man from dog(M) PRS-be_afraid.IPFV-3SG	‘The man is afraid of the dog.’			
136	Kurmanji_Northern_Kurdish	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	avêtin (tr)	SBJ	DO	TR	TR		zilam kevir avet	man stone(M) throw.PFV.SG	‘The man threw the stone.’			Same as 86
136	Kurmanji_Northern_Kurdish	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	têr- kirin (tr)	*	*	*		Not included in the database because X is expressed as an NP-internal modifier (last member of the ezafe construction).	pere têr-a zilam di-k-e	money(M) enough-EZ.F man PRS-do.IPFV-3SG	‘The man has enough money.’			CV. This sentence probably means literally something like “Money makes the man’s completeness”.
136	Kurmanji_Northern_Kurdish	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	man (intr)	SBJ.INTR	IO	Y	SBJ.INTR_IO		zilam di-mîn-e jin-ê	man PRS-resemble.IPFV-3SG woman-OBL.F	‘The man resembles the woman.’			The fact that this pattern is “SBJ.INTR_IO”, not TR, is confirmed by the past tense counterpart. Although the predicate is different (şibîn (intr)), the pattern is the same (NOM encoding of the X argument), cf. “Kęcik di-şibîye dapir-ê” [girl PRS-resemble.PFV.3SG grandmother-OBL.F] ‘The girl resembled (her) grandmother.’
136	Kurmanji_Northern_Kurdish	7	believe	X (believe) Y	верить	X (верить)Y-у	bawer kirin (tr)	SBJ.TR	jiOBL	Y	SBJ.TR_jiOBL		zilam ji jin-ê bawer di-k-e	man from woman-OBL.F belief PRS-do.IPFV-3SG	‘The man believes the woman.’			CV
136	Kurmanji_Northern_Kurdish	8	take	X (take) Y	взять	X (брать) Y(-а)	birin (tr)	SBJ	DO	TR	TR		zilam pirtûk-ek bir	man book(F)-INDEF take.PFV.SG	‘The man took a book.’			
136	Kurmanji_Northern_Kurdish	9	see	X (see) Y	видеть	X (видеть) Y(-а)	dîtin (tr)	SBJ	DO	TR	TR		zilam mal-ek-ê di-bîn-e	man house(F)-INDEF-OBL.F PRS-see.IPFV-3SG	‘The man sees a house.’			Same as 55.
136	Kurmanji_Northern_Kurdish	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	bandor kirin (tr)	SBJ.TR	liOBL	Y	SBJ.TR_liOBL		temen bandor-ê li bîr-ê di-k-e	age(M) influence(F)-OBL.F at memory(F)-OBL.F PRS-do.IPFV-3SG	‘Age influences the memory.’			CV. Nikita didn’t recheck this sentence in the past, but it is pretty much certain that X is encoded as X (cf. the presence of the “do” verb and and an object (“influence”) encoded by OBL.
136	Kurmanji_Northern_Kurdish	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	rast hatin (intr)	*	*	*		Not included in the database because X and Y are expressed as a coordinate NP.	zilam û jin li hev rast hat-in	man and woman at each_other straight come.PFV-3PL	‘The man and the woman chanced upon each other.’			CV. For Nikita: Ask Musa if a non-symmetrical construction (alon the lines of “What happened to the man?”) is possible here.
136	Kurmanji_Northern_Kurdish	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	hundir çûn (intr)	*	*	*		Not included in the database because Y is expressed as an NP-internal modifier.	zilam çû hundir-ê mal-ê	man go.PFV.3SG inside-EZ.M house(F)-OBL.F	‘The man went inside the house.’			CV. Y is the last member of the ezaphe. This is not an adposition because the spatial word “hundir” bears head marking, which is not possible with true adpositions.
136	Kurmanji_Northern_Kurdish	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	zor birin (tr)	*	*	*		Not included in the database because Y is expressed as an NP-internal modifier.	zilam zor-a Gul-ê bir	man force-EZ.F PN-OBL.F take.PFV.SG	‘The man defeated Gule.’			CV. Y is the last member of the ezaphe.
136	Kurmanji_Northern_Kurdish	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	derketin (intr)	SBJ.INTR	jiOBL	Y	SBJ.INTR_jiOBL		zilam ji mal-ê derket	man from house-OBL.F go_out.PFV.SG	‘The man went out of the house.’			Same as 74.
136	Kurmanji_Northern_Kurdish	15	drive	X (drive) Y	гнать	X (гнать) Y-а	ajotin (tr)	SBJ	DO	TR	TR		zilam dewar di-ajot	man cattle(M) PRS-drive.IPFV.3SG	‘The man is driving the cattle.’			
136	Kurmanji_Northern_Kurdish	16	bend	X (bend) Y	гнуть	X (гнуть) Y	xwar kirin (tr)	SBJ	DO	TR	TR		zilam şax-ek xwar kir	man branch-INDEF bent make.PFV.SG	‘The man bent the branch.’			CV
136	Kurmanji_Northern_Kurdish	17	tell	X (tell) Y	говорить	X (говорить) Y-у	gotin (tr)	SBJ.TR	jiOBLre	Y	SBJ.TR_jiOBLre		wer serdan-ê jinik-ê ji zilam re got	come.IMP.S visit-OBL.F woman-OBL.F from man to say.PFV.SG	‘“Come for a visit!” — said the woman to the man.’			Same verb as 51, 69, different patterns.
136	Kurmanji_Northern_Kurdish	18	hold	X (hold)Y	держать	X (держать) Y(-а)	girtin (tr)	SBJ	DO	TR	TR		zilam pirtûk-ek girt-iye	man book(F)-INDEF grab.PFV-PERF.SG	‘The man is holding a book.’			Same as 43, 75.
136	Kurmanji_Northern_Kurdish	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	çûn (intr)	SBJ.INTR	duOBL	Y	SBJ.INTR_duOBL		zilam çû dû jin-ê	man go.PFV.3SG after woman-OBL.F	‘The man caught up with the woman.’			In fact, it has not been checked properly if “dû” can probably be analyzed as part of the predicate, but for now we assume it is used like an adposition here.
136	Kurmanji_Northern_Kurdish	20	milk	X (milk) Y	доить	X (доить) Y-а	dotin (tr)	SBJ	DO	TR	TR		zilam çêlek dot	man cow(F) milk.PFV.SG	‘The man milked the cow.’			
136	Kurmanji_Northern_Kurdish	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	gihîştin (intr)	SBJ.INTR	IO	Y	SBJ.INTR_IO		zilam gihaşt perav-ê	man reach.PFV.SG bank(F)-OBL.F	‘The man reached the bank.’			
136	Kurmanji_Northern_Kurdish	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	dest dan (tr)	SBJ.TR	IO	Y	SBJ.TR_IO		pîrek-ê dest da diwêr	woman-OBL.F hand give.PFV.3SG wall.OBL	‘The woman touched the wall.’			CV
136	Kurmanji_Northern_Kurdish	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	şer kirin (tr)	SBJ.INTR	biOBLre	Y	SBJ.INTR_biOBLre		zilam bi jin-ê re şer di-k-e	man with woman-OBL.F to fighting PRS-do.IPFV-3SG	‘The man fights with the woman.’			CV. The encoding of X is classified as “SBJ.INTR” (although the complex verb is literally structured as “to do the fighting” and the verb is morphologically transitive) because in the past tense with the feminine X-argument, both speakers chose NOM, cf. “keçik bi kurik re şer kir“ [girl with boy to fighting do.PFV.SG] ‘The girl fought with the boy.’
136	Kurmanji_Northern_Kurdish	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	heval bûn (intr)	SBJ.INTR	biOBLre	Y	SBJ.INTR_biOBLre	Non-verbal predicate.	zilam bi jin-ê re heval e	man with woman-OBL.F to friend COP.3SG	‘The man is friends with the woman.’			
136	Kurmanji_Northern_Kurdish	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	fikirîn (intr)	SBJ.INTR	li.serOBL	Y	SBJ.INTR_li.serOBL		zilam li ser jinik-ê di-fikir-e	man at on woman-OBL.F PRS-think.IPFV-3SG	‘The man thinks about the woman.’			
