language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
130	Wolof	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	metti	*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	sama bopp dafa-y metti	POSS:1SG head(B) FocV.sI:3SG-INCPL ache	‘I have a headache,’ lit. ‘My head aches.’			Y-u X metti is an intransitive construction with the complex NP Y-u X in subject function, lit. ‘X’s Y aches’ (-u marks the head noun in the genitival construction). X can also be expressed as a possessive determiner.
130	Wolof	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	dal	DO	SBJ	X	DO_SBJ		b-an jàngoro moo ko dal	clB-INTERR sickness(B) FocS.sI:3SG oI:3SG invade	‘Which sickness does he suffer from?’, lit. ‘Which sickness invaded him?’			This is a transitive construction with the name of the sickness in subject role, lit. ‘Sickness invades person’. I am aware of no possibility of expressing the same meaning by means of a construction with the name of the person affected by the sickness in subject role.
130	Wolof	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	ragal	SBJ	OBJ	TR	TR		dama ragal xaj b-i	FocV.sI:1SG fear dog(B) clB-DEF	‘I’m afraid of the dog.’			
130	Wolof	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	sànni	SBJ	OBJ	TR	TR		k-u sànni xeer w-i	clK-INTERR throw stone(W) clW-DEF	‘Who threw the stone?’			
130	Wolof	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	doy	DO	SBJ	X	DO_SBJ		l-i ñu ma may doy na ma	clL-REL sI:3PL oI:1SG give satisfy PRF.sI:3SG oI:1SG	‘What they gave me is enough for me,’ lit. ‘What they gave me satisfies me.’			‘What they gave me is enough for me.’ lit. ‘What they gave me satisfies me.’
130	Wolof	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	mel	SBJ	ni	Y	SBJ_ni		Omar dafa bëgg-a mel ni Sàmba	PN FocV.sI:3SG want-AUX resemble like PN	‘Omar wants to be like Sàmba.’			Alternative is “niru” with the TR pattern, cf. “golo ñaaw-ul baay b-a la niru” [monkey(G) be.ugly-PERF.NEG.sI:3SG father(B) clB-DEF.DIST FocO/X.sI:3SG resemble] ‘The monkey is not ugly, it resembles its father.’ There is no specific reason for choosing the option with “mel” except that this is an intransitive pattern and the fact that Denis mentioned that “there are many more examples with mel in Diouf’s dictionary, which is the most detailed dictionary of Wolof.”
130	Wolof	7	believe	X (believe) Y	верить	X (верить)Y-у	gëm	SBJ	OBJ	TR	TR		gëm naa la	believe PRF.sI:1SG oI:2SG	‘I believe you.’			
130	Wolof	8	take	X (take) Y	взять	X (брать) Y(-а)	jél	SBJ	OBJ	TR	TR		dama-y jél sama caabi	FocV.sI:1SG-INCPL take POSS:1SG key(J)	‘I am taking my key.’			Alternative is fab with the same valency pattern.
130	Wolof	9	see	X (see) Y	видеть	X (видеть) Y(-а)	gis	SBJ	OBJ	TR	TR		gis naa sa yaay marse	see PRF.sI:1SG POSS:2SG mother(J) market(B)	‘I saw your mother at the market.’			
130	Wolof	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	am jeexital	SBJ	ci	Y	SBJ_ci		sa-y at dafa-y am njeexital ci sa xel	POSS:2SG-clY year(M) FocV.sI:3SG-INCPL have end(L) LOC POSS:2SG mind(M)	‘Age influences memory,’ lit. ‘Your years have an end on your mind.’			CV. Alternatives are “wàllsi” and “feeñ” with the same valency structure.
130	Wolof	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	tase	SBJ	ak	Y	SBJ_ak		tase naa ak moom mu jëm marse	meet PRF.sI:1SG with 3SG sI:3SG head.towards market(B)	‘I met him/her (accidentally), s/he was heading towards the market.’			DC: Wolof ak corresponds both to English with and and. Note that in the X ak Y tase variant, the verb can only express plural agreement, whereas in the X tase ak Y variant, the verb agrees with X. All semantically reciprocal verbs behave in the same way as tase, cf. 23, 24, 32, 64, 84, 98, 99.
130	Wolof	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	dugg	SBJ	ci	Y	SBJ_ci		jaan j-i dugg na ci pax m-i	snake(J) clJ-DEF enter PRF.sI:3SG LOC hole(M) clM-DEF	‘The snake went into the hole.’			
130	Wolof	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	daan	SBJ	OBJ	TR	TR		Omar daan na Sàmba	PN beat PRF.sI:3SG PN	‘Omar beat Samba.’			This verb also means ‘fell’. Alternatives are gañe (from French gagner, it means specifically ‘win’), as well as dóor and duma, which also mean ‘hit’.
130	Wolof	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	génne	SBJ	OBJ	TR	TR		dama-y génn-e woto b-i	FocV.sI:1SG-INCPL get.out-APPL car clB-DEF	‘I am getting out of the car.’			APPL. The verb génne is an applicative verb derived from génn ‘go out’.
130	Wolof	15	drive	X (drive) Y	гнать	X (гнать) Y-а	faral	SBJ	OBJ	TR	TR		k-u faral nag y-i démb	clK-INTERR drive.to.pasture cow(W) clY-DEF yesterday	‘Who drove the cows to the pasture yesterday?’			The verb faral is a transitive verb used exclusively with reference to cattle. Another transitive verb (dàq) is used to express the other meanings that can be rendered as chase in English.
130	Wolof	16	bend	X (bend) Y	гнуть	X (гнуть) Y	sëggal	SBJ	OBJ	TR	TR		sëgg-al naa banqaas b-i	get.bent-CAUS PRF.sI:1SG branch(B) clB-DEF	‘I bent the branch’			CAUS. This verb is derived from intransitive sëgg ‘become bent’.
130	Wolof	17	tell	X (tell) Y	говорить	X (говорить) Y-у	ne	SBJ	OBJ	TR	TR		Gaynde ne y-eneen rab y-i gan g-i nit la	PN tell clY-other animal(W) clY-DEF stranger(G) clG-DEF person(K/Ñ) EqCOP	‘Gaynde (Lion) told the other animals: –The stranger is a human being.’			Wolof also has a verb wax ‘say’, which differs from ne in the following two respects: it cannot introduce directly a reported utterance, but it can be found in a double-object construction.
130	Wolof	18	hold	X (hold)Y	держать	X (держать) Y(-а)	ŋàbb	SBJ	OBJ	TR	TR		xale b-i dafa ŋàbb a-b téere	child(B) clB-DEF FocV.sI:3SG hold INDEF-clB book(B)	‘The child is holding a book in his hands.’			
130	Wolof	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	dab	SBJ	OBJ	TR	TR		Usmaan dab na ma ci yoon w-i	PN catch.up PRF.sI:3SG oI:1SG LOC road(W) clW-DEF	‘Usmaan caught me up on the road.’			
130	Wolof	20	milk	X (milk) Y	доить	X (доить) Y-а	ratt	SBJ	OBJ	TR	TR		sàmm b-i angi-y ratt nag w-i	herdsman(B) clB-DEF PRST-INCPL milk cow (W) clW-DEF	‘The herdsman is milking the cow.’			
130	Wolof	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	àgg	SBJ	ci	Y	SBJ_ci		àgg-ag-unu ci tefes g-i	reach-NONDUM-PRF.NEG.sI:1PL LOC shore(G) clG-DEF	‘We haven’t reached the shore yet.’			Alternative is “jot” with the TR pattern, cf. “jot-ag-unu tefes g-i” [reach-NONDUM-PRF.NEG.sI:1PL shore(G) clG-DEF] ‘We haven’t reached the shore yet.’ The reason for choosing the option with “àgg” is that it is intransitive and also “expresses specifically the spatial sense, whereas jot has a much wider meaning” (The transitive verb jot co-expresses ‘reach’ and ‘receive’.) According to one of the consultants, with àgg, the locative preposition can be dropped.
130	Wolof	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	laal	SBJ	OBJ	TR	TR	Context: a person is butchering an animal.	wextan wi dafa laal yàpp wi	bile(W) clW-DEF FocV.sI:3SG touch meat(W) clW-DEF	‘The bile has touched the meat.’			
130	Wolof	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	xeex	SBJ	ak	Y	SBJ_ak		war-uloo xeex ak moom	must-PRF.NEG.sI:2SG fight with 3SG	‘You should not fight with him.’			
130	Wolof	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	xaritoo	SBJ	ak	Y	SBJ_ak		Omar dina xaritoo ak Sàmba	PN FUT.sI:3SG be.friends with PN	‘Omar will be friends with Sàmba.’			Xaritoo is a reciprocal verb derived from the noun xarit ‘friend’.
130	Wolof	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	xalaat	SBJ	OBJ	TR	TR		dama-y xalaat sama yaay	FocV.sI:1SG-INCPL think POSS:1SG mother(J)	‘I am thinking about my mother.’			
130	Wolof	26	eat	X (eat) Y	есть	X (есть) Y	lekk	SBJ	OBJ	TR	TR		Omar a lekk ceeb b-i	PN FocS eat rice(B) clB-DEF	‘It’s Omar who ate the rice.’			
130	Wolof	27	fry	X (fry) Y	жарить	X (жарить) Y	saaf	SBJ	OBJ	TR	TR		dama saaf yàpp w-i	FocV.sI:1SG fry meat(W) clW-DEF	‘I fried the meat.’			
130	Wolof	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	xaar	SBJ	OBJ	TR	TR		sama jabar laa-y xaar	POSS:1SG wife(J) FocO/X.sI:1SG-INCPL wait	‘It’s my wife I’m waiting for.’			
130	Wolof	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	fàtte	SBJ	OBJ	TR	TR		dama bañ nga fàtte ma	FocV.sI:1SG be.afraid sI:2SG forget oI:1SG	‘I’m afraid that you’ll forget me.’			
130	Wolof	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	aju	SBJ	ci	Y	SBJ_ci		mungi aju ci dikk-am	sI:3SG.PRST depend LOC arrival-POSS:3SG	‘It depends on his arrival.’			Alternatives are takku and wekku, also used with the SBJ_ci pattern. Aju ‘depend on’ is probably a metaphorical use of aju ‘be placed in a high place’, derived from aj ‘place in a high place’ via middle derivation. Takku ‘depend on’ is a metaphorical use of takku ‘be tied’, derived from takk ‘tie’ via middle derivation. Wékku ‘depend on’ is a metaphorical use of wékku ‘hang (intr.)’, derived from wékk ‘hang (tr.)’ via middle derivation.
130	Wolof	31	call	X (call) Y	звать	X (звать) Y-а	woo	SBJ	OBJ	TR	TR		dem-al woo Musaa	go-IMP.SG call PN	‘Go call Musaa!’			
130	Wolof	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	xamante	SBJ	ak	Y	SBJ_ak		Omar dafa xam-ante ak Musaa	PN FocV.sI:3SG know-RECP with PN	‘Omar got acquainted with Musaa.’			The intransitive reciprocal verb xamante derives from transitive xam ‘know’, cf. 33.
130	Wolof	33	know	X (know) Y	знать 	X (знать) Y-а	xam	SBJ	OBJ	TR	TR		ñ-épp xam nañu ma	clÑ-all know PRF.sI:3PL oI:1SG	‘Everybody knows me.’			
130	Wolof	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	tëgg	SBJ	OBJ	TR	TR		mën nga tëgg ndënd	be.able PRF.sI:2SG play drum(M)	‘Can you play the drum?’			The transitive verb tëgg co-expresses ‘play (a musical instrument)’ and ‘forge (a metallic object)’.
130	Wolof	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	teggi	SBJ	OBJ	TR	TR		dafa-y teggi sunu kër	FocV.sI:3SG-INCPL avoid POSS:1PL house(G)	‘He avoids our house.’			
