language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
95	Oromo_West_Central	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	ɗukkuba	ABS	NOM	X	ABS_NOM	The first NP is fronted, but this is not obligatory.	obsaa-n mataa-n isa ɗukkub-a	PN-NOM head-NOM 3SG.M.ABS pain-3SG.M.IPFV	‘Obsa has a headache.’			This sentence means 'Obsaa has pain at the moment of speech'. Alternative is "obsaa-n mata-bowwuu k'ab-a" [PN-NOM head-ache.ABS have-3SG.M.IPFV], which means 'Obsa experiences pain sometimes' (Y is incorporated).		
95	Oromo_West_Central	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	k'aba	ABS	NOM	X	ABS_NOM		k'ufaa-n obsaa k'ab-e	flu-NOM PN.ABS catch-3SG.M.PFV	‘Obsa has the flu.’			Same as 38 and 81.		
95	Oromo_West_Central	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	sodaata	NOM	ABS	TR	TR		obsaa-n sar-ittʃa sodaat-e	PN-NOM dog-DEF.ABS be_afraid.3SG.M-PFV	‘Obsa is afraid of the dog.’			The verb with a perfective suffix conveys the present sense.		
95	Oromo_West_Central	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	darbata	NOM	ABS	TR	TR		obsaa-n dursa ɗakaa darbat-e	PN-NOM first stone.ABS throw-3SG.M.PFV	‘Obsa threw a stone first.’					
95	Oromo_West_Central	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	gahaa k'aba	*	*	*		Not included in the database because the intended meaning is expressed by a structurally discontinuous combination (predicate + adnominal modifier).	amma obsaa-n k'arʃii gahaa k'ab-a	now PN-NOM money.ABS enough.ABS have-3SG.M.PFV	‘Now Obsa has enough money.’			The verb gah-e 'suffice' exists, but it is not appropriate for this specific context. Modifiers agree with the head noun by their case, number and gender. gahaa 'anough' is derived from the verb gah-e suffice-3SG.M.PFV 		
95	Oromo_West_Central	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	fakkaata	NOM	ABS	TR	TR		obsaa-n tolaa fakkaat-a	PN-NOM PN.ABS resemble-3SG.M.IPFV	‘Obsa resembles Tolaa.’					
95	Oromo_West_Central	7	believe	X (believe) Y	верить	X (верить)Y-у	amana	NOM	ABS	TR	TR		obsaa-n tolaa aman-a	PN-NOM PN.ABS believe-3SG.M.PFV	‘Obsa believes Tolaa.’			Same as 114		
95	Oromo_West_Central	8	take	X (take) Y	взять	X (брать) Y(-а)	fuɗata	NOM	ABS	TR	TR		obsaa-n kitaaba fuɗat-e	PN-NOM book.ABS take-3SG.M.PFV	‘Obsa took a book.’					
95	Oromo_West_Central	9	see	X (see) Y	видеть	X (видеть) Y(-а)	arga	NOM	ABS	TR	TR		obsaa-n mana arg-a	PN-NOM house.ABS see-3SG.M.IPFV	‘Obsa sees a house.’					
95	Oromo_West_Central	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	ɗiibbaa k'aba	NOM	ABSirratti	Y	NOM_ABSirratti		umurii-n jaadattʃuu irra-tti ɗiibbaa k'ab-a	age-NOM memory.ABS on-LOC influence have-3SG.M.IPFV	‘Age influences memory.’			CV		
95	Oromo_West_Central	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	ɗufa	NOM	LOC	Y	NOM_LOC		obsaa-n tolaa-tti ɗuf-e	PN-NOM PN-LOC come-3SG.M.PFV	‘Obsa encountered Tolaa.’					
95	Oromo_West_Central	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	seena	NOM	ABS	TR	TR		obsaa-n mana seen-e	PN-NOM house.ABS enter-3SG.M.PFV	‘Obsa entered the house.’					
