language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
41	Ukrainian	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	bolity	uGEN	NOM	X	uGEN_NOM		u Petr-a bolyt’ holov-a	at PN(M)-GEN.SG ache(IPFV).PRS.3SG head(F)-NOM.SG	‘Petro has a headache.’				боліти	у Петра болить голова
41	Ukrainian	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	khvoryty	NOM	naACC	Y	NOM_naACC		Petr-o khvoriye na hryp	PN(M)-NOM.SG be_ill(IPFV).PRS.3SG on flu(M)[ACC.SG]	‘Petro has the flu.’				хворіти	Петро хворіє на грип
41	Ukrainian	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	boyatysya	NOM	GEN	Y	NOM_GEN		Petr-o boyit-sya sobak-y	PN(M)-NOM.SG be_afraid(IPFV).PRS.3SG-REFL dog(F)-GEN.SG	‘Petro is afraid of the dog.’				боятися	Петро боїться собаки
41	Ukrainian	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	kynuty	NOM	ACC	TR	TR		Petr-o kynu-v kamін’	PN(M)-NOM.SG throw(PFV)-PST[M.SG] stone(M)[ACC.SG]	‘Petro threw a stone.’				кинути	Петро кинув камінь
41	Ukrainian	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	vystachaty	DAT	GEN	XY	DAT_GEN		Petr-u vystachaye hrosh-ey	PN(M)-DAT.SG suffice(IPFV).PRS.3SG money-GEN.PL	‘Petro has enough money.’			Same as 56, but without NEG	вистачати	Петру вистачає грошей
41	Ukrainian	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	skhozhyy + COP	NOM	naACC	Y	NOM_naACC	Non-verbal predicate.	Petr-o skhozh-yy na Mari-yu	PN(M)-NOM.SG similar-NOM.M.SG on PN(F)-ACC.SG	‘Petro resembles Mariya.’				схожий + COP	Петро схожий на Марію
41	Ukrainian	7	believe	X (believe) Y	верить	X (верить)Y-у	doviryaty	NOM	DAT	Y	NOM_DAT		Petr-o doviryaye Mari-yi	PN(M)-NOM.SG believe(IPFV).PRS.3SG PN(F)-DAT.SG	‘Petro believes Mariya.’			Same as 114	довіряти	Петро довіряє Марії
41	Ukrainian	8	take	X (take) Y	взять	X (брать) Y(-а)	vzyaty	NOM	ACC	TR	TR		Petr-o vz’a-v knyh-u	PN(M)-NOM.SG take(PFV)-PST[M.SG] book(F)-ACC.SG	‘Petro took a book.’				взяти	Петро взяв книгу
41	Ukrainian	9	see	X (see) Y	видеть	X (видеть) Y(-а)	bachyty	NOM	ACC	TR	TR		Petr-o bachit’ budynok	PN(M)-NOM.SG see(IPFV).PRS.3SG house(M)[ACC.SG]	‘Petro sees a house.’				бачити	Петро бачить будинок
41	Ukrainian	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	vplyvaty	NOM	naACC	Y	NOM_naACC		vik vplyvaye na pam’iat’	age(M)[NOM.SG] influence(IPFV).PRS.3SG on memory(F)[ACC.SG]	‘Age influences memory.’				впливати	вік впливає на пам’ять
41	Ukrainian	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	zustritysya	NOM	zINS	Y	NOM_zINS		Petr-o zustri-v-sya z Mari-yeyu	PN(M)-NOM.SG meet(PFV)-PST[M.SG]-REFL with PN(F)-INS.SG	‘Petro encountered Mariya.’				зустрітися	Петро зустрівся з Марією
41	Ukrainian	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	zayty	NOM	doGEN	Y	NOM_doGEN		Petr-o zayshov do khat-y	PN(M)-NOM.SG enter(PFV)-PST[M.SG] to house(M)-GEN.SG	‘Petro entered the house.’				зайти	Петро зайшов до хати
