language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
31	Polish	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	boleć	ACC	NOM	X	ACC_NOM		Ann-ę boli głow-a	PN-ACC.SG hurt:IPFV.PRS.3SG head-NOM.SG	‘Anna has a headache.’	PN-ACC.SG болеть:IPFV.PRS.3SG голова-NOM.SG	‘У Анны болит голова.’	
31	Polish	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	chorować	NOM	naACC	Y	NOM_naACC		Michał choruje na gryp-ę	PN[NOM.SG] be_ill:IPFV.PRS.3SG on flu-ACC.SG	‘Michał has the flu.’	PN[NOM.SG] болеть:IPFV.PRS.3SG на грипп-ACC.SG	‘Михал болеет гриппом.’	
31	Polish	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	bać się	NOM	GEN	Y	NOM_GEN		Jacek trochę boi się ps-a	PN[NOM.SG] a_little fear:IPFV.PRS.3SG REFL dog-GEN.SG	‘Jacek is a little afraid of the dog.’	PN[NOM.SG] немного бояться:IPFV.PRS.3SG REFL собака-GEN.SG	‘Яцек немного боится собаки.’	REFL
31	Polish	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	rzucić	NOM	ACC	TR	TR		Janek rzuci-ł kamień	PN[NOM.SG] throw:PFV-PST[M.3SG] stone[ACC.SG]	‘Janek threw a stone.’	PN[NOM.SG] бросить:PFV-PST[M.3SG] камень[ACC.SG]	‘Янек бросил камень.’	
31	Polish	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	wystarczać	DAT	GEN	XY	DAT_GEN		Anni-e wystarcza pieniędz-y	PN-DAT.SG suffice:IPFV.PRS.3SG money-GEN.PL	‘Anna has enough money.’	PN-DAT.SG хватает:IPFV.PRS.3SG деньги-GEN.PL	‘Анне хватает денег.’	
31	Polish	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	podobny + COP	NOM	doGEN	Y	NOM_doGEN	Non-verbal predicate.	Ann-a podobn-a jest do Magd-y	PN(F)-NOM.SG similar-F.NOM.SG be[PRS.3SG] at PN-GEN.SG	‘Anna resembles Magda.’	PN(F)-NOM.SG похожий-F.NOM.SG быть[PRS.3SG] до PN-GEN.SG	‘Анна похожа на Магду.’	NV
31	Polish	7	believe	X (believe) Y	верить	X (верить)Y-у	wierzyć	NOM	DAT	Y	NOM_DAT		Michał wierzy ojc-u	PN[NOM.SG] believe:PFV.PRS.3SG father-DAT.SG	‘Michał believes his father.’	PN[NOM.SG] верить:PFV.PRS.3SG отец-DAT.SG	‘Михал верит отцу.’	
31	Polish	8	take	X (take) Y	взять	X (брать) Y(-а)	wziąć	NOM	ACC	TR	TR		Ewaryst wzią-ł książk-ę	PN[NOM.SG] take:PFV\M-PST[M.3SG] book-ACC.SG	‘Ewaryst took a book.’	PN[NOM.SG] взять:PFV\M-PST[M.3SG] книжка-ACC.SG	‘Эварист взял книжку.’	
31	Polish	9	see	X (see) Y	видеть	X (видеть) Y(-а)	widzieć	NOM	ACC	TR	TR		Paweł widzi dom	PN[NOM.SG] see:IPFV.PRS.3SG house[ACC.SG]	‘Paweł sees a house.’	PN[NOM.SG] видеть:IPFV.PRS.3SG дом[ACC.SG]	‘Павел видит дом.’	
31	Polish	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	wpływać	NOM	naACC	Y	NOM_naACC		wiek wpływa na pamięć	age[NOM.SG] influence:IPFV.PRS.3SG on memory[ACC.SG]	‘Age influences memory.’	возраст[NOM.SG] влиять:IPFV.PRS.3SG на память[ACC.SG]	‘Возраст влияет на память.’	
