language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
34	Komi_Zyrian	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	висьны	GEN	NOM	X	GEN_NOM	Arguably, the NP in the genitive is a clause-level dependent.	Петя-лöн вись-ö юр-ыс	PN-GEN ache-PRS.3 head-P.3SG	‘Petja has a headache.’	PN-GEN болеть-PRS.3 голова-P.3SG	‘У Пети болит голова’	CHECK. Same verb as in 2, different pattern.		
34	Komi_Zyrian	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	висьны	NOM	INS	Y	NOM_INS		Петя вись-ö грипп-öн	PN ache-PRS.3 flu-INS	‘Petja has the flu.’	PN болеть-PRS.3 грипп-INS	‘Петя болеет гриппом’	Same verb as in 1, different pattern.		
34	Komi_Zyrian	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	повны	NOM	ELA	Y	NOM_ELA		Петя пол-ö пон.й-ысь	PN be_afraid-PRS.3 dog.OBL-ELA	‘Petja is afraid of the dog.’	PN бояться-PRS.3 собака.OBL-ELA	‘Петя боится собаки’			
34	Komi_Zyrian	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	шибитны	NOM	ACC	TR	TR		Петя шибит-i-с из	PN throw-PRET-3 stone	‘Petja threw a stone.’	PN бросать-PRET-3 камень	‘Петя бросил камень’			
34	Komi_Zyrian	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	тырмыны	DAT	NOM	X	DAT_NOM		Петя-лы тырм-ö сьöм-ыс	PN-DAT suffice-PRS.3 money-P.3SG	‘Petja has enough money.’	PN-DAT быть_достаточным-PRS.3 деньги-P.3SG	‘У Пети достаточно денег’	Alternative is the pattern with the verb “тырмымöн” (CV), used in the GEN_NOM pattern: “Петя-лöн тырмы-мöн сьöм-ыс” [Петя-GEN быть_достаточным-CV деньги-P.3SG] ‘У Пети достаточно денег’		
34	Komi_Zyrian	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	ветлыны	NOM	vylo	Y	NOM_vylo		Петя ветл-ö Маша выл-ö	PN resemble-PRS.3 PN top-ILL	‘Petja resembles Masha.’	PN быть_похожим-PRS.3 PN верх-ILL	‘Петя похож на Машу’	Alternative is the construction with the verb “мунны” (lit. ‘go’) used in the NOM_vylo pattern (the final form is “мун-ö” [идти-PRS.3])		
34	Komi_Zyrian	7	believe	X (believe) Y	верить	X (верить)Y-у	эскыны	NOM	DAT	Y	NOM_DAT		Петя эск-ö Маша-лы	PN believe-PRS.3 PN-DAT	‘Petja believes Masha.’	PN верить-PRS.3 PN-DAT	‘Петя верит Маше’	Same as 114.		
34	Komi_Zyrian	8	take	X (take) Y	взять	X (брать) Y(-а)	босьтны	NOM	ACC	TR	TR		Петя босьт-i-с небöг	PN take-PRET-3 book	‘Petja took a book.’	PN брать-PRET-3 книга	‘Петя взял книгу’			
34	Komi_Zyrian	9	see	X (see) Y	видеть	X (видеть) Y(-а)	аддзыны	NOM	ACC	TR	TR		Петя аддз-ö керка	PN see-PRS.3 house	‘Petja sees a house.’	PN видеть-PRS.3 дом	‘Петя видит дом’	Same as 55.		
34	Komi_Zyrian	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	тöдчыны	NOM	vylo	Y	NOM_vylo		арлыд тöдч-ö вежöр выл-ö	age influence-PRS.3 memory top-ILL	‘Age influences memory.’	возраст влиять-PRS.3 память верх-ILL	‘Возраст влияет на память’	Alternative is the verb “вежны”, lit. ‘to change’, used in the transitive pattern, see “Арлыд веж-ö вежöр” [возраст менять-PRS.3 память] ‘Возраст изменяет память.’		
