language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
32	Dutch	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	Y-pijn hebben	*	*	*		Not included in the database because Y is expressed as part of a nominal compound.	Piet heeft hoofdpijn	PN(С) have.3SG headache(C)	‘Piet has a headache.’	PN(С) иметь.3SG головная.боль(С)	‘У Пита болит голова.’	Здесь Y инкорпорируется, решили не брать
32	Dutch	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	hebben	SBJ	DO	TR	TR		Piet heeft de griep	PN(С) have.3SG ART.DEF.C flu(C)	‘Piet has the flu.’	PN(С) иметь.3SG ART.DEF.C грипп(C)	‘Пит болен гриппом.’	Это глагол иметь, совпадает с 38
32	Dutch	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	bang zijn	SBJ	van	Y	SBJ_van	Non-verbal predicate.	Piet is bang van de hond	PN(С) COP.3SG afraid of ART.DEF.C dog(C)	‘Piet is afraid of the dog.’	PN(С) COP.3SG боящийся от ART.DEF.C собака(C)	‘Пит боится собаки.’	NV
32	Dutch	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	gooien	SBJ	DO	TR	TR		Piet gooi-de een steen	PN(С) throw-PST ART.INDF stone(C)	‘Piet threw a stone.’	PN(С) бросать-PST ART.INDF камень(C)	‘Пит бросил камень.’	
32	Dutch	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	genoeg … hebben	*	*	*		Not included in the database because the intended meaning is expressed by a structurally discontinuous combination (predicate + adnominal modifier).	Piet heeft genoeg geld	PN(С) have.3SG enough money(N)	‘Piet has enough money.’	PN(С) иметь.3SG достаточно деньги(N)	‘У Пита достаточно денег.’	Не берем, не та структура зависимостей
32	Dutch	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	lijken	SBJ	op	Y	SBJ_op		Piet lijk-t op Marie	PN(С) resemble-3SG on PN(С)	‘Piet resembles Marie.’	PN(С) казаться-3SG на PN(С)	‘Пит похож на Марию.’	
32	Dutch	7	believe	X (believe) Y	верить	X (верить)Y-у	geloven	SBJ	DO	TR	TR		Piet geloof-t Marie	PN(С) believe-3SG PN(С)	‘Piet believes Marie.’	PN(С) верить-3SG PN(С)	‘Пит верит Марии.’	
32	Dutch	8	take	X (take) Y	взять	X (брать) Y(-а)	pakken	SBJ	DO	TR	TR		Piet heeft een boek ge-pak-t	PN(С) have.3SG ART.INDF book(N) PTCP-take-PTCP	‘Piet took a book.’	PN(С) иметь.3SG ART.INDF книга(N) PTCP-взять-PTCP	‘Пит взял книгу.’	
32	Dutch	9	see	X (see) Y	видеть	X (видеть) Y(-а)	zien	SBJ	DO	TR	TR		Piet zie-t een huis 	PN(С) see-3SG ART.INDF house(N)	‘Piet sees a book.’	PN(С) видеть-3SG ART.INDF дом(N)	‘Пит видит дом.’	
32	Dutch	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	invloed hebben	SBJ	op	Y	SBJ_op		leeftijd heeft invloed op het geheugen	age(С) have.3SG influence(C) on ART.DEF.N memory(N)	‘Age influences memory.’	возраст(С) иметь.3SG влияние(C) на ART.DEF.N память(N)	‘Возраст влияет на память.’	CV
