language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
115	Akhvakh_Tsunta	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y		POSS	NOM	X	POSS_NOM	The NP in the genitive displays some properties of a clause-level argument.	hwari-ƛ:i mina b-oƛ’-ere godi	PN-GEN head N-hurt-SIMUL N.COP	‘Pari has a headache.’			Возможен разрыв. Genitive and agreement with the possessee are two alternative ways of encoding the possessor. Their distribution is determined lexically (the choice depends on the possessor).		
115	Akhvakh_Tsunta	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом		*	*	*		Not included in the database because Y is expressed as an NP within a dependent clause.	hwari q’:wat’ala b-eq’-e gidi	PN flu N-come-PF F.COP	‘Pari has the flu.’			Literally, this means: “Hwari is (in a state that) the flu has come”. “Связка согласуется с Пари, потому что это состояние Пари, а глагол приходить( вообще-то  форма бекъ Iегье -это деепричастие) согласуется со словом простуда, относится к простуде”.		
115	Akhvakh_Tsunta	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а		NOM	EL	Y	NOM_EL		hwari χwe-gune ƛ-ere gidi	PN dog-EL fear-SIMUL F.COP	‘Pari is afraid of the dog.’					
115	Akhvakh_Tsunta	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)		ERG	NOM	TR	TR		patħudi-de inč’a zor-ari	PN-ERG stone throw-AOR	‘Pathudi threw a stone.’					
115	Akhvakh_Tsunta	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а		DAT	NOM	X	DAT_NOM		patħudi-ƛa miq’:w-ene gwe ači	PN-DAT N.be_enough-SIMUL N.COP silver	‘Pathudi has enough money.’					
115	Akhvakh_Tsunta	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)		NOM	LAT	Y	NOM_LAT		patħudi enɬ:-ene gudi musa-ga	PN resemble-SIMUL M.COP PN-LAT	‘Pathudi resembles Musa.’					
115	Akhvakh_Tsunta	7	believe	X (believe) Y	верить	X (верить)Y-у		NOM	LAT	Y	NOM_LAT		patħudi buž-iri musa-ga	PN believe-IPF3 PN-LAT	‘Pathudi believes Musa.’					
115	Akhvakh_Tsunta	8	take	X (take) Y	взять	X (брать) Y(-а)		ERG	NOM	TR	TR		patħudi-de ʁoča b-eχ-ari	PN-ERG book N-take-AOR	‘Pathudi took a book.’					
115	Akhvakh_Tsunta	9	see	X (see) Y	видеть	X (видеть) Y(-а)		DAT	NOM	X	DAT_NOM		patħudi-ƛa č’ili harigw-ere godi	PN-DAT house see-SIMUL N.COP	‘Pathudi sees a house.’					
115	Akhvakh_Tsunta	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)		*	*	*		Not included in the database because the translation deviates too far from the stimulus sentence.	zama mada ri-ɬ:i rak’wa-ro-ge čula b-eʁ-ušide	time N.go.PF.PTCP time-OBL heart-OBL-LOC things N-stand-NEG.PRS	‘Age influences memory’, lit.: ‘When the time goes, things do not remain on the heart’.					
