language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
98	Slovak	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	bolet	ACC	NOM	X	ACC_NOM		Petr-a bolí hlav-a	PN(M)-ACC.SG ache(IPFV).PRS.3SG head(F)-NOM.SG	‘Peter has a headache.’	PN(M)-ACC.SG болеть(IPFV).PRS.3SG голова(F)-NOM.SG	‘У Петра болит голова.’	
98	Slovak	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	mať	NOM	ACC	TR	TR		Peter má chrípk-u	PN(M)[NOM.SG] have(IPFV).PRS.3SG flu(F)-ACC.SG	‘Peter has the flu.’	PN(M)[NOM.SG] иметь(IPFV).PRS.3SG грипп(F)-ACC.SG	‘Петр болеет гриппом.’	Глагол значит "иметь", тот же, что в 38.
98	Slovak	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	báť sa	NOM	GEN	Y	NOM_GEN		Peter sa bojí ps-a	PN(M)[NOM.SG] REFL.ACC be_afraid(IPFV).PRS.3SG dog(M)-GEN.SG	‘Peter is afraid of the dog.’	PN(M)[NOM.SG] REFL.ACC бояться(IPFV)-PRS.3SG собака(M)-GEN.SG	‘Петр боится собаки.’	REFL(ACC)
98	Slovak	4	throw	X (throw) Y	бросить	X (бросать) Y(-а)	hodiť	NOM	ACC	TR	TR		Peter hodi-l kameň	PN(M)[NOM.SG] throw(PFV)-PST[M.SG] stone(M)[ACC.SG]	‘Peter threw a stone.’	PN(M)[NOM.SG] бросать(PFV)-PST[M.SG] камень(M)[ACC.SG]	‘Петр бросил камень.’	
98	Slovak	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	mať dosť	*	*	*		Not included in the database because the intended meaning is expressed by a structurally discontinuous combination (predicate + adnominal modifier).	Teraz má Peter dosť peňazí	now have(IPFV).PRS.3SG PN(M)[NOM.SG] enough money(M)[GEN.PL]	‘Now Peter has enough money.’	теперь иметь(IPFV)-PRS.3SG PN(M)[NOM.SG] достаточно деньги(M)[GEN.PL]	‘Теперь у Петра хватает денег.’	Не засчитываю, так как "деньги" зависят от квантора dost. "Иметь достаточно"
98	Slovak	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	podobať sa	NOM	naACC	Y	NOM_naACC		Peter sa podobá na Mark-a	PN(M)[NOM.SG] REFL.ACC resemble(IPFV).PRS.3SG on PN(M)-ACC.SG	‘Peter resembles Marek.’	PN(M)[NOM.SG] REFL.ACC напоминать(IPFV).PRS.3SG на PN(M)-ACC.SG	‘Петр похож на Марка.’	REFL(ACC)
98	Slovak	7	believe	X (believe) Y	верить	X (верить)Y-у	veriť	NOM	DAT	Y	NOM_DAT		Peter verí Mark-ovi	PN(M)[NOM.SG] believe(IPFV).PRS.3SG PN(M)-DAT.SG	‘Peter believes Marek.’	PN(M)[NOM.SG] верить(IPFV).PRS.3SG PN(M)-DAT.SG	‘Петр верит Марку.’	
98	Slovak	8	take	X (take) Y	взять	X (брать) Y(-а)	zobrať	NOM	ACC	TR	TR		Peter zobra-l knih-u	PN(M)[NOM.SG] take(PFV)-PST[M.SG] book(F)-ACC.SG	‘Peter took a book.’	PN(M)[NOM.SG] брать(PFV)-PST[M.SG] книга(F)-ACC.SG	‘Петр взял книгу.’	
98	Slovak	9	see	X (see) Y	видеть	X (видеть) Y(-а)	vidieť	NOM	ACC	TR	TR		Peter vidí dom	PN(M)[NOM.SG] see(IPFV).PRS.3SG house(M)[ACC.SG]	‘Peter sees a house.’	PN(M)[NOM.SG] видеть(IPFV).PRS.3SG дом(M)-ACC.SG	‘Петр видит дом.’	
98	Slovak	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	ovplyvňovať	NOM	ACC	TR	TR		Vek ovplyvňuje pamäť	age(M)[NOM.SG] influence(IPFV).PRS.3SG memory(F)[ACC.SG]	‘Age influences memory.’	возраст(M)[NOM.SG] влиять(IPFV).PRS.3SG память(F)[ACC.SG]	‘Возраст влияет на память.’	
