language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
121	Mehweb	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y		GEN	NOM	X	GEN_NOM		Pat’imat-la beč' iz-uwe le-b	PN-GEN head ache-CVB be-N	‘Patimat has a headache.’		У Патимат болит голова.	A different word order is possible: (ПатIиматла изуве леб беч1.)	ПатIиматла бечI изуве леб.	
121	Mehweb	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом		SUPER.LAT	NOM	X	SUPER.LAT_NOM		Pat’imat-iče ʁʷadubar-t d-aʔ-i-le le-r	PN-SUPER(LAT) flu-PL NPL-arrive:PFV-PST-CVB be-NPL	‘Patimat has the flu.’		Патимат болеет гриппом.		ПатIиматиче гъвадубарт даиле лер.	
121	Mehweb	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а		NOM	SUPER.EL	Y	NOM_SUPER.EL		Pat’imat χʷe-li-če-la uruχ k'-uwe le-r	PN dog-OBL-SUPER-El afraid LV-CVB be-F	‘Patimat is afraid of the dog.’		Патимат боится собаки.		ПатIимат хвеличела урухкIуве лер.	
121	Mehweb	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)		ERG	NOM	TR	TR		Pajzula-jni ʁarʁa ih-ub ha-b-ha-b	PN-ERG stone throw:PFV-AOR ahead-N-ahead-N	‘Patimat threw a stone first.’		Пайзула первым бросил камень.		Пайзулайни игьуб гьабгьаб.	
121	Mehweb	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а		DAT	NOM	X	DAT_NOM		hanna il-li-s arc d-elʔ-an	now this-OBL-DAT money NPL-suffice:IPFV-HAB	‘Now he has enough money.’		Теперь ему хватает денег.		Гьанна иллис арц делъан.	
121	Mehweb	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)		NOM	COM	Y	NOM_COM	Non-verbal predicate.	Pajzula il-li-ču mešu-l le-w	PN this-OBL-COM similar-ATTR be-M	‘Pajzula resembles him.’		Пайзула похож на него.		Пайзула илличу мешул лев.	
121	Mehweb	7	believe	X (believe) Y	верить	X (верить)Y-у		NOM	SUPER.LAT	Y	NOM_SUPER.LAT		Pajzula Musa-če w-irχilʔʷ-an	PN PN-SUPER(LAT) M-believe:IPFV-HAB	‘Pajzula believes Musa.’		Пайзула верит Мусе.		Пайзула Мусаче вирхилъван	
121	Mehweb	8	take	X (take) Y	взять	X (брать) Y(-а)		ERG	NOM	TR	TR		Pajzula-ni pоlka-li-če-la kung as-ib	PN-ERG shelf-OBL-SUPER-El book take:PFV-PST	‘Pajzula took a book from the shelf.’		Пайзула взял книгу с полки.		Пайзулани полкаличела кунг асиб.	
121	Mehweb	9	see	X (see) Y	видеть	X (видеть) Y(-а)		CONT.LAT	NOM	X	CONT.LAT_NOM		Pajzula-ze g-ub qali	PN-CONT(LAT) see:PFV-AOR house	‘Pajzula sees a house.’		Пайзула видит дом.		Пайзулазе губ хъали.	
121	Mehweb	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)		NOM	CONT.LAT	Y	NOM_CONT.LAT		χʷala w-aʔ-ri ʡaˤq'lu-li-ze irʁ-an	big M-arrive:PFV-NMLZ intelligence-OBL-CONT(LAT) hear-HAB	‘Age influences memory.’		Возраст влияет на память.		Хвалаваъри гIякълулизе иргъан.	
121	Mehweb	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом		CONT.LAT	NOM	X	CONT.LAT_NOM		Pajzula-ze huneče w-ik-ib Musa	PN-CONT(LAT) road.SUPER(LAT) M-happen:PFV-PST PN	‘Pajzula encountered Musa on the way.’		Пайзула встретился с Мусой на улице.		Пайзулазе гьунече викиб Муса.	
