language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
105	Kumyk	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	awrumaq	GEN	NOM	X	GEN_NOM		patimat-nɨ baš-ɨ awru-j	PN-GEN head-3SG ache-3SG	‘Patimat has a headache.’		‘У Патимат болит голова.’	Same verb as in 2.	аврумакъ	Патиматны башы авруй.
105	Kumyk	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	awrumaq	NOM	ABL	Y	NOM_ABL		patimat grip-den awru-j	PN influenza-ABL ache-3SG	‘Patimat has the flu.’		‘Патимат болеет гриппом.’	Same verb as in 1.	аврумакъ	Патимат грипден авруй.
105	Kumyk	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	qorqmaq	NOM	ABL	Y	NOM_ABL		patimat it-den qorq-a	PN dog-ABL fear-3SG	‘Patimat is afraid of the dog.’		‘Патимат боится собаки.’		къоркъмакъ	Патимат итден къоркъа.
105	Kumyk	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	atmaq	NOM	DO	TR	TR		basir taš-nɨ at-d-ɨ	PN stone-ACC throw-PST-3SG	‘Basir threw the stone.’		‘Басир бросил камень.’		атмакъ	Басир ташны атды.
105	Kumyk	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	jetišmek	GEN	NOM	X	GEN_NOM		basir-ni aqča-sɨ jet-iš-e	PN-GEN money-3SG arrive-REC-3SG	‘Basir has enough money.’		‘Басиру хватает денег.’	Same as 56	етишмек	Басирни акъчасы етише.
105	Kumyk	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	ošamaq	NOM	DAT	Y	NOM_DAT		basir musa-ʁa oša-j	PN PN-DAT be.similar-3SG	‘Basir resembles Musa.’		‘Басир похож на Мусу.’		ошамакъ	Басир Мусагъа ошай.
105	Kumyk	7	believe	X (believe) Y	верить	X (верить)Y-у	inanmaq	NOM	DAT	Y	NOM_DAT		patimat musa-ʁa inan-a	PN PN-DAT trust-3SG	‘Patimat believes Musa.’		‘Патимат верит Мусе.’	Same as 114	инанмакъ	Патимат Мусагъа инана.
105	Kumyk	8	take	X (take) Y	взять	X (брать) Y(-а)	almaq	NOM	DO	TR	TR		basir kitap-nɨ al-d-ɨ taχča-dan	PN book-ACC take-PST-3SG shelf-ABL	‘Basir took the book from the shelf.’		‘Басир взял книгу с полки.’		алмакъ	Басир китапны алды (тахчадан).
105	Kumyk	9	see	X (see) Y	видеть	X (видеть) Y(-а)	görmek	NOM	DO	TR	TR		patimat üj-nü gör-e	PN house-ACC see-3SG	‘Patimat sees the house.’		‘Патимат видит дом.’		гёрмек	Патимат уьйню гёре.
105	Kumyk	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	etmek	NOM	DAT	Y	NOM_DAT		ömür es-ge taʔsir et-e	life memory-DAT impact do-3SG	‘Life influences memory.’		‘Жизнь влияет на память.’	CV	этмек	Оьмюр эсге таъсир эте.
105	Kumyk	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	joluqmaq	NOM	DAT	Y	NOM_DAT		basir musa-ʁa joluq-d-u	PN PN-DAT meet-PST-3SG	‘Basir encountered Musa.’		‘Басир встретился с Мусой.’		ёлукъмакъ	Басир Мусагъа ёлукъду (хапарсыздан, орамда).
105	Kumyk	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	girmek	NOM	DAT	Y	NOM_DAT		musa üj-ge gir-d-i	PN house-DAT enter-PST-3SG	‘Musa entered the house.’		‘Муса вошел в дом.’		гирмек	Муса уьйге гирди.
105	Kumyk	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	utmaq	NOM	DO	TR	TR		mahammat rasul-nu ut-d-u	PN PN-ACC win-PST-3SG	‘Muhammad beat Rasul.’		‘Магамат выиграл у Расула.’	This is definitely ACC, not GEN: Магьаммат уланын утду (Магомет выиграл у своего сына)	утмакъ	Магьаммат Расулну утду.
105	Kumyk	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	čɨqmaq	NOM	ABL	Y	NOM_ABL		musa üj-den čɨq-d-ɨ	PN house-ABL leave-PST-3SG	‘Musa went out of the house.’		‘Муса вышел из дома.’	Same as 68.	чыкъмакъ	Муса уьйден чыкъды.
105	Kumyk	15	drive	X (drive) Y	гнать	X (гнать) Y-а	quwalamaq	NOM	DO	TR	TR		patimat inek-ni quwala-j	PN cow-ACC drive-3SG	‘Patimat is driving the cow.’		‘Патимат гонит корову.’		къуваламакъ	Патимат инекни къувалай.
105	Kumyk	16	bend	X (bend) Y	гнуть	X (гнуть) Y	ijeltmek	NOM	DO	TR	TR		basir butaq-nɨ ijel-t-d-i	PN branch-ACC bend.down-CAUS-PST-3SG	‘Basir bent the branch.’		‘Басир согнул ветку.’	CAUS	иелтмек	Басир бутакъны иелтди.
