language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
112	Mano	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	wàā	DO	SBJ	X	DO_SBJ	The possessor is necessarily coreferential with the direct object.	ŋ̄ sɔ̰́ɔ̰́ tɔ́ɔ̄ lɛ́ɛ̀ ŋ̄ wàā	1SG tooth DEM.VIS 3SG.IPFV 1SG hurt:IPFV	‘This tooth of mine hurts.’			Also possible: ŋ̄ sɔ̰́ɔ̰́ tɔ́ɔ̄ lɛ́ɛ̀ wàā		
112	Mano	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	kɛ̄	mo	SBJ	X	mo_SBJ	Existential construction. Under specific circumstances, the verb 'to be' (kɛ̄) has a zero form.	nɛ́nɛ́yàà lɛ̄ Sèé mɔ̀ 	malaria 3SG.EXI PN on	‘Se has malaria.’			Same verb as 5, 38, 57, 100, different pattern. here and in what follows: kɛ̄ 'be' is zero in present affirmative existential constructions		
112	Mano	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	túó	SBJ	lee	Y	SBJ_lee		Sèé lɛ́ɛ̀ tùò gbá̰ lɛ̀ɛ̄	PN 3SG.IPFV be_afraid dog to	‘Se is afraid of dogs.’					
112	Mano	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	dùò	SBJ	DO	TR	TR		ŋ̄ gɔ́ wɛ́lɛ́ dùò	1SG.PST cola bone throw	‘I threw cola nuts.’					
112	Mano	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	kɛ̄	kele	SBJ	X	kele_SBJ	Existential construction. Under specific circumstances, the verb 'to be' (kɛ̄) has a zero form.	wɛ́lì lɛ̄ ŋ̄ kɛ̀lɛ̀	money 3SG.EXI 1SG PSTPhand	‘I have money.’			Same as 38, verb as 2, 57, 100, different pattern. 		
112	Mano	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	ɓɔ̄	SBJ	ba	Y	SBJ_ba		Pèé lɛ́ɛ̀ ɓɔ̄ ē dàā bà	PN 3SG.IPFV leave 3SG.REFL father in	‘Pe resembles his father.’			Same verb as 11, 14, 21, different patterns.		
112	Mano	7	believe	X (believe) Y	верить	X (верить)Y-у	láá	SBJ	la	Y	SBJ_la		Pèé lɛ́ɛ̀ làà ŋ̄ là	PN 3SG.IPFV spread:IPFV 1SG on	‘Pe believes me.’					
112	Mano	8	take	X (take) Y	взять	X (брать) Y(-а)	sí	SBJ	DO	TR	TR		Pèé ē sɛ́ɓɛ̀ sí	PN 3SG.PST book take	‘Pe took a book.’					
112	Mano	9	see	X (see) Y	видеть	X (видеть) Y(-а)	gɛ̰̀	SBJ	DO	TR	TR		Pèé lɛ́ɛ̀ ká̰ gɛ̰̀	PN 3SG.IPFV house see:IPFV	‘Pe sees a house.’					
112	Mano	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	*	*	*	*		No satisfactory translation has been obtained.	*	*	*					
112	Mano	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	ɓɔ̄	SBJ	mo	Y	SBJ_mo		ŋ̄ ɓɔ̄ Pèé mɔ̀ lɔ́í	1SG.PST leave PN on market	‘I encountered Pe at the market.’			Same verb as 6, 14, 21, different patterns.		
112	Mano	12	enter	X (enter) Y	входить	X (входить) в Y (дом)	wàà	SBJ	LOC	Y	SBJ_LOC	LOC is a special form of (some) nouns. It goes back to the postposition "yí" but is not synchronically interchangeable with it.	kō wàà kɛ́ì	1PL.PST enter house.LOC	‘We entered a house.’			Same verb as 50, different construction 		
112	Mano	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	kɔ̀ bɛ̀ī	*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	ō kɔ̀ ē bɛ̀ī gbàlà mìà mɔ̀	3PL arm 3SG.PST be.able Kpelle person.PL:CSTR on	‘They beat the Kpelle.’					
112	Mano	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	ɓɔ̄	SBJ	LOC	Y	SBJ_LOC	LOC is a special form of (some) nouns. It goes back to the postposition "yí" but is not synchronically interchangeable with it.	kō ɓɔ̄ kɛ́ì	1PL.PST leave house.LOC	‘We went out of the house.’			Same verb as 6, 11, 21, different patterns.		
112	Mano	15	drive	X (drive) Y	гнать	X (гнать) Y-а	nū	SBJ	ka	Y	SBJ_ka		lɛ̄ nū-pɛ̀lɛ̀ dìì ká	3SG.EXI come-INF cow with	‘S/he is driving a cow.’					
112	Mano	16	bend	X (bend) Y	гнуть	X (гнуть) Y	gbīnī	SBJ	DO	TR	TR		ē yílí kɔ̀ɔ̀ gbīnī	3SG.PST tree branch bend	‘S/he bent a branch.’			Same verb as 75, different pattern.		
112	Mano	17	tell	X (tell) Y	говорить	X (говорить) Y-у	gèē	SBJ	lee	Y	SBJ_lee	Obligatory 3SG direct object.	Pèé ā gèē ŋ̄ lɛ̀ɛ̄	PN 3SG.PST>3SG say 1SG to	‘Pe told me..’			Same verb as 51, 108, different patterns.		
112	Mano	18	hold	X (hold)Y	держать	X (держать) Y(-а)	kɔ̀ be	*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	Pèé kɔ̀ lɛ̄ sɛ́ɓɛ̀ mɔ̀	PN arm 3SG.EXI book on	‘Pe is holding a book.’					
112	Mano	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	kṵ́	SBJ	DO	TR	TR		Pèé ē Sèé kṵ́	PN 3SG.PST PN catch	‘Pe caught up with Se.’			Same as 43		
112	Mano	20	milk	X (milk) Y	доить	X (доить) Y-а	ɲɔ́yíí ɓō	SBJ	DO	TR	TR	The Mano sentence contains a complex predicate, which includes a nominal and a verbal part (see Grammar notes above). 	Pèé ē dìì ɲɔ́yíí ɓō	PN 3SG.PST cow milk take_out	‘Pe milked a cow.’			CV		
112	Mano	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега)	ɓɔ̄	SBJ	la	Y	SBJ_la		Pèé ē ɓɔ̄ yíí kpóŋ́ là	PN 3SG.PST leave water edge on	‘Pe arrived at a river bank.’			Same verb as 6, 11, 14, different patterns.		
112	Mano	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	pá	SBJ	mo	Y	SBJ_mo		Pèé ē pá kágóó mɔ̀	PN 3SG.PST touch wall on	‘Pe touched the wall.’					
