language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
72	Udmurt	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	висьыны 	GEN	NOM	X	GEN_NOM	Arguably, the NP in the genitive is a clause-level dependent.	Петя-лэн йыр-ыз вис-е	PN-GEN head.NOM-POSS.3SG be_sick-PRS.3SG	‘Petja has a headache.’		‘У Пети болит голова.’	The same verb as in (2), different pattern. It is possible to add additional material between the possessor and the possessee.		
72	Udmurt	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	висьыны 	NOM	INS	Y	NOM_INS		Петя грипп-ен вис-е	PN.NOM flu-INS be_sick-PRS.3SG	‘Petja has flu.’		‘Петя болеет гриппом.’	The same verb as in (2), different pattern.		
72	Udmurt	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	кышканы	NOM	ABL	Y	NOM_ABL		Петя пуны-лэсь кышка	PN.NOM dog-ABL be_afraid.PRS.3SG	‘Petja is afraid of the dog.’		‘Петя боится собаки.’			
72	Udmurt	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	куштыны	NOM	ACC	TR	TR		Петя из кушт-ӥз	PN.NOM stone.NOM throw-PST.3SG	‘Petja threw a stone.’		‘Петя бросил камень.’			
72	Udmurt	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	тырмыны 	GEN	NOM	X	GEN_NOM	Arguably, the NP in the genitive is a clause-level dependent.	Петя-лэн коньдон-эз тырм-е	PN-GEN money.NOM-POSS.3SG be_enough-PRS.3SG	‘Petja has enough money.’		‘Пете хватает денег.’	Same verb as in 54, different pattern. It is possible to add additional material between the possessor and the possessee. According to Sveta, this is “external possessor”. Several students chose the DAT_NOM pattern.		
72	Udmurt	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	тупаны	NOM	DAT	Y	NOM_DAT		Петя Миша-лы тупа	PN.NOM PN-DAT be_similar.PRS.3SG	‘Petja is similar to Misha.’		‘Петя похож на Мишу.’	Same as 73. Alternative is a construction with the “NOM_NOM(NO.AGR), model, cf. “Петя Миша тус” [PN.NOM PN.NOM look] ‘Petja looks similar to Misha.’ This patterns involves a noun тус with the meaning ‘look, outlook’. Further alternatives are patterns with the verb укшаны and NOM_DAT pattern. 		
72	Udmurt	7	believe	X (believe) Y	верить	X (верить)Y-у	оскыны	NOM	DAT	Y	NOM_DAT		Петя Миша-лы оск-е	PN.NOM PN-DAT believe-PRS.3SG	‘Petja believes Misha.’		‘Петя верит Мише.’	Same as 114.		
72	Udmurt	8	take	X (take) Y	взять	X (брать) Y(-а)	басьтыны	NOM	ACC	TR	TR		Петя книга басьт-ӥз	PN.NOM book.NOM take-PST.3SG	‘Petja took a book.’		‘Петя взял книгу.’	Alternative is the verb кутыны, also with the TR pattern.		
72	Udmurt	9	see	X (see) Y	видеть	X (видеть) Y(-а)	адӟыны 	NOM	ACC	TR	TR		Петя корка адӟ-е	PN.NOM house.NOM see-PRS.3SG	‘Petja sees a house.’		‘Петя видит дом.’			
72	Udmurt	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	влиять карыны	NOM	NOMvyle	Y	NOM_NOMvyle		арлыд память выл-э влиять кар-е	age.NOM memory.NOM upper_part-ILL influence do-PRS.3SG	‘Age influences memory.’		‘Возраст влияет на память.’	CV. Russian loanword + light verb. Two students favored this pattern, one further student preferred the NOM_DAT pattern, cf. “Арлыд влиять кар-е память-лы” [age.NOM influence do-PRS.3SG memory-DAT] ‘Age influences memory.’		
72	Udmurt	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	пумиськыны	NOM	INS	Y	NOM_INS		Петя Маша-ен пумиськ-из	PN.NOM PN-INS meet-PST.3SG	‘Petja met with Masha.’		‘Петя встретился с Машей.’	REFL		
72	Udmurt	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	пырыны	NOM	ILL	Y	NOM_ILL		Петя корка(е) пыр-из	PN.NOM house.ILL enter-PST.3SG	‘Petja entered the house.’		‘Петя вошёл в дом.’			
72	Udmurt	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	вормыны	NOM	ACC	TR	TR		Петя Маша-ез ворм-из	PN.NOM PN-ACC win-PST.3SG	‘Petja beat Masha.’		‘Петя выиграл у Маши.’			
72	Udmurt	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	потыны	NOM	ELA	Y	NOM_ELA		Петя корка-(ы)сь пот-ӥз	PN.NOM house-ELA go.out-PST.3SG	‘Petja went out of the house.’		‘Петя вышел из дома.’	The verb looks the same as in 121. 		
72	Udmurt	15	drive	X (drive) Y	гнать	X (гнать) Y-а	улляны	NOM	ACC	TR	TR		Петя скал-эз улля	PN.NOM cow-ACC drive.PRS.3SG	‘Petja is driving a cow.’		‘Петя гонит корову.’			
72	Udmurt	16	bend	X (bend) Y	гнуть	X (гнуть) Y	куасаны	NOM	ACC	TR	TR		Петя ва-ез куаса-з	PN.NOM bough-ACC bend-PST.3SG	‘Petja bent the bough.’		‘Петя согнул ветку.’			
72	Udmurt	17	tell	X (tell) Y	говорить	X (говорить) Y-у	вераны	NOM	DAT	Y	NOM_DAT		Петя Маша-лы вера-з: ...	PN.NOM PN-DAT say-PST.3SG	‘Petja said to Masha: …’		‘Петя сказал Маше: …’			
72	Udmurt	18	hold	X (hold)Y	держать	X (держать) Y(-а)	возьыны	NOM	ACC	TR	TR		Петя книга воз-е	PN.NOM book.NOM hold-PRS.3SG	‘Petja is holding a book.’		‘Петя держит книгу.’			
72	Udmurt	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	сутыны	NOM	ACC	TR	TR		Петя Маша-ез сут-ӥз	PN.NOM PN-ACC catch_up-PST.3SG	‘Petja caught up with Masha.’		‘Петя догнал Машу.’			
72	Udmurt	20	milk	X (milk) Y	доить	X (доить) Y-а	кыскыны	NOM	ACC	TR	TR		Петя скал-эз кыск-из	PN.NOM cow-ACC milk-PST.3SG	‘Petja milked the cow.’		‘Петя подоил корову.’			
72	Udmurt	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	вуыны	NOM	TERM	Y	NOM_TERM		Петя ярдур-озь ву-из	PN.NOM bank-TERM arrive-PST.3SG	‘Petja reached the river bank.’		‘Петя достиг берега.’	Alternative (3 out of 7 respondents) is the NOM_ILL pattern, as in the following example: “Петя ярдур-е ву-из” [PN.NOM bank-ILL arrive-PST.3SG] ‘Petja reached the river bank.’		
