language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
26	Armenian_Eastern	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y		*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	Petros-i glux-ə c'avum+ē	PN-DAT голова[NOM]-DEF болеть:PRS:3SG	‘У Петроса болит голова.’			
26	Armenian_Eastern	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом		NOM	NOM(NO.AGR)	Y	NOM_NOM(NO.AGR)		Petros-ə grip ē+ənkel	PN[NOM]-DEF грип[NOM] падать:PRF:3SG	‘Петрос болеет гриппом.’			Alternative (in the Standard language) is the NOM_INS pattern and a specialized verb: “Petros-ə hivandac'el1 ē2 grip-ov” +Петрос[NOM]-DEF болеть:PRF:3SG1,2 грип-INS].
26	Armenian_Eastern	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а		NOM	ABL	Y	NOM_ABL		Petros-ə šnic' vaxum+ē	PN[NOM]-DEF собака:ABL бояться:PRS:3SG	‘Петрос боится собаки.’			
26	Armenian_Eastern	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)		NOM	DAT~NOM	TR	TR		Petros-ə gc'ec' k'ar-ə	PN[NOM]-DEF бросать:AOR:3SG камень[NOM]-DEF	‘Петрос бросил камень.’			
26	Armenian_Eastern	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а		DAT	NOM	X	DAT_NOM		Petros-i-n herik'um+ē p'oγ-ə	PN-DAT-DEF быть_достаточным:PRS:3SG деньги[NOM]-DEF	‘Петросу хватает денег.’			
26	Armenian_Eastern	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)		NOM	DAT	Y	NOM_DAT	Non-verbal predicate.	Petros-ə Mher-i nman ē	PN[NOM]-DEF PN-DAT похожий COP:3SG	‘Петрос похож на Мгера.’			It is possible to use the definite form for the Y argument: “Petros-ə nman ē Mher-i-n” [Петрос[NOM]-DEF похожий COP:3SG Мгер-DAT-DEF].
26	Armenian_Eastern	7	believe	X (believe) Y	верить	X (верить)Y-у		NOM	DAT	Y	NOM_DAT		Petros-ə havatum+ē Mher-i-n	PN[NOM]-DEF верить:PRS:3SG PN-DAT-DEF	‘Петрос верит Мгеру.’			
26	Armenian_Eastern	8	take	X (take) Y	взять	X (брать) Y(-а)		NOM	DAT~NOM	TR	TR		Petros-ə girk' verc'rec'	PN[NOM]-DEF книга[NOM] взять:AOR:3SG	‘Петрос взял книгу.’			
26	Armenian_Eastern	9	see	X (see) Y	видеть	X (видеть) Y(-а)		NOM	DAT~NOM	TR	TR		Petros-ə tun-ə tesnum+ē	PN[NOM]-DEF дом[NOM]-DEF видеть:PRS:3SG	‘Петрос видит дом.’			
26	Armenian_Eastern	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)		NOM	DATvra	Y	NOM_DATvra		tarik'-n azdum+ē hišoγut'yan vra	возраст[NOM]-DEF влиять:PRS:3SG память:DAT на	‘Возраст влияет на память.’			
26	Armenian_Eastern	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом		NOM	DAT~NOM	TR	TR		Petros-ə handipec' Mher-i-n	PN[NOM]-DEF встречать:AOR:3SG PN-DAT-DEF	‘Петрос встретился с Мгером.’			
26	Armenian_Eastern	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)		NOM	NOM(NO.AGR)	Y	NOM_NOM(NO.AGR)	The second argument cannot be marked by the dative marker.	Petros-ə mtav tun	PN[NOM]-DEF входить:AOR:3SG дом[NOM]	‘Петрос вошел в дом.’			
26	Armenian_Eastern	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а		NOM	DAT~NOM	TR	TR		Petros-ə Mher-i-n haγt'ec'	PN[NOM]-DEF PN-DAT-DEF подождать:AOR:3SG	‘Петрос выиграл у Мгера.’			
26	Armenian_Eastern	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а		NOM	ABL	Y	NOM_ABL		Petros-ə tnic' durs+ekav	PN[NOM]-DEF дом:ABL выходить:AOR:3SG	‘Петрос вышел из дома.’			
26	Armenian_Eastern	15	drive	X (drive) Y	гнать	X (гнать) Y-а		NOM	DAT~NOM	TR	TR		Petros-ə kov-i-n k'šum+ē arotavayr	PN[NOM]-DEF корова-DAT-DEF гнать:PRS:3SG пастбище[NOM]	‘Петрос гонит корову на пастбище.’			
26	Armenian_Eastern	16	bend	X (bend) Y	гнуть	X (гнуть) Y		NOM	DAT~NOM	TR	TR		Petros-ə t'ek'ec' čyuγ-ə	PN[NOM]-DEF гнуть:AOR:3SG ветка[NOM]-DEF	‘Петрос согнул ветку.’			
26	Armenian_Eastern	17	tell	X (tell) Y	говорить	X (говорить) Y-у		NOM	DAT	Y	NOM_DAT		Petros-ə Mher-i-n asac'	PN[NOM]-DEF PN-DAT-DEF сказать:AOR:3SG	‘Петрос сказал Мгеру.’			
26	Armenian_Eastern	18	hold	X (hold)Y	держать	X (держать) Y(-а)		NOM	DAT~NOM	TR	TR		Petros-ə girk'-ə pahum+ē jeŕk'-i-n	PN[NOM]-DEF книга[NOM]-DEF хранить:PRS:3SG рука-DAT-DEF	‘Петрос держит книгу в руках.’			
26	Armenian_Eastern	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)		NOM	DAT	Y	NOM_DAT		Petros-ə hasav Mher-i-n	PN[NOM]-DEF достичь:AOR:3SG PN-DAT-DEF	‘Петрос догнал Мгера.’			Same as 21.
26	Armenian_Eastern	20	milk	X (milk) Y	доить	X (доить) Y-а		NOM	DAT~NOM	TR	TR		Petros-ə k't'ec' kov-ə	PN[NOM]-DEF доить:AOR:3SG корова[NOM]-DEF	‘Петрос подоил корову.’			
26	Armenian_Eastern	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 		NOM	DAT	Y	NOM_DAT		Petros-ə hasav ap'-i-n	PN[NOM]-DEF достичь:AOR:3SG берег-DAT-DEF	‘Петрос достиг берега.’			Same as 19.
26	Armenian_Eastern	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а		NOM	DAT	Y	NOM_DAT		Petros-ə dipav pat-i-n	PN[NOM]-DEF коснуться:AOR:3SG стена-DAT-DEF	‘Петрос дотронулся до стены.’			
26	Armenian_Eastern	23	fight	X (fight) with Y	драться	X (драться) с Y-ом		NOM	DAThet	Y	NOM_DAThet		Petros-ə kŕvum+ē Mher-i het	PN[NOM]-DEF драться:PRS:3SG PN-DAT с	‘Петрос дерется с Мгером.’			Same as 99.
26	Armenian_Eastern	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом		NOM	DAThet	Y	NOM_DAThet		Petros-ə Mher-i het ənkerut'yun ē+anum	PN[NOM]-DEF PN-DAT с дружба[NOM] делать:PRS:3SG	‘Петрос дружит с Мгером.’			CV. Alternative is the construction where the Y argument is expressed as an NP-internal dependent: “Petros-ə Mher-i ənker ē” [Петрос[NOM]-DEF Мгер-DAT друг COP:3SG].
26	Armenian_Eastern	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)		NOM	DATmasin	Y	NOM_DATmasin		Petros-ə mtacum+ē Mher-i masin	PN[NOM]-DEF думать:PRS:3SG PN-DAT о	‘Петрос думает о Мгере.’			
26	Armenian_Eastern	26	eat	X (eat) Y	есть	X (есть) Y		NOM	DAT~NOM	TR	TR		Petros-ə kerav xnjor-ə	PN[NOM]-DEF есть:AOR:3SG яблоко[NOM]-DEF	‘Петрос съел яблоко.’			
26	Armenian_Eastern	27	fry	X (fry) Y	жарить	X (жарить) Y		NOM	DAT~NOM	TR	TR		Petros-ə juk-ə xorovec'	PN[NOM]-DEF рыба[NOM]-DEF жарить:AOR:3SG	‘Петрос пожарил рыбу.’			Alternative is the construction where the second argument is indefinite: “Petros-ə juk xorovec'” [Петрос[NOM]-DEF рыба[NOM] жарить:AOR:3SG].
26	Armenian_Eastern	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)		NOM	DAT~NOM	TR	TR		Petros-ə spasum+ē Mher-i-n	PN[NOM]-DEF ждать:PRS:3SG PN-DAT-DEF	‘Петрос ждет Мгера.’			
26	Armenian_Eastern	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е		NOM	DATmasin	Y	NOM_DATmasin		Petros-ə moŕac'el+ē myus čanaparh-i masin	PN[NOM]-DEF забывать:PRF:3SG другой дорога-DAT о	‘Петрос забыл о другой дороге.’			
26	Armenian_Eastern	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а		NOM	ABL	Y	NOM_ABL	Non-verbal predicate.	hišoγut'yun-ə tarik'-ic' ē kaxvac	память[NOM]-DEF возраст-ABL COP:PRS:3SG зависящий	‘Память зависит от возраста.’			
26	Armenian_Eastern	31	call	X (call) Y	звать	X (звать) Y-а		NOM	DAT~NOM	TR	TR		Petros-ə kančec' Mher-i-n	PN[NOM]-DEF звать:AOR:3SG PN-DAT-DEF	‘Петрос позвал Мгера.’			
26	Armenian_Eastern	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом		NOM	DAThet	Y	NOM_DAThet		Petros-ə Mher-i het canotac'el+ē mek tari aŕaĵ	PN[NOM]-DEF PN-DAT с знакомиться:PRF:3SG один год[NOM] раньше	‘Петрос познакомился с Мгером год тому назад.’			
26	Armenian_Eastern	33	know	X (know) Y	знать 	X (знать) Y-а		NOM	DAT~NOM	TR	TR		Petros-ə čanač'um+ē Mher-i-n	PN[NOM]-DEF узнавать:PRS:3SG PN-DAT-DEF	‘Петрос знает Мгера.’			
26	Armenian_Eastern	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е		NOM	NOM(NO.AGR)	Y	NOM_NOM(NO.AGR)	The second argument cannot be marked by the dative marker.	Petros-ə kit'aŕ ē+nvagum	PN[NOM]-DEF гитара[NOM] играть:PRS:3SG	‘Петрос играет на гитаре.’			
26	Armenian_Eastern	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а		NOM	ABL	Y	NOM_ABL		Petros-ə xusap'um+ē Mher-ic'	PN[NOM]-DEF избегать:PRS:3SG PN-ABL	‘Петрос избегает Мгера.’			
26	Armenian_Eastern	36	make	X (make) Y	изготовить	X (изготовить) Y		NOM	DAT~NOM	TR	TR		Petros-ə ŕumb patrastec'	PN[NOM]-DEF бомба[NOM] готовить:AOR:3SG	‘Петрос изготовил бомбу.’			
26	Armenian_Eastern	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом		NOM	DAT~NOM	TR	TR		Petros-ə Mher-i-n jeŕ+ē+aŕnum	PN[NOM]-DEF PN-DAT-DEF издеваться:PRS:3SG	‘Петрос издевается над Мгером.’			
26	Armenian_Eastern	38	have	X (have) Y	иметь	X (иметь) Y		NOM	DAT~NOM	TR	TR		Petros-ə mek'ena uni	PN[NOM]-DEF машина[NOM] иметь:PRS:3SG	‘У Петроса есть машина.’			
26	Armenian_Eastern	39	look_for	X (look for) Y	искать	X (искать) Y(-а)		NOM	DAT~NOM	TR	TR		Petros-ə p'ntrum+ē banali-ner-ə	PN[NOM]-DEF искать:PRS:3SG ключ-PL[NOM]-DEF	‘Петрос ищет ключи.’			
26	Armenian_Eastern	40	paint	X (paint) Y	красить	X (красить) Y		NOM	DAT~NOM	TR	TR		Petros-ə nerkec' c'ankapat-ə	PN[NOM]-DEF красить:AOR:3SG забор[NOM]-DEF	‘Петрос покрасил забор.’			
26	Armenian_Eastern	41	bite	X (bite) Y	кусать	X (кусать) Y-а		NOM	DAT~NOM	TR	TR		šun-ə kcec' Petros-i-n	собака[NOM]-DEF кусать:AOR:3SG PN-DAT-DEF	‘Собака укусила Петроса.’			
26	Armenian_Eastern	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а		NOM	ABL	Y	NOM_ABL		Petros-ə zrkvel+ē tnic'	PN[NOM]-DEF лишаться:PRF:3SG дом:ABL	‘Петрос лишился дома.’			
26	Armenian_Eastern	43	try_to_catch	X (try to catch) Y	ловить	X (ловить) Y(-а)		NOM	DAT~NOM	TR	TR		Petros-ə katvi-n bŕnum+ē	PN[NOM]-DEF кошка:DAT-DEF хватать:PRS:3SG	‘Петрос ловит кошку.’			
26	Armenian_Eastern	44	break	X (break) Y	ломать	X (ломать) Y		NOM	DAT~NOM	TR	TR		Petros-ə kotrec' p'ayt-ə	PN[NOM]-DEF ломать:AOR:3SG палка[NOM]-DEF	‘Петрос сломал палку.’			
26	Armenian_Eastern	45	flatter	X (flatter) Y	льстить	X (льстить) Y-у		NOM	DAT	Y	NOM_DAT		Petros-ə Mher-i-n šoγok'ort'um+ē	PN[NOM]-DEF PN-DAT-DEF льстить:PRS:3SG	‘Петрос льстит Мгеру.’			
26	Armenian_Eastern	46	love1	X (love) Y	любить-1	X (любить) Y-а (сына)		NOM	DAT~NOM	TR	TR		Petros-ə sirum+ē Mher-i-n	PN[NOM]-DEF любить:PRS:3SG PN-DAT-DEF	‘Петрос любит Мгера.’			
26	Armenian_Eastern	47	wave	X (wave) Y	махать	X (махать) Y-ом		NOM	INS	Y	NOM_INS		Petros-ə t'ap'aharum+ē t'aškinak-ov	PN[NOM]-DEF махать:PRS:3SG палаток-INS	‘Петрос машет платком.’			
26	Armenian_Eastern	48	dream	X (dream) of Y	мечтать	X (мечтать) об Y-е		NOM	DATmasin	Y	NOM_DATmasin		Petros-ə erazum+ē nor mek'enayi masin	PN[NOM]-DEF мечтать:PRS:3SG новый машина:DAT о	‘Петрос мечтает о новой машине.’			
26	Armenian_Eastern	49	wash	X (wash) Y	мыть	X (мыть) Y		NOM	DAT~NOM	TR	TR		Mher-ə lvac' bažak-ə	PN[NOM]-DEF мыть:AOR:3SG чашка[NOM]-DEF	‘Мгер вымыл чашку.’			
26	Armenian_Eastern	50	put_on	X (put_on) Y	надевать	X (надевать) Y		NOM	DAT~NOM	TR	TR		Petros-ə hagav tabat-ə	PN[NOM]-DEF надевать:AOR:3SG штаны[NOM]-DEF	‘Петрос надел штаны.’			
26	Armenian_Eastern	51	be_called	X (be_called) Y	называться	X (называться) Y		NOM	NOM(NO.AGR)	Y	NOM_NOM(NO.AGR)		ays aŕarka-n kočvum+ē koγmnac'uyc'	этот предмет[NOM]-DEF называться:PRS:3SG компас[NOM]	‘Этот предмет называется компас.’			
26	Armenian_Eastern	52	punish	X (punish) Y	наказывать	X (наказывать) Y-а		NOM	DAT~NOM	TR	TR		Petros-ə patžec' ir tγayi-n	PN[NOM]-DEF наказывать:AOR:3SG свой сын:DAT-DEF	‘Петрос наказал своего сына.’			
26	Armenian_Eastern	53	attack	X (attack) Y	напасть	X (нападать) на Y-а		NOM	DATvra	Y	NOM_DATvra		arĵ-ə harjakvec' jknors-i vra	медведь[NOM]-DEF нападать:AOR:3SG рыбак-DAT на	‘Медведь напал на рыбака.’			
26	Armenian_Eastern	54	fill#intr#	X (fill) with Y	наполняться	X (наполняться) Y-ом		NOM	INS	Y	NOM_INS		duyl-ə ĵrov lc'vel+ē	ведро[NOM]-DEF вода:INS наполняться:PRF:3SG	‘Ведро наполнилось водой.’			
26	Armenian_Eastern	55	find	X (find) Y	находить	X (находить) Y(-а)		NOM	DAT~NOM	TR	TR		Petros-ə gtav banali-ner-ə	PN[NOM]-DEF найти:AOR:3SG ключ-PL[NOM]-DEF	‘Петрос нашел ключи.’			
26	Armenian_Eastern	56	be_short	X (be short) Y	недоставать	X-у (недоставать) Y-a		DAT	NOM	X	DAT_NOM		Petros-i-n mek dolar či+herik'um	PN-DAT-DEF один доллар NEG:доставать:PRS:3SG	‘Петросу недостает одного доллара.’			
26	Armenian_Eastern	57	hate	X (hate) Y	ненавидеть	X (ненавидеть) Y-а		NOM	DAT~NOM	TR	TR		Petros-n atum+ē Mher-i-n	PN[NOM]-DEF ненавидеть:PRS:3SG PN-DAT-DEF	‘Петрос ненавидит Мгера.’			
