language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
123	Karata	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	boƛ’aɬa	POSS	NOM	X	POSS_NOM	The possessor NP displays some properties of a clause-level dependent.	ʕali-b hera hadoʔa b-oƛ’-idja idja	PN-N now head N-be_sick-IPF COP	‘Ali has a headache.’			
123	Karata	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	bexwala	EXT	NOM	X	EXT_NOM		ʕali q’wat’ala b-exw-a idja	PN flu N-come-IPF COP	‘Ali has the flu.’			Alternative is “ʕali q’wat’ala b-ex-wa b-oƛ’-idja idja” [PN flu N-come-DAT N-be_sick-IPF COP]. The structure is unusual: the verb agrees with the name of the disease, but the experiencer is in the nominative case as well. GA: This must be a calque from Akhvakh.
123	Karata	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	ɬebaɬa	NOM	CONT	Y	NOM_CONT		ʕali χwaj-č’o ɬeb-da	PN dog-CONT fear-IPF	‘Ali is afraid of the dog.’			
123	Karata	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	t’amaɬa	ERG	NOM	TR	TR		ʕali-l anča t’am-e	PN-ERG stone throw-PF	‘Ali threw a stone.’			Same as 102
123	Karata	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	beʔwanɬa	DAT	NOM	X	DAT_NOM		ʕalja ʕarse b-eʔ-unda idja	PN.DAT money N-be_enough-IPF COP	‘Ali has enough money.’			
123	Karata	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	baɬɬanɬa	NOM	DAT	Y	NOM_DAT		ʕali ħažja w-aɬɬ-on-w idja	PN PN.DAT M-resemble-IPF.PTCP-M COP	‘Ali resembles Hajji.’			
123	Karata	7	believe	X (believe) Y	верить	X (верить)Y-у	bežwaɬa	NOM	DAT	Y	NOM_DAT		ʕali aħmat’-ja w-ož-uda	PN PN-DAT M-believe-IPF	‘Ali believes Ahmat.’			Same as 114
123	Karata	8	take	X (take) Y	взять	X (брать) Y(-а)	bahaɬa	ERG	NOM	TR	TR		ʕali-l polk-agal qoča b-eh-e	PN-ERG shelf-EL book N-take-PF	‘Ali took a book from the shelf.’			
123	Karata	9	see	X (see) Y	видеть	X (видеть) Y(-а)	haʔanɬa	DAT	NOM	X	DAT_NOM		ʕalja misja haʔ-indja idja	PN.DAT house see-IPF COP	‘Ali sees a house.’			
123	Karata	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	baʔaɬa	*	*	*		Not included in the database because this translation is semantically inaccurate.	pahmu rešin-da-r b-aʔ-a-b idja	memory year-PL.OBL-LAT N.come-PF.PTCP-N COP	‘Age influences memory.’			
123	Karata	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	dande woxaɬa	DAT	NOM	X	DAT_NOM		ʕalja aħmat’ dande w-okk-u	PN.DAT PN dande M-fall-PF	‘Ali encountered Ahmat.’			CV. “dande” is a coverb and a loanword from Avar.
123	Karata	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	boƛaɬa	NOM	LAT	Y	NOM_LAT		ʕali eši-r w-oƛ-e	PN room.IN-LAT M-go-PF	‘Ali entered the room.’			The exact nature of the case frame is not entirely clear. Rashidat has provided the following alternatives: Г1али ушкуля гьинир вол1е (гьинир -- внутрь, вол1е – зашел). Г1али балинца гьинир вол1е. Г1али ушкуляр воъан-Али пошел в школу
123	Karata	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	bišanɬa	NOM	EL	Y	NOM_EL		ʕali aħmat’-jagal w-uš-an	PN PN-EL M-win-PF	‘Ali beat Ahmat.’			
123	Karata	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	heq’er boƛaɬa	NOM	SUPEREL	Y	NOM_SUPEREL		ʕali q’aj-ƛ’agal barq’a heq’e-r w-oƛ-e	PN house-SUPEREL fast up-LAT M-go-PF	‘Ali walked quickly out of the house.’			CV. Alternative is eši-gal [room.in-el]. heq’e-r is part of the predicate. Рашидат: это слово в этом предложении скорее следует тратковать как что-то вроде наречия, который дополняет семантику глагола w-oƛ-e, а с существительным q’aj-ƛ’agal прямой связи не имеет. ГIали гьекъер вол1е -- Эллипсис. можно опустить указание на то, откуда вышел Али, но слово heq’e-r в предложении при этом сохраняется (что-то вроде «ʕali heq’e-r w-oƛ-e»), значит это наречие. Неразрывной связи со словом q’aj-ƛ’agal нет. Существительное q’aj-ƛ’agal имеет лишь уточняющее значение, именно откуда вышел; дополняет семантику глагола w-oƛ-e.
123	Karata	15	drive	X (drive) Y	гнать	X (гнать) Y-а	q’ot’aaɬa	ERG	NOM	TR	TR		ʕali-l zini žim-jar q’ot’-eda idja	PN-ERG cow grass-LAT drive-IPF COP	‘Ali is driving the cow to the pasture.’			
