language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
115	Akhvakh_Northern	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	boƛ’uruƛa	POSS	NOM	X	POSS_NOM	The NP in the genitive displays some properties of a clause-level argument.	hwari-ƛƛi mina b-oƛ’-ere godi	PN-GEN head N-hurt-SIMUL N.COP	‘Pari has a headache.’			Возможен разрыв. Genitive and agreement with the possessee are two alternative ways of encoding the possessor. Their distribution is determined lexically (the choice depends on the possessor).		
115	Akhvakh_Northern	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	beq’uruƛa	*	*	*		Not included in the database because Y is expressed as an NP within a dependent clause.	hwari q’q’wat’ala b-eq’-e gidi	PN flu N-come-PF F.COP	‘Pari has the flu.’			Literally, this means: “Hwari is (in a state that) the flu has come”. “Связка согласуется с Пари, потому что это состояние Пари, а глагол приходить( вообще-то  форма бекъ Iегье -это деепричастие) согласуется со словом простуда, относится к простуде”.		
115	Akhvakh_Northern	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	ƛuruƛa	NOM	EL	Y	NOM_EL		hwari χwe-gune ƛ-ere gidi	PN dog-EL fear-SIMUL F.COP	‘Pari is afraid of the dog.’					
115	Akhvakh_Northern	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	zorooruƛa	ERG	NOM	TR	TR		patħudi-de inč’a zor.ari	PN-ERG stone throw.AOR	‘Pathudi threw a stone.’					
115	Akhvakh_Northern	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	miq’q’unuƛa	DAT	NOM	X	DAT_NOM		patħudi-ƛa miq’q’w-ene gwe ači	PN-DAT N.be_enough-SIMUL N.COP silver	‘Pathudi has enough money.’					
115	Akhvakh_Northern	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	enɬɬunuƛa	NOM	LAT	Y	NOM_LAT		patħudi enɬɬ-ene gudi musa-ga	PN resemble-SIMUL M.COP PN-LAT	‘Pathudi resembles Musa.’					
115	Akhvakh_Northern	7	believe	X (believe) Y	верить	X (верить)Y-у	bužuruƛa	NOM	LAT	Y	NOM_LAT		patħudi buž-iri musa-ga	PN believe-IPF3 PN-LAT	‘Pathudi believes Musa.’			Same as 114		
115	Akhvakh_Northern	8	take	X (take) Y	взять	X (брать) Y(-а)	beχuruƛa	ERG	NOM	TR	TR		patħudi-de ʁoča b-eχ-ari	PN-ERG book N-take-AOR	‘Pathudi took a book.’					
115	Akhvakh_Northern	9	see	X (see) Y	видеть	X (видеть) Y(-а)	hariguruƛa	DAT	NOM	X	DAT_NOM		patħudi-ƛa č’ili harigw-ere godi	PN-DAT house see-SIMUL N.COP	‘Pathudi sees a house.’					
115	Akhvakh_Northern	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	beʁuruƛa	*	*	*		Not included in the database because the translation deviates too far from the stimulus sentence.	zama mada ri-ɬɬi rak’wa-ro-ge čula b-eʁ-ušide	time N.go.PF.PTCP time-OBL heart-OBL-LOC things N-stand-NEG.PRS	‘Age influences memory’, lit.: ‘When the time goes, things do not remain on the heart’.					
115	Akhvakh_Northern	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	dandi buxuruƛa	DAT	NOM	X	DAT_NOM		patħudi-ƛa dandi w-ux-ari musa	PN-DAT in_front M-fall-AOR PN	‘Pathudi encountered Musa.’			CV. dandi is an Avar loan		
115	Akhvakh_Northern	12	enter	X (enter) Y	входить	X (входить) в Y (дом)	beq’uruƛa	NOM	LAT	Y	NOM_LAT		patħudi č’ila-ga woq’-ari	PN house.OBL-LAT M.come-AOR	‘Pathudi entered the house.’					
115	Akhvakh_Northern	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	bišuruƛa	NOM	EL	Y	NOM_EL		patħudi w-uš-ari musa-gune	PN M-win-AOR PN-EL	‘Pathudi beat Musa.’					
115	Akhvakh_Northern	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	munuƛa	NOM	EL	Y	NOM_EL		patħudi č’ilo-ne w-a-ani	PN house.OBL-EL M-go-AOR	‘Pathudi went out of the house.’					
115	Akhvakh_Northern	15	drive	X (drive) Y	гнать	X (гнать) Y-а	eχχa buq’q’ooruƛa	ERG	NOM	TR	TR		patħudi-de žinwo eχχa b-uq’q’a-ari	PN-ERG cow out N-drive-AOR	‘Pathudi is driving the cow.’			CV		
115	Akhvakh_Northern	16	bend	X (bend) Y	гнуть	X (гнуть) Y	mik’oonuƛa	ERG	NOM	TR	TR		patħudi-de hala m-ik’-ani	PN-ERG branch N-bend-AOR	‘Pathudi bent the branch.’					
115	Akhvakh_Northern	17	tell	X (tell) Y	говорить	X (говорить) Y-у	eƛ’ƛ’uruƛa	ERG	LAT	Y	ERG_LAT		patħudi-de eƛ’ƛ’-ari musa-ga	PN-ERG say-AOR PN-LAT	‘Pathudi told Musa.’					
115	Akhvakh_Northern	18	hold	X (hold)Y	держать	X (держать) Y(-а)	bixuruƛa	ERG	NOM	TR	TR		patħudi-de ʁoča b-ix-e godi kwadi	PN-ERG book N-hold-SEQ N.COP hand.IN	‘Pathudi is holding a book.’			Same as 43		
115	Akhvakh_Northern	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	ƛ’a q’unuƛa	NOM	LOC	Y	NOM_LOC	Here, ƛ’a functions as a preverb.	patħudi ƛ’a q’w-eni madina-ge	PN on reach-AOR PN-LOC	‘Pathudi caught up with Madina.’			CV		
115	Akhvakh_Northern	20	milk	X (milk) Y	доить	X (доить) Y-а	ƛ’ƛ’aruruƛa	ERG	NOM	TR	TR		hwari-de žinwo ƛ’ƛ’ar-ari	PN-ERG cow milk-AOR	‘Pathudi milked the cow.’					
115	Akhvakh_Northern	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега)	q’unuƛa	NOM	TERMIN	Y	NOM_TERMIN		patħudi inχχa-ƛ’iga q’we-eni	PN river-TERMIN reach-AOR	‘Pathudi reached the bank.’					
115	Akhvakh_Northern	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	q’wen beɬɬuruƛa	ERG	LOC	Y	ERG_LOC		patħudi-de q’q’enda-ge q’w-en b-eɬɬ-eri	PN-ERG wall-LOC reach-SEQ N-end_up-UWPST	‘Pathudi touched the wall.’			CV. uwpst is past (evidentiality)		
115	Akhvakh_Northern	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	buqquruƛa	NOM	COM	Y	NOM_COM		patħudi w-uqq-ero gudi musa-k’ena	PN M-hit-IPF.PTCP.M M.COP PN-COM	‘Pathudi is fighting with Musa.’					
