language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
75	Udi	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	q'ač'pes	GEN	ABS	X	GEN_ABS	The NP in the genitive displays some properties of a clause-level dependent.	Valod-i bul=e q'ač'-e	PN-GEN head=3SG ache-LV:PRS	‘Volodya has a headache.’	Володя-GEN голова=3SG болеть-LV:PRS		It is possible to use a structure like “bul=e q'ač'-e Valod-i.”
75	Udi	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	baft'es	ABS	ABS(NO.AGR)	Y	ABS_ABS(NO.AGR)		əyl-ox grip'=t'un baft'-e	child-PL flu=3PL get-PERF	‘Children have the flu.’	ребенок-PL грипп=3PL попадать-PERF		Same verb as in 104, different pattern. This is an unusual pattern. The verb means 'to fall', it is not a copular verb, but the Y-argument is unmarked for case (cf. Azerbaijani). This is an irregular pattern, arguably a calque from Azerbaijani. Further options are DAT_ABS (“äjl-oʁ-o mi=ne baftː-e” [ребенок-PL-DAT холод=3SG падать-PERF] ‘Дети заболели простудой’, буквально «На детей холод попал» and GEN_ABS “äjl-oʁ-oj” qːoqː=e har-e” [ребенок-PL-GEN горло=3SG приходить-PERF] ‘У детей ангина’, буквально «У детей горло пришло».
75	Udi	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	q'ı̌bes	ERG	ABL	Y	ERG_ABL		Valera-n xə̌-y-axun q'ı̌=ne=b-sa	PN-ERG dog-OBL-ABL be_afraid=3SG=LV-PRS	‘Valera is afraid of the dog.’	Валера-ERG собака-OBL-ABL бояться=3SG=LV-PRS		
75	Udi	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	boses	ERG	ABS/DAT	TR	TR		Aloş-en ǰe=ne bos-i	PN-ERG stone=3SG throw-AOR	‘Alyosha threw a stone.’	Алеша-ERG камень=3SG бросать-AOR		The specific example displays the ERG_ABS pattern, this verb features DOM.
75	Udi	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	xeylək + bu	GEN	ABS	X	GEN_ABS	Non-verbal predicate. The NP in the genitive displays some properties of a clause-level dependent.	David-i həysə xeylək təngə=no	PN-GEN now a_lot money=3SG+be	‘Now David has sufficient money.’	Давид-GEN теперь немало деньги=3SG+BE		
75	Udi	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	oşq'ar	ABS	DAT	Y	ABS_DAT	Non-verbal predicate.	Ram Şam-a=ne oşq'ar	PN PN-DAT=3SG similar	‘Ram resembles Sham.’	Рам Шам-DAT=3SG похожий		This dative is not alternating with ABS, this is not a transitive verb.
75	Udi	7	believe	X (believe) Y	верить	X (верить)Y-у	vě	ABS	DAT	Y	ABS_DAT	Non-verbal predicate.	Onik' Ruslan-a vě=ne	PN PN-DAT faith=3SG	‘Onik believes Ruslan.’	Оник Руслан-DAT вера=3SG		This is a morphologically unmarked predicate, coinciding with a noun. This dative is not alternating with ABS, this is not a transitive verb.
75	Udi	8	take	X (take) Y	взять	X (брать) Y(-а)	ext’es	ERG	ABS/DAT	TR	TR		Seroc-en girk-ə ex=e=d-i	PN-ERG book-DAT take=3SG=LV-AOR	‘Seryozha took a book.’	Сережа-ERG книга-DAT брать=3SG=LV-AOR		The specific example displays the ERG_DAT pattern, this verb features DOM.
75	Udi	9	see	X (see) Y	видеть	X (видеть) Y(-а)	ak'es	ERG	ABS/DAT	TR	TR		K'olya-n k'oj=e ak'-sa	PN-ERG house=3SG see-PRS	‘Kolya sees a house.’	Коля-ERG дом=3SG видеть-PRS		The specific example displays the ERG_ABS pattern, this verb features DOM.
75	Udi	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	təsirbes	ERG	ABS/DAT	TR	TR		yəş-en beyin-ə təsir=e=b-sa	age-ERG brain-DAT influence=3SG=LV-PRS	‘Age influences mind.’	возраст-ERG мозг-DAT влиять=3SG=LV-PRS		The specific example displays the ERG_DAT pattern, this verb features DOM.
75	Udi	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	irəst' + eyes	ABS	ABL	Y	ABS_ABL		Anjela Mariya-xun irəst'=e har-i	PN PN-ABL towards=3SG come-AOR	‘Anzhela encountered Mariya.’	Анжела Мария-ABL навстречу=3SG приходить-AOR		CV
75	Udi	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	bayes	ABS	DAT	Y	ABS_DAT		Serojik' k'oy-a=ne baś-i	PN house-DAT=3SG enter-AOR	‘Seryozhik entered the house.’	Сережик дом-DAT=3SG входить-AOR		This dative is not alternating with ABS, this is not a transitive verb.
