language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
94	Bambara	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	dími	DO	SBJ	X	DO_SBJ	The experiencer is first expressed as a possessor within the subject NP and then resumed as the direct object.	Sékù kùnkolo` bɛ à dími	PN head\ART IPFV 3SG be.sick	‘Seku has a headache.’			Same verb as 117. Different pattern.		
94	Bambara	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	mìnɛ	DO	SBJ	X	DO_SBJ		fàrigan` ye Sékù mìnɛ	fever\ART PFV.TR PN catch	‘Seku has a fever.’			Same verb as 43. Different pattern. Alternative is bɛ́/tɛ́ with the pattern la_SBJ.		
94	Bambara	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	síran	SBJ	nye	Y	SBJ_nye		Sékù bɛ síran wùlu` ɲɛ́	PN IPFV fear dog\ART before	‘Seku is afraid of a dog.’					
94	Bambara	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	fìli	SBJ	DO	TR	TR		Sékù ye kábakuru` fìli	PN PFV.TR stone\ART throw	‘Seku threw a stone.’					
94	Bambara	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	bɔ́	DO	SBJ	X	DO_SBJ		wári` ye Sékù bɔ́	money\ART PFV.TR PN go.out	‘Seku has enough money.’			Same verb as 6, 14, 64, 74, 96. Alternative is lábɔ [CAUS-go.out] with the same pattern DO_SBJ.		
94	Bambara	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	bɔ́	SBJ	fe	Y	SBJ_fe		Sékù bɔ́-len bɛ́ Fùseni fɛ̀	PN go.out-PTCP.RES be PN by	‘Seku resembles Fuseyni.’			Same verb as 5, 14, 64, 74, 96. Normally, a resultative construction		
94	Bambara	7	believe	X (believe) Y	верить	X (верить)Y-у	dá	SBJ	la	Y	SBJ_la		Sékù dá-len bɛ́ Fántà lá	PN lie.down-PTCP.RES be PN in	‘Seku believes Fanta.’			Same verb as 69, 114. Same pattern as 114.Normally, a resultative construction.		
94	Bambara	8	take	X (take) Y	взять	X (брать) Y(-а)	tà	SBJ	DO	TR	TR		Sékù ye gáfe` tà	PN PFV.TR book\ART take	‘Seku took a book.’					
94	Bambara	9	see	X (see) Y	видеть	X (видеть) Y(-а)	yé	SBJ	DO	TR	TR		Sékù bɛ só` yé	PN IPFV house\ART see	‘Seku sees a house.’			Same verb and pattern as 55.		
94	Bambara	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	dádigi	SBJ	la	Y	SBJ_la		kɔ̀rɔ` bɛ dádigi` kɛ́nɛya` lá	old.age\ART IPFV penalize health\ART in	‘Old age negatively influences health.’			This translation is modified compared to what was suggested by the consultant. This structure is based on uses identified in the corpus. The stimulus (including ‘memory’) has been modified in order to avoid unnecessary complications.		
94	Bambara	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	bɛ̀n	SBJ	DO	TR	TR		Sékù ye Fántà bɛ̀n	PN PFV.TR PN meet	‘Seku encountered Fanta.’			Alternative is a construction where X and Y are coordinated.		
94	Bambara	12	enter	X (enter) Y	входить	X (входить) в Y (дом)	dòn	SBJ	kono	Y	SBJ_kono		Sékù dòn-na só` kɔ́nɔ	PN enter-PFV.INTR house\ART into	‘Seku entered a house.’			Same verb as 15. Different pattern.		
94	Bambara	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	sé sɔ̀rɔ	SBJ	kan	Y	SBJ_kan		Sékù ye sé` sɔ̀rɔ Fùséni kàn	PN PFV.TR power\ART gain PN on	‘Seku beat Fuseyni.’			Alternative is bùgɔ with the pattern TR.		
94	Bambara	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	bɔ́	SBJ	kono	Y	SBJ_kono		Sékù bɔ́-ra só` kɔ́nɔ	PN go.out-PFV.INTR house\ART into	‘Seku left the house.’			Same verb as 5, 6, 64, 74, 96.		
94	Bambara	15	drive	X (drive) Y	гнать	X (гнать) Y-а	gɛ́n	SBJ	DO	TR	TR		Sékù bɛ_kà mìsi` gɛ́n	PN PROG cow\ART chase	‘Seku chases a cow.’					
94	Bambara	16	bend	X (bend) Y	гнуть	X (гнуть) Y	bíri	SBJ	DO	TR	TR		Sékù ye jíribolo` bíri	PN PFV.TR branch\ART bend	‘Seku bent a branch.’					
94	Bambara	17	tell	X (tell) Y	говорить	X (говорить) Y-у	fɔ́	SBJ	ye	Y	SBJ_ye		Sékù y'à fɔ́ Fántà yé: nà bɔ́ ń fɛ̀	PN PFV.TR.3SG say PN as come go.out 1SG by	‘Seku said to Fanta: call on me.’			Same verb as 34. Different pattern. The verb is transitive, the DO is the content of the speech.		
94	Bambara	18	hold	X (hold)Y	держать	X (держать) Y(-а)	bɛ́/tɛ́	bolo	SBJ	X	bolo_SBJ	Non-verbal predicate.	gáfe` bɛ́ Sékù bólo	book\ART be PN CNTRL	‘Seku holds a book in his hands.’			Same verb and pattern as 38. Alternative is “màra í bólo” (keep REFL CNTRL) with the pattern TR. With this alternative patter, an oblique is necessary, otherwise the verb can be interpreted as ‘X guards/rules Y’. 		
94	Bambara	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	kún	SBJ	la	Y	SBJ_la		Sékù bòli-la dén` nɔ̀fɛ̀ kà kún à lá	PN run-PFV.INTR child\ART behind INF catch.up 3SG in	‘Seku run after the child and caught him up.’					
94	Bambara	20	milk	X (milk) Y	доить	X (доить) Y-а	bíri	SBJ	DO	TR	TR		Àbú ye mìsi` bíri	PN PFV.TR cow\ART milk	‘Abu milked a cow.’					
94	Bambara	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега)	sé	SBJ	la	Y	SBJ_la		Sékù sé-ra báda` lá	PN reach-PFV.INTR river_border\ART in	‘Seku reached the bank of the river.’					
94	Bambara	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	bólo màga	SBJ	la	Y	SBJ_la		Sékù y'í bólo` màga só dɛnɛn` ná	PN PFV.TR.REFL hand\ART touch house wall\ART in	‘Seku touched the wall of a house.’			the verb is transitive, with the active bodypart as DO. Alternative is màga with the pattern SBJ_la.		
94	Bambara	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	kɛ̀lɛ	SBJ	DO	TR	TR		Sékù bɛ́_kà Fùséni kɛ̀lɛ	PN PROG PN fight	‘Seku fights Fuseyni.’			Alternative is a construction where X and Y are coordinated		
94	Bambara	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	bɛ́/tɛ́ tériya` lá	*	*	*		Not included in the database because X and Y are expressed as a coordinate NP. Non-verbal predicate.	Sékù ni Fùséni bɛ́ tériya` lá	PN and PN be friendship\ART in	‘Seku and Fuseyni are friends.’			There is no natural way to use an asymmetric construction here. 		
94	Bambara	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	míiri	SBJ	la	Y	SBJ_la		Sékù bɛ míiri Fántà lá	PN IPFV think PN in	‘Seku thinks about Fanta.’			Alternative is míiri + REFL with the pattern SBJ_la.		
94	Bambara	26	eat	X (eat) Y	есть	X (есть) Y	dún	SBJ	DO	TR	TR		Sékù ye nàmasa` dún	PN PFV.TR banana eat	‘Seku ate a banana.’					
94	Bambara	27	fry	X (fry) Y	жарить	X (жарить) Y	jíran	SBJ	DO	TR	TR		Sékù ye jɛ́gɛ` jíran	PN PFV.TR fish\ART fry	‘Seku fried a fish.’					
