language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
103	Tagalog	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	masakit 	*	*	*		Not included in the database because Y is expressed as an NP-internal modifier. Non-verbal predicate.	masakit ang ulo ni Pedro	painful SUBJ head PERS.GEN PN	‘Pedro’s head hurts.’			Co-exists with: “S<um>akit ang ulo ni Pedro” [<AV>PFV.hurt SUBJ head PERS.GEN PN] ‘Pedro's head became hurt.’, which also cannot be included because Y is expressed as an NP-internal modifier.		
103	Tagalog	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	may	SBJNV	BARE	XY	SBJNV_BARE	Non-verbal predicate.	may trangkaso si Pedro	EXIST flu PERS.SUBJ PN	‘Pedro has the flu.’			Same as 38, same predicate as in 18.		
103	Tagalog	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	matakot	ACT	CAUSE	Y	ACT_CAUSE	The Y-argument i) can be introduced by an explicit causal marker and ii) can be promoted to subject in the causal voice construction.	na-ta~takot si Pedro sa aso	AV.IPFV-IPFV~be_afraid PERS.SUBJ PN DAT dog	‘Pedro is afraid of the dog.’					
103	Tagalog	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	hahagisin/ihagis	ACT	UND	TR	TR	Co-exists with an AV construction.	h<in>agis ni Pedro ang bato	<PV>PFV.throw PERS.GEN PN SUBJ stone	‘Pedro threw a stone.’			“Nag-hagis si Pedro ng bato” [AV.PFV-throw PERS.SUBJ PN GEN stone] ‘Pedro threw a stone.’		
103	Tagalog	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	may sapat	SBJNV	BARE	XY	SBJNV_BARE		may sapat na pera na si Pedro	EXIST enough LIN money already PERS.SUBJ PN	‘Pedro now has enough money.’					
103	Tagalog	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	ka-hawig	*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	ka-hawig ni Pedro ang kaniya-ng lolo	COM-resemblance PERS.GEN PN SUBJ 3.SG.DAT-LIN grandfather	‘Pedro resembles his grandfather.’			X is expressed as a modifier in the NP headed by "ka-hawig".		
103	Tagalog	7	believe	X (believe) Y	верить	X (верить)Y-у	maniwala	ACT	LOC	Y	ACT_LOC	Co-exists with the causativized construction with LV and Y argument marked as PERS.SUBJ.	na-ni~niwala si Pedro kay Miguel	AV.IPFV-IPFV~believe PERS.SUBJ PN PERS.DAT PN	‘Pedro believes Miguel.’			Co-exists with: “P<in>a-ni~niwala-an ni Pedro si Miguel” [<IPFV>STEM-IPFV~believe-LV PERS.GEN PN PERS.SUBJ PN] ‘Pedro believes Miguel’.		
103	Tagalog	8	take	X (take) Y	взять	X (брать) Y(-а)	kumuha	ACT	UND	TR	TR		k<um>uha si Pedro ng libro	<AV>PFV.take PERS.SUBJ PN GEN book	‘Pedro took a book.’					
103	Tagalog	9	see	X (see) Y	видеть	X (видеть) Y(-а)	makita	ACT	UND	TR	TR		na-ki~kita ni Pedro ang bahay	POT.PV-IPFV~see PERS.GEN PN SUBJ house	‘Pedro sees a house.’					
103	Tagalog	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	makaimpluwensya	ACT	UND	TR	TR	This kind of marking co-exists with the [SUBJ; GEN] encoding, hence the verb is classified as ACT_UND.	naka-ka~impluwensya sa memorya ang edad	POT.AV-IPFV~influence DAT memory SUBJ age	‘Age influences memory.’			The [SUBJ; GEN] pattern is observed here: https://news.abs-cbn.com/life/04/09/23/in-qc-this-dumpsite-turned-urban-farm-springs-happiness-hope-to-pwds. Although this is ultimately classified as ACT_UND, this strcture co-exists with the LV construction: “Na-i~impluwensya-han ng edad ang memorya” [POT-IPFV~influence-LV GEN age SUBJ memory] “Age influences memory” .		
