language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
67	Macedonian	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	boli	ACC	SBJ	X	ACC_SBJ		Petar go boli glava	PN PRO.3SG.M.ACC ache(IPFV).PRS.3SG head	‘Petar has a headache.’	PN PRO.3SG.M.ACC болеть(IPFV).PRS.3SG голова	‘У Петара болит голова.’	Accusative clitic: yes (X). The Y argument triggers regular agreement.	боли	Петар го боли глава
67	Macedonian	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	boleduva	SBJ	od	Y	SBJ_od		Petar boleduva od grip	PN be_sick(IPFV).PRS.3SG from flu	‘Petar has the flu.’	PN болеть(IPFV).PRS.3SG от грипп	‘Петар болеет гриппом.’		боледува	Петар боледува од грип
67	Macedonian	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	se plaši	SBJ	od	Y	SBJ_od		Petar se plaši od kuče	PN REFL be_afraid(IPFV).PRS.3SG from dog	‘Petar is afraid of the dog.’	PN REFL бояться(IPFV).PRS.3SG от собака	‘Петар боится собаки.’	 REFL	се плаши	Петар се плаши од куче
67	Macedonian	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	frli	SBJ	ACC	TR	TR		Petar frli kamen	PN throw:PFV.AOR.3SG stone	‘Petar threw a stone.’	PN бросить:PFV.AOR.3SG камень	‘Петар бросил камень.’		фрли	Петар фрли камен
67	Macedonian	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	ima dovolno	*	*	*		Not included in the database because the intended meaning is expressed by a structurally discontinuous combination (predicate + adnominal modifier).	Petar ima dovolno pari	PN have(IPFV).PRS.3SG enough money.PL	‘Petar has enough money.’	PN иметь(IPFV).PRS.3SG достаточно деньги.PL	‘У Петара достаточно денег.’	 Не засчитываю, неправильная структура составляющих	има доволно	Петар има доволно пари
67	Macedonian	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	liči	SBJ	na	Y	SBJ_na		Petar liči na Maja	PN resemble(IPFV).PRS.3SG on PN	‘Petar resembles Maja.’	PN походить(IPFV).PRS.3SG на PN	‘Петар похож на Майю.’	Alternative is the constructions with the comitative prefix: “Петар си личи со Маjа” [Петар себя-PRO.REFL.DAT походить(IPFV).PRS.3SG с Майя] ‘Петар похож на Майю.’. Si is optional here (“ethical dative”) Вариант со Маja, but it is more approapriate when the meaning is symmetrical.	личи	Петар личи на Маjа
67	Macedonian	7	believe	X (believe) Y	верить	X (верить)Y-у	veruva	SBJ	DAT(na)	Y	SBJ_DAT(na)		Petar ì veruva na Maja	PN PRO.3SG.F.DAT believe(IPFV).PRS.3SG on PN	‘Petar believes Maja.’	PN PRO.3SG.F.DAT верить(IPFV).PRS.3SG на PN	‘Петар верит Майе.’	 Тот же глагол и та же модель, что 114	верува	Петар ѝ верува на Маjа
67	Macedonian	8	take	X (take) Y	взять	X (брать) Y(-а)	zeme	SBJ	ACC	TR	TR		Petar zede kniga	PN take(PFV).AOR.3SG book	‘Petar took a book.’	PN взять(PFV).AOR.3SG книга	‘Петар взял книгу.’		земе	Петар зеде книга
67	Macedonian	9	see	X (see) Y	видеть	X (видеть) Y(-а)	gleda	SBJ	ACC	TR	TR		Petar go gleda ovoj dom	PN PRO.3SG.M.ACC see(IPFV).PRS.3SG this.M house	‘Petar sees this house.’	PN PRO.3SG.M.ACC видеть(IPFV).PRS.3SG этот.M дом	‘Петар видит этот дом.’	Accusative clitic: yes. Тот же глагол, но другая конструкция, чем 95	гледа	Петар го гледа овој дом
67	Macedonian	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	vlijae	SBJ	vrz	Y	SBJ_vrz		vozrast-ta vlijae vrz memorija-ta	age-ART.F.SG influence(IPFV).PRS.3SG on.top memory-ART.F.SG	‘Age influences memory.’	возраст-ART.F.SG влиять(IPFV).PRS.3SG сверху память-ART.F.SG	‘Возраст влияет на память.’		влијае	возраст-та влијае врз меморија-та
