language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
1	Russian	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	boletʹ	uGEN	NOM	X	uGEN_NOM		u Pet-i bol-it golov-a	at PN(M)-GEN.SG ache(IPFV)-PRS.3SG head(F)-NOM.SG	‘Petja has a headache.’	у PN(M)-GEN.SG болеть(IPFV)-PRS.3SG голова(F)-NOM.SG	‘У Пети болит голова.’		болеть	у Пет-и бол-ит голов-а
1	Russian	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	boletʹ	NOM	INS	Y	NOM_INS		Pet-ja bole-et gripp-om	PN(M)-NOM.SG be_ill(IPFV)-PRS.3SG flu(M)-INS.SG	‘Petja has the flu.’	PN(M)-NOM.SG болеть(IPFV)-PRS.3SG грипп(M)-INS.SG	‘Петя болеет гриппом.’		болеть	Пет-я боле-ет грипп-ом
1	Russian	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	bojatʹsja	NOM	GEN	Y	NOM_GEN		Pet-ja bo-it-sja sobak-i	PN(M)-NOM.SG be_afraid(IPFV)-PRS.3SG-REFL dog(F)-GEN.SG	‘Petja is afraid of the dog.’	PN(M)-NOM.SG бояться(IPFV)-PRS.3SG-REFL собака(F)-GEN.SG	‘Петя боится собаки.’		бояться	Пет-я бо-ит-ся собак-и
1	Russian	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	brositʹ	NOM	ACC	TR	TR		Pet-ja brosi-l kamenʹ	PN(M)-NOM.SG throw(PFV)-PST[M.SG] stone(M)[ACC.SG]	‘Petja threw a stone.’	PN(M)-NOM.SG бросить(PFV)-PST.M.SG камень(M)[ACC.SG]	‘Петя бросил камень.’		бросить	Пет-я броси-л камень
1	Russian	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	xvatatʹ	DAT	GEN	XY	DAT_GEN		Pet-e xvata-et deneg	PN(M)-DAT.SG suffice(IPFV)-PRS.3SG money[GEN.PL]	‘Petja has enough money.’	PN(M)-DAT.SG хватать(IPFV)-PRS.3SG деньги[GEN.PL]	‘Пете хватает денег.’		хватать	Пет-е хвата-ет денег
1	Russian	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	poxož + COP	NOM	naACC	Y	NOM_naACC	Non-verbal predicate.	Pet-ja poxož na Maš-u	PN(M)-NOM.SG similar[PRED.M.SG] on PN(F)-ACC.SG	‘Petja resembles Maša.’	PN(M)-NOM.SG похож[PRED.M.SG] на PN(F)-ACC.SG	‘Петя похож на Машу.’	NV	похож + COP	Пет-я похож на Маш-у
1	Russian	7	believe	X (believe) Y	верить	X (верить)Y-у	veritʹ	NOM	DAT	Y	NOM_DAT		Pet-ja ver-it Maš-e	PN(M)-NOM.SG believe(IPFV)-PRS.3SG PN(F)-DAT.SG	‘Petja believes Maša.’	PN(M)-NOM.SG верить(IPFV)-PRS.3SG PN(F)-DAT.SG	‘Петя верит Маше.’		верить	Пет-я вер-ит Маш-е
1	Russian	8	take	X (take) Y	взять	X (брать) Y(-а)	vzjatʹ	NOM	ACC	TR	TR		Pet-ja vzja-l knig-u s polk-i	PN(M)-NOM.SG take(PFV)-PST[M.SG] book(F)-ACC.SG from shelf(F)-GEN.SG	‘Petja took a book from the shelf.’	PN(M)-NOM.SG взять(PFV)-PST.M.SG книга(F)-ACC.SG с полка(F)-GEN.SG	‘Петя взял книгу с полки.’		взять	Пет-я взя-л книг-у с полк-и
1	Russian	9	see	X (see) Y	видеть	X (видеть) Y(-а)	videtʹ	NOM	ACC	TR	TR		Pet-ja vid-it dom	PN(M)-NOM.SG see(IPFV)-PRS.3SG house(M)[ACC.SG]	‘Petja sees a house.’	PN(M)-NOM.SG видеть(IPFV)-PRS.3SG дом(M)[ACC.SG]	‘Петя видит дом.’		видеть	Пет-я вид-ит дом
1	Russian	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	vlijatʹ	NOM	naACC	Y	NOM_naACC		vozrast vlija-et na pamjatʹ	age(M)[NOM.SG] influence(IPFV)-PRS.3SG on memory(F)[ACC.SG]	‘Age influences memory.’	возраст(M)[NOM.SG] влиять(IPFV)-PRS.3SG на память(F)[ACC.SG]	‘Возраст влияет на память.’		влиять	возраст влия-ет на память
1	Russian	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	vstretitʹsja	NOM	sINS	Y	NOM_sINS		Pet-ja vstreti-l-sja s Maš-ej	PN(M)-NOM.SG meet(PFV)-PST[M.SG]-REFL with PN(F)-INS.SG	‘Petja encountered Maša.’	PN(M)-NOM.SG встретить(PFV)-PST.M.SG-REFL с PN(F)-INS.SG	‘Петя встретился с Машей.’		встретиться	Пет-я встрети-л-ся с Маш-ей
1	Russian	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	vojti	NOM	vACC	Y	NOM_vACC		Pet-ja voše-l v dom	PN(M)-NOM.SG enter(PFV)-PST[M.SG] in house(M)[ACC.SG]	‘Petja entered the house.’	PN(M)-NOM.SG войти(PFV)-PST.M.SG в дом(M)[ACC.SG]	‘Петя вошел в дом.’		войти	Пет-я воше-л в дом
1	Russian	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	vyigratʹ	NOM	uGEN	Y	NOM_uGEN		Pet-ja vyigra-l u Maš-i	PN(M)-NOM.SG win(PFV)-PST[M.SG] at PN(F)-GEN.SG	‘Petja beat Maša.’	PN(M)-NOM.SG выиграть(PFV)-PST.M.SG у PN(F)-GEN.SG	‘Петя выиграл у Маши.’		выиграть	Пет-я выигра-л у Маш-и
1	Russian	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	vyjti	NOM	izGEN	Y	NOM_izGEN		Pet-ja vyše-l iz dom-a	PN(M)-NOM.SG go_out(PFV)-PST[M.SG] from house(M)-GEN.SG	‘Petja went out of the house.’	PN(M)-NOM.SG выйти(PFV)-PST.M.SG из дом(M)-GEN.SG	‘Петя вышел из дома.’		выйти	Пет-я выше-л из дом-а
1	Russian	15	drive	X (drive) Y	гнать	X (гнать) Y-а	gnatʹ	NOM	ACC	TR	TR		Pet-ja gon-it korov-u na pastbišč-e	PN(M)-NOM.SG drive(IPFV)-PRS.3SG cow(F)-ACC.SG on pasture(N)-ACC.SG	‘Petja is driving the cow to the pasture.’	PN(M)-NOM.SG гнать(IPFV)-PRS.3SG корова(F)-ACC.SG на пастбище(N)-ACC.SG	‘Петя гонит корову на пастбище.’		гнать	Пет-я гон-ит коров-у на пастбищ-е
