language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
146	Sagada	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	boƛa 	GEN1	ABS	X	GEN1_ABS	The NP in the genitive displays some properties of a clause-level dependent.	dada-s r-oƛ-xo q’im	father-GEN1 IV-hurt-PRS head(IV)	‘The father has a headache.’			Same verb as 2, different pattern.
146	Sagada	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	boƛa 	ABS	POSS	Y	ABS_POSS		uži r-oƛ-xo gripp-o-q	boy IV-be.sick-PRS flu-OBL-POSS	‘The boy has a flu.’			Same verb as 1, different pattern.
146	Sagada	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	buƛ’a 	ABS	POSS	Y	ABS_POSS		uži uƛ’-xo ʁwaj-qo	boy(I) (I)fear-PRS dog-POSS	‘The boy is afraid of the dog.’			
146	Sagada	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	kura 	ERG	ABS	TR	TR		užee kur-ii ʁul	boy.ERG throw-PST.W stone	‘The boy threw a stone.’			
146	Sagada	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	ʕeze boqa 	DAT	ABS	X	DAT_ABS		muʕalim-er ʕeze b-oq-o micxir	teacher-DAT be_enough III-become-PRS money(III)	‘The teacher has enough money.’			CV
146	Sagada	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	riƚinaw joƚ 	ABS	POSS	Y	ABS_POSS	Non-verbal predicate.	uži riƚinaw joƚ eniw-qo	boy similar COP mother-POSS	‘The boy resembles his mother.’			
146	Sagada	7	believe	X (believe) Y	верить	X (верить)Y-у	božize boqa	ABS	SUPER	Y	ABS_SUPER		uži božize oq-o eniw-ƛ’o	boy(I) believe (I)become-PRS mother-SUPER	‘The boy believes his mother.’			CV
146	Sagada	8	take	X (take) Y	взять	X (брать) Y(-а)	bisa 	ERG	ABS	TR	TR		paree j-iss-ii t’ek icaa-ƛ’-oj	PN.ERG v-take-PST.W book(V) shelf.OBL-SUPER-ABL	‘Pari took a book from the shelf.’			
146	Sagada	9	see	X (see) Y	видеть	X (видеть) Y(-а)	bukada	DAT	ABS	X	DAT_ABS		pejzula-r r-uka-x ʁutku	PN-DAT IV-see-PRS house(IV)	‘Pejzula sees the house.’			
146	Sagada	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	boqa	*	*	*		Not included in the database because the translation deviates too far from the stimulus sentence.	ečreƚensi žek’u šuƛ’anak’u oq	get.old.CVB man(I) forget.PTCP (I)become.GNT	‘Age influences memory.’			[lit. when getting old, one becomes forgetful]
146	Sagada	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	dander c’oxa	ABS	ALL	Y	ABS_ALL		pat’ina dander c’ox-ii maħamad-ʁor	PN towards meet-PST.W PN-ALL	‘Patina met Muhamad.’			CV
146	Sagada	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	biħa	ABS	SUB.ALL	Y	ABS_SUB.ALL		pejzula iħu-n reču-ƛ-ʁor	PN(I) (I)go-PST.UW barn-SUB-ALL	‘Peizula entered the barn.’			
146	Sagada	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	beža 	ABS	SUPER.ABL	Y	ABS_SUPER.ABL		pat’ak’u j-ež-ii maħama-ƛ’-oj	PN(II) II-win-PST.W PN-SUPER-ABL	‘Pataku won over Muhamad.’			
146	Sagada	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	boqa	ABS	SUB.ABL	Y	ABS_SUB.ABL		pejzula oq-ii reču-ƛ-ej maħor	PN(I) (I)go-PST.W barn-SUB-ABL outside	‘Peizula went out of the barn.’			Same verb as 90, different pattern.
146	Sagada	15	drive	X (drive) Y	гнать	X (гнать) Y-а	boc’a	ERG	ABS	TR	TR		Pat’ina b-oc’-ii maħor zija ciq-o-ʁor b-iša-lor	PN.ERG III-drive.away-PST.W outside cow(iii) wood.obl-ALL III-eat-PURP	‘Patima drove the cow outside to the woods to graze.’			
146	Sagada	16	bend	X (bend) Y	гнуть	X (гнуть) Y	užera	ERG	ABS	TR	TR		pajzul-e j-užer-ii ara ʁuno-s	PN-ERG II-bend-PST.W branch(II) tree.OBL-GEN1	‘Pejzula bent the branch.’			
