language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
89	Danish	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	have hovedpine	*	*	*		Not included in the database because the intended meaning is expressed by a structurally discontinuous combination (predicate + root in a compound).	Peter ha-r hovedpine	PN have-PRS headache(C)	‘Peter has a headache.'		‘У Петера болит голова.'			
89	Danish	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	have	SBJ	DO	TR	TR		Peter ha-r kræft	PN have-PRS cancer(C)	‘Peter has cancer.'		‘Петер болен раком.'	Same as 38.		
89	Danish	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	være bange	SBJ	for	Y	SBJ_for	Non-verbal predicate.	Peter er bange for hund-en	PN be.PRS afraid for dog(C)-DEF.SG	‘Peter is afraid of the dog.’		‘Петер боится собаки.’			
89	Danish	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	smide	SBJ	DO	TR	TR		Peter smed en sten	PN throw.PST INDF.SG stone(C)	‘Peter threw the stone.’		‘Петер бросил камень.’			
89	Danish	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	have nok	*	*	*		Not included in the database because the intended meaning is expressed by a structurally discontinuous combination (predicate + adnominal modifier).	Nu ha-r Peter penge nok	now have-PRS PN money(C).PL enough	‘Now Peter has enough money.’		‘Теперь у Петера достаточно денег.'			
89	Danish	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	ligne	SBJ	DO	TR	TR		Peter ligne-r Marie	PN resemble-PRS PN	‘Peter resembles Marie.’		‘Петер похож на Мари.’			
89	Danish	7	believe	X (believe) Y	верить	X (верить)Y-у	tro	SBJ	pa	Y	SBJ_pa		Peter tro-r på Marie	PN believe-PRS on PN	‘Peter believes Marie.’		‘Петер верит Мари.’			
89	Danish	8	take	X (take) Y	взять	X (брать) Y(-а)	tage	SBJ	DO	TR	TR		Peter tog en bog	PN take.PST INDF.SG book(C)	‘Peter took a book.’		‘Петер взял книгу.'			
89	Danish	9	see	X (see) Y	видеть	X (видеть) Y(-а)	se	SBJ	DO	TR	TR		Peter se-r et hus	PN see-PRS INDF.SG house(N)	‘Peter sees a house.’		‘Петер видит дом.'			
89	Danish	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	påvirke	SBJ	DO	TR	TR		Alder påvirke-r hukommels-en	age(C).SG affect-PRS memory(C)-DEF.SG	‘Age affects memory.’		‘Возраст влияет на память.'			
89	Danish	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	støde ind	SBJ	i	Y	SBJ_i		Peter stød-te ind i Marie	PN collide-PST into in PN	‘Peter ran into Marie.’		‘Петер столкнулся с Мари.’			
89	Danish	12	enter	X (enter) Y	входить	X (входить) в Y (дом)	gå ind	SBJ	i	Y	SBJ_i		Peter gik ind i hus-et	PN enter.PST into in house(N)-DEF.SG	‘Peter entered the house.’		‘Петер вошел в дом.’			
89	Danish	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	slå	SBJ	DO	TR	TR		Peter slog Marie	PN beat.PST PN	‘Peter beat Marie.’		‘Петер выиграл у Мари.’			
89	Danish	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	gå ud	SBJ	af	Y	SBJ_af		Peter gik ud af hus-et	PN go.PST out of house(N)-DEF.SG	‘Peter went out of the house.’		‘Петер вышел из дома.’			
