language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
92	Shughni	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	dārδ čīdow	LOC	NOM	X	LOC_NOM		Ahmed-and wi kāl dārδ kix̌-t	PN-LOC D3.M.SG.OBL head pain do-3SG	‘Ahmed has a headache.’	PN-LOC D3.M.SG.OBL голова боль делать-3SG	‘У Ахмеда болит голова.’	CV
92	Shughni	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	vidow	LOC	NOM	X	LOC_NOM	In this example, the verb 'to be' is non-overt.	Lola-yand rāk kasali	PN-LOC cancer illness	‘Lola has cancer.’	PN-LOC рак болезнь	‘У Лолы рак.’	
92	Shughni	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	x̌oǰ δêrtow	NOM	EL	Y	NOM_EL		Ahmed as kūd x̌oǰ δêr-t	PN EL dog fear AUX-3SG	‘Ahmed is afraid of the dog.’	PN EL собака страх AUX-3SG	‘Ахмед боится собаку.’	CV
92	Shughni	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	šič δêdow1	NOM	OBL	TR	TR		Ahmat=i yakum žīr šič δod	PN=3SG first stone throw give.PST	‘Ahmat threw a stone first.’	PN=3SG первый камень бросать давать.PST	‘Ахмат первым бросил камень.’	CV
92	Shughni	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	firīptow	LOC	NOM	X	LOC_NOM		Ahmed-and wi pūl wi-rd firop-t	PN-LOC D3.M.SG.OBL money D3.M.SG.OBL-LAT reach-3SG	‘Ahmed has enough money.’	PN-LOC D3.M.SG.OBL деньги D3.M.SG.OBL-LAT достигать-3SG	‘Ахмеду хватает денег.’	Same verb as in 21, 53.
92	Shughni	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	mūnand vidow	NOM	EQ	Y	NOM_EQ	Non-verbal predicate. In this example, the verb 'to be' is non-overt.	Ahmat tar xu bob mūnand	PN EQ REFL grandfather similar	‘Ahmat resembles his grandfather.’	PN EQ REFL дедушка похожий	‘Ахмат похож на своего дедушку.’	
92	Shughni	7	believe	X (believe) Y	верить	X (верить)Y-у	bowar δêdow1	NOM	LAT	Y	NOM_LAT		Ahmat Azim-ard bowari δī-d	PN PN-LAT trust give-3SG	‘Ahmed believes Azim.’	PN PN-LAT доверие давать-3SG	‘Ахмат верит Азиму.’	CV. Same verb as in 114.
92	Shughni	8	take	X (take) Y	взять	X (брать) Y(-а)	zêx̌tow	NOM	OBL	TR	TR		Azim=i kitob as tažerka-ti zox̌-t	PN=3SG book EL shelf-SUP take-PST	‘Azim took a book from the shelf.’	PN=3SG книга EL полка-SUP брать-PST	‘Азим взял книгу с полки.’	
92	Shughni	9	see	X (see) Y	видеть	X (видеть) Y(-а)	wīntow	NOM	OBL	TR	TR		Azim čīd wīn-t	PN house see-3SG	‘Azim sees a house.’	PN дом видеть-3SG	‘Азим видит дом.’	Same verb as in 11.
92	Shughni	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	tāsīr čīdow	NOM	SUP	Y	NOM_SUP		sol wux̌-ti tāsīr kix̌-t	years memory-SUP influence do-3SG	‘Age influences memory.’	годы память-SUP влияние делать-3SG	‘Возраст влияет на память.’	CV
