language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
125	Kpelle_Guinean	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	ŋwána	*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	Pépèe kɔ́ɣɔ káa ŋwàná-ì	PN leg COP 3SG\hurt-INF	‘Pepee has leg pain.’			X is expressed as the subject's possessor: Xinal Y Aux Xpron ŋwána		
125	Kpelle_Guinean	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	káa	bha	SBJ	X	bha_SBJ	Non-verbal predicate.	kwɛ́lɛ-ɲɔ́ŋ̀ gáa Pépèe ɓà	cold-illness\L COP PN on1	‘Pepee has fever.’			Same predicate (copula) as in 38, 100, 121, different patterns.		
125	Kpelle_Guinean	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	ɲɔ̀w	SBJ	bha	Y	SBJ_bha		Pépèe káa ɲɔ̀w-íì ɲìlé-i ɲɛ́i ɓâ	PN COP be_afraid-INF DEF\dog-ART DEM on1	‘Pepee is afraid of this dog.’			In Progressive, all verbs co-occur with a copula, but this is irrelevant for the argument structure and predicate types		
125	Kpelle_Guinean	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	pǐli	SBJ	DO	TR	TR		Pépèe àá kwɛ̀ni píli	PN 3SG.PFV stone throw	‘Pepee threw a stone.’			Same as 103		
125	Kpelle_Guinean	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	káa … kɛ́nɛ	yei	SBJ	X	yei_SBJ	Non-verbal predicate.	wálî káa Pépèe yéì kɛ́nɛ	money COP PN hand.LOC many	‘Pepee has much money.’			CV. In the Present tense, a copula káa is used, the verb kɛ́ is used in other TAM forms. kɛ́nɛ -- наречный модификатор, значит 'много', висит снаружи глагольной группы.		
125	Kpelle_Guinean	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	kǔlo	SBJ	bha	Y	SBJ_bha		Pépèe kùlo-á-ì Hèhee ɓà 	PN go_out-STAT-PRED PN on1	‘Pepee resembles Hehee.’			Same verb as 14, 90, 96 (all different patterns)		
125	Kpelle_Guinean	7	believe	X (believe) Y	верить	X (верить)Y-у	láa	SBJ	la	Y	SBJ_la		Pépèe láa-ì Hèhee lá	PN lie.stat-PRED PN on2	‘Pepee believes Hehee.’			Same as 114. Stative construction without AUX, irrelevant for argument structure		
125	Kpelle_Guinean	8	take	X (take) Y	взять	X (брать) Y(-а)	hěɣe	SBJ	DO	TR	TR		Pépèe àa hɛ́ɓɛ̂ hèɣě dàɓálî ɲɛ́	PN 3SG.PRF book take DEF\table on3	‘Pepee took a book from the table.’			Same verb as 74, different pattern		
125	Kpelle_Guinean	9	see	X (see) Y	видеть	X (видеть) Y(-а)	káa	SBJ	DO	TR	TR		Pépèe káa pɛ́lɛ káa-ì 	PN COP house see-INF	‘Pepee sees a house.’			Same as in 55.		
125	Kpelle_Guinean	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	*	*	*	*		No satisfactory translation has been obtained.	*	*	*					
