language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
111	Archi	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y		GEN	NOM	X	GEN_NOM	Arguably, the NP in the genitive is a clause-level constituent.	patʼimal-li-n oˁnt acːʼar-ši	PN-OBL-GEN head ache-CVB.IPFV(4.be)	‘Patimat has a headache.’		‘У Патимат болит голова.’			ПатIималлин оIнт аццIырши.
111	Archi	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом		DAT	NOM	X	DAT_NOM		patʼimal-li-s grip qˁa-li	PN-OBL-DAT influenza 4.come.PFV-CVB(EVID)	‘Patimat has the flu.’		‘Патимат болеет гриппом.’			ПатIималлис грип хъIали.
111	Archi	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а		NOM	COMP	Y	NOM_COMP	Non-verbal predicate (so-called "stative").	patʼimat gʷači-li-χur ʟʼinčʼar	PN dog-OBL-COMP be.afraid	‘Patimat is afraid of the dog.’		‘Патимат боится собаки.’			ПатIимат гвачылыхур кьинчIар.
111	Archi	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)		ERG	NOM	TR	TR		paša-mu čʼele kammu	PN-OBL(ERG) stone throw.PFV	‘Pasha threw a stone.’		‘Паша бросил камень.’			Пышаму чIыле камму.
111	Archi	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а		DAT	NOM	X	DAT_NOM		patʼimal-li-s arsi aχˁ-ši	PN-OBL-DAT money be.enough-CVB.IPFV(4.be)	‘Patimat has enough money.’		‘Патимат хватает денег.’			ПатIималлис арси ахьIши.
111	Archi	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)		NOM	SUP.LAT	Y	NOM_SUP.LAT	Non-verbal predicate (so-called "stative").	paša ɬːʷaːna moħommad-li-tː-ik	PN be.similar PN-OBL-SUP-LAT	‘Pasha resembles Muhammad.’		‘Паша похож на Магомеда.’			Пыша ллъваана МыхIоммадлыттик.
111	Archi	7	believe	X (believe) Y	верить	X (верить)Y-у		NOM	SUP	Y	NOM_SUP	Non-verbal predicate (so-called "stative").	patʼimat wiχ moħommad-li-t	PN be.trusting PN-OBL-SUP	‘Patimat believes Muhammad.’		‘Патимат верит Магомеду.’	Так называемый статив (см. Кибрик 75, Даниэль 2018). Это property words / states, некий отдельный класс предактивных единиц. Alternative is “wiχ de-ke-r” [be.trusting 2-become-Ipfv] with the same valency frame.		ПатIимат вих МыхIоммадлит.
111	Archi	8	take	X (take) Y	взять	X (брать) Y(-а)		ERG	NOM	TR	TR		patʼimat-li qʼonqʼ χːa	PN-OBL(ERG) book 4.take.PFV	‘Patimat took a book.’		‘Патимат взяла книгу.’			ПатIиматли къонкъ хха.
111	Archi	9	see	X (see) Y	видеть	X (видеть) Y(-а)		DAT	NOM	X	DAT_NOM		patʼimat-li-s noʟʼ akːu-r-ši	PN-OBL-DAT house 4.see-IPFV-CVB.IPFV(4.be)	‘Patimat sees a house.’		‘Патимат видит дом.’			ПатIиматлис нокь аккурши.
111	Archi	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)		NOM	GENlwana	Y	NOM_GENlwana	"ɬːʷaːna" functions as a postposition (not separable from the NP).	pahmu ʕummul-li-n ɬːʷaːna b-ikir	age life-OBL-GEN according 3-be.ITER	‘Age influences memory.’		‘Возраст влияет на память.’	Комментарий: not separable from ɬːʷaːna.		Пагьму гIыммуллин ллъваана бикир.
