language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
137	Arabic_South_Levantine_Nazareth	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	COP	*	*	*		Not included in the database because Y is expressed as an NP-internal modifier.	Shadi ʿind-o waǧaʿ rās	PN at-POSS.3M.SG pain(N) head	‘Shadi has a headache.’			It is theoretically possible to insert issa “now” after the person name, cf. also “Shadi kān ʿind-o waǧaʿ rās” [PN was.3M.SG at-POSS.3M.SG pain(N) head] “Shadi had a headache”. Non-present clauses have an overt copula based on the root “k.ū.n”.
137	Arabic_South_Levantine_Nazareth	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	COP	EXT&ind	BARE	XY	EXT&ind_BARE	Non-verbal predicate.	Shadi ʿind-o influwanza	PN at-POSS.3M.SG flu	‘Shadi has the flu.’			Same as 38. Non-present clauses have an overt copula based on the root “k.ū.n”. The possessive suffix agrees with the experiencer. In the present tense, there is no overt copula. However, in the past tense, there will be an overt copula that does not agree with anything, cf. “ana kān ʿind-e influwanza” [I was.3M.SG at-POSS.1SG flu] ‘I had the flu’.
137	Arabic_South_Levantine_Nazareth	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	x.ā.f	SBJ	min	Y	SBJ_min		Shadi bixāf min il-kaleb	PN be.afraid.PRS.3M.SG from DEF-dog	‘Shadi is afraid of the dog.’			
137	Arabic_South_Levantine_Nazareth	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	r.m.a	SBJ	DO	TR	TR		Shadi rama ḥaǧar 	PN throw.PST.3M.SG stone	‘Shadi threw a stone.’			
137	Arabic_South_Levantine_Nazareth	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	kifāy + COP	*	*	*		Not included in the database because the intended meaning is expressed by a structurally discontinuous combination (predicate + adnominal modifier).	Shadi maʿ-o kifāy maṣāre	PN with-POSS.3M.SG enough money 	‘Shadi has enough money.’			Non-present clauses have an overt copula based on the root “k.ū.n”. Literally: ‘Shadi, with him (is/was) enough money’. The preposition bears the suffix that agrees with the possessor. Cf. “Ana maʿ-e kifāy maṣāre” [PN with-POSS.1.SG enough money] ‘I have enough money’. In the past tense, the copula is overt, cf. “Reem kān maʿ-ha kifāy maṣāre” [PN was.3M.SG with-POSS.3F.SG enough money] “Reem had enough money”.
137	Arabic_South_Levantine_Nazareth	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	š.b.h	SBJ	DO	TR	TR		Shadi bišbah Reem	PN resemble.PRS.3M.SG PN	‘Shadi resembles Reem.’			
137	Arabic_South_Levantine_Nazareth	7	believe	X (believe) Y	верить	X (верить)Y-у	ṣ.d.ʾ	SBJ	DO	TR	TR		Shadi mṣaddiʾ Reem 	PN believe.PTCP.3M.SG PN	‘Shadi believes Reem.’			Literally: “is a believer…”
137	Arabic_South_Levantine_Nazareth	8	take	X (take) Y	взять	X (брать) Y(-а)	ʾ.x.d	SBJ	DO	TR	TR		Shadi ʾaxad ktab	PN take.PST.3M.SG book	‘Shadi took a book.’			
137	Arabic_South_Levantine_Nazareth	9	see	X (see) Y	видеть	X (видеть) Y(-а)	š.ā.f	SBJ	DO	TR	TR		Shadi šāyef il-bēt	PN see.PTCP.3M.SG house-DEF	‘Shadi sees the house.’			
137	Arabic_South_Levantine_Nazareth	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	ʾ.t.r	SBJ	ala	Y	SBJ_ala		il-ʿumor biʾatter ʿala iz-zakre	DEF-age affect.PRS.3M.SG on DEF-memory 	‘Age influences memory.’			(Literally: age affects memory)
137	Arabic_South_Levantine_Nazareth	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	l.ʾ.a	SBJ	bi	Y	SBJ_bi		Shadi iltaʾa bi-Reem 	PN meet.PST.3M.SG in-PN	‘Shadi encountered Reem.’			Same verb as in 55 (different pattern).
137	Arabic_South_Levantine_Nazareth	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	f.ā.t	SBJ	ala	Y	SBJ_ala		Shadi fāt ʿala il-bēt	PN enter.PST.3M.SG on DEF-house	‘Shadi entered the house.’			
137	Arabic_South_Levantine_Nazareth	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	ġ.l.b	SBJ	DO	TR	TR		Shadi ġalab Reem 	PN win.PST.3M.SG PN	‘Shadi beat Reem.’			(literally: won)
137	Arabic_South_Levantine_Nazareth	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	ṭ.l.ʿ	SBJ	min	Y	SBJ_min		Shadi ṭileʿ min il-bēt	PN go.out.PST.3M.SG from DEF-house	‘Shadi went out of the house.’			
137	Arabic_South_Levantine_Nazareth	15	drive	X (drive) Y	гнать	X (гнать) Y-а	s.ū.ʾ	SBJ	DO	TR	TR		Shadi ʿam bisūʾ is-sayyara	PN PROG drive.PRS.3M.SG DEF-car	‘Shadi is driving the car.’			
137	Arabic_South_Levantine_Nazareth	16	bend	X (bend) Y	гнуть	X (гнуть) Y	ṭ.ʿ.ǧ	SBJ	DO	TR	TR		Shadi ṭaʿaǧ il-ġuson	PN bend.PST.3M.SG DEF-branch 	‘Shadi bent the branch.’			
137	Arabic_South_Levantine_Nazareth	17	tell	X (tell) Y	говорить	X (говорить) Y-у	ḥ.k.a	SBJ	la	Y	SBJ_la		Shadi ḥaka la-Reem…	PN tell.PST.3M.SG to-PN	‘Shadi told Reem….’			
137	Arabic_South_Levantine_Nazareth	18	hold	X (hold)Y	держать	X (держать) Y(-а)	m.s.k	SBJ	DO	TR	TR		Shadi māsek ktab	PN hold.PTCP.3M.SG book	‘Shadi is holding the book.’			Same as 43.
137	Arabic_South_Levantine_Nazareth	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	l.ḥ.ʾ	SBJ	DO	TR	TR		Shadi liḥeʾ Reem 	PN catch.up.PST.3M.SG PN	‘Shadi caught up with Reem.’			(literally: ran after)
137	Arabic_South_Levantine_Nazareth	20	milk	X (milk) Y	доить	X (доить) Y-а	ẖ.l.b	SBJ	DO	TR	TR		Shadi ẖalab il-baʾara	PN milk.PST.3M.SG DEF-cow	‘Shadi milked the cow.’			
137	Arabic_South_Levantine_Nazareth	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	w.ṣ.l	SBJ	DO	TR	TR		Shadi wiṣel iš-šaṭṭ	PN reach.PST.3M.SG DEF-shore	‘Shadi reached the shore.’			
137	Arabic_South_Levantine_Nazareth	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	d.ʾ.r	SBJ	DO	TR	TR		Shadi daʾar il- ḥēṭ	PN touch.PST.3M.SG DEF-wall	‘Shadi touched the wall.’			
137	Arabic_South_Levantine_Nazareth	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	ġ.w.š	SBJ	ma	Y	SBJ_ma		Shadi ʿam bitġāwaš maʿ Reem 	PN PROG fight.PRS.3M.SG with PN	‘Shadi is fighting with Reem.’			Same as 99.
137	Arabic_South_Levantine_Nazareth	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	ṣḥāb + COP	SBJ	ma	Y	SBJ_ma	Non-verbal predicate.	Shadi ṣḥāb maʿ Reem	PN friend.PL with PN	‘Shadi is friends with Reem.’			Non-present clauses have an overt copula based on the root “k.ū.n”. “ṣḥāb” is grammatically plural. Cf. “Reem kaan-at ṣḥāb ma' Shadi” [PN be.PST-3F.SG friend.PL with Shadi] ‘Reem was friends with Shadi’. ṣāḥeb = friend.M, ṣāḥbe - friend.F, ṣḥāb friend.PL.
137	Arabic_South_Levantine_Nazareth	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	f.k.r	SBJ	bi	Y	SBJ_bi		Shadi ʿam bifakker bi-Reem	PN PROG think.PRS.3M.SG in-PN	‘Shadi is thinking about Reem.’			
137	Arabic_South_Levantine_Nazareth	26	eat	X (eat) Y	есть	X (есть) Y	ʾ.k.l	SBJ	DO	TR	TR		Shadi ʾakal tuffaḥa	PN eat.PST.3M.SG apple	‘Shadi ate an apple.’			
137	Arabic_South_Levantine_Nazareth	27	fry	X (fry) Y	жарить	X (жарить) Y	ʾ.l.a	SBJ	DO	TR	TR		Shadi ʾala samake	PN fry.PST.3M.SG fish	‘Shadi fried a fish.’			
137	Arabic_South_Levantine_Nazareth	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	s.t.n.a	SBJ	DO	TR	TR		Shadi ʿam bistanna Reem	PN PROG wait.PRS.3M.SG PN	‘Shadi is waiting for Reem.’			
137	Arabic_South_Levantine_Nazareth	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	n.s.a	SBJ	DO	TR	TR		Shadi nise it-tarīʾ it-tanye	PN forget.PST.3M.SG DEF-road DEF-second	‘Shadi forgot the other road.’			
137	Arabic_South_Levantine_Nazareth	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	ʿ.l.ʾ	SBJ	bi	Y	SBJ_bi		iz-zakre btitʿallaʾ bi-l-ʿumor	DEF-memory depend.PRS.3M.SG in-DEF-age	‘Memory depends on age.’			
137	Arabic_South_Levantine_Nazareth	31	call	X (call) Y	звать	X (звать) Y-а	n.d.a	SBJ	ala	Y	SBJ_ala		Shadi nāda ʿala Reem 	PN call.PST.3M.SG on PN	‘Shadi called Reem.’			
137	Arabic_South_Levantine_Nazareth	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	ʿ.r.f	SBJ	ala	Y	SBJ_ala		Shadi tʿarraf ʿala Reem	PN be.acquainted.PST.3M.SG on PN	‘Petter got to know Reem.’			Same verb as 33 (different pattern).
137	Arabic_South_Levantine_Nazareth	33	know	X (know) Y	знать 	X (знать) Y-а	ʿ.r.f	SBJ	DO	TR	TR		Shadi biʿref Reem	PN know.PRS.3M.SG PN	‘Shadi knows Reem.’			Same verb as 32 (different pattern).
137	Arabic_South_Levantine_Nazareth	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	ʿ.z.f	SBJ	ala	Y	SBJ_ala		Shadi ʿam biʿzef ʿala il-gitara	PN PROG play.PRS.3M.SG on DEF-guitar 	‘Shadi is playing the guitar.’			
137	Arabic_South_Levantine_Nazareth	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	ǧ.n.b	SBJ	DO	TR	TR		Shadi bitǧannab Reem	PN avoid.PRS.3M.SG PN	‘Shadi avoids Reem.’			
137	Arabic_South_Levantine_Nazareth	36	make	X (make) Y	изготовить	X (изготовить) Y	ʿ.m.l	SBJ	DO	TR	TR		Shadi ʿimel kaʿke	PN make.PST.3M.SG cake	‘Shadi made a cake.’			
