language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
109	Dargwa_Tsugni	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y		GEN	NOM	X	GEN_NOM		durħaˤ-la hanna bek' icː-ule=cabi	boy-GEN now head hurt.IPFV-CNV.PROG=COP:N(3)	‘The boy now has a headache.’		‘У мальчика сейчас болит голова.’			
109	Dargwa_Tsugni	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом		NOM	GEN	Y	NOM_GEN		durħaˤ šatːiq'a-la w-iχ-uble=caj	boy cold.PL.OBL-GEN M-be.PFV-CNV.PRET=COP:M(3)	‘The boy has the flu.’		‘Мальчик заболел гриппом.’			
109	Dargwa_Tsugni	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а		NOM	ANTE.ABL.DOWN	Y	NOM_ANTE.ABL.DOWN		durħaˤ χːʷe-sa-rka uruχ-w-ik'-ule=caj	boy dog-ANTE-ABL.DOWN fear-M-say-CNV.PROG=COP:M(3)	‘The boy is afraid of the dog.’		‘Мальчик боится собаки.’			
109	Dargwa_Tsugni	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)		ERG	NOM	TR	TR		durħaˤ-li qːarqːa ixub.	boy-ERG stone throw.IPFV-PRET(3)	‘The boy threw a stone.’		‘Мальчик бросил камень’			
109	Dargwa_Tsugni	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а		DAT	NOM	X	DAT_NOM		durħaˤ-j arc d-irʁ-ule=cadi.	boy-DAT money NPL-be.enough.IPFV-CNV.PROG=COP:NPL(3)	‘The boy has enough money.’		‘Мальчику хватает денег’			
109	Dargwa_Tsugni	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)		NOM	SUPER(LAT)	Y	NOM_SUPER(LAT)		durħaˤ tːati-ge miši-le=caj	boy father-SUPER(LAT) similar-ADV=COP:M(3)	‘The boy resembles his father.’		‘Мальчик похож на папу.’			
109	Dargwa_Tsugni	7	believe	X (believe) Y	верить	X (верить)Y-у		NOM	SUPER(LAT)	Y	NOM_SUPER(LAT)		tːatːi rurs:i-ge w-iχ-w-irg-ar	father daughter-SUPER(LAT) M-trust-M-put.IPFV-3HAB.PRS	‘The father believes his daughter.’		‘Отец верит дочке.’			
109	Dargwa_Tsugni	8	take	X (take) Y	взять	X (брать) Y(-а)		ERG	NOM	TR	TR		durħaˤ-li žuz ka-sː-ib	boy-ERG book DOWN-take.PFV-PRET(3)	‘The boy took a book.’		‘Мальчик взял книгу’			
109	Dargwa_Tsugni	9	see	X (see) Y	видеть	X (видеть) Y(-а)		DAT	NOM	X	DAT_NOM		durħaˤ-j qali če-b-ag-ib	boy-DAT home ON-N-see.PFV-PRET(3)	‘The boy sees a house.’		‘Мальчик видит дом.’			
109	Dargwa_Tsugni	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	*	*	*	*		No satisfactory translation has been obtained.	*	*	*		*			
