language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
93	Uzbek	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	oɣrimoq	GEN	NOM	X	GEN_NOM	The experiencer NP has some properties of a clause-level constituent.	Petya-niŋ boš-i oɣri-b tur-ib-ti	PN-GEN head-POSS.3SG ache-CVB stand-PRS4-3SG	‘Petja has a headache.’	PN-GEN голова-POSS.3SG болеть-CVB стоять-PRS4-3SG	‘У Пети болит голова.’	Same verb as in (2). Different pattern. По-хорошему надо бы проверить, насколько тут возможен разрыв.		
93	Uzbek	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	oɣrimoq	NOM	bilan	Y	NOM_bilan		Petya gripp bilan oɣri-b tur-ib-ti	PN flu with ache-CVB stand-PRS4-3SG	‘Petja has the flu.’	PN грипп с болеть-CVB стоять-PRS4-3SG	‘Петя болеет гриппом.’	Same verb as in (1). Different pattern.		
93	Uzbek	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	qo’rqimoq	NOM	ACC	TR	TR		Petya itt-i-n qo’rqi-yab-ti	PN dog-POSS.3SG-ACC be_afraid-PRS1-3SG	‘Petja is afraid of the dog.’	PN собака-POSS.3SG-ACC бояться-PRS1-3SG	‘Петя боится собаки.’			
93	Uzbek	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	otmoq	NOM	ACC	TR	TR		Petya toš ot-ti	PN stone throw-PST.3SSG	‘Petja threw a stone.’	PN камень бросить-PST.3SSG	‘Петя бросил камень.’	Same as (101).		
93	Uzbek	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	etarli emoq	GEN	NOM	X	GEN_NOM	Non-verbal predicate, <i>emoq</i> is 'to be'. The possessor NP has some properties of a clause-level constituent.	Petya-niŋ pul-i etar-li	PN-GEN money-POSS.3SG be_enough-ADJ	‘Petja has enough money.’	PN-GEN деньги-POSS.3SG хватать-ADJ	‘Пете хватает денег.’	Здесь, насколько я понимаю, разрыв возможен, Petya-niŋ kup pul-i bar ‘У Пети много денег’. Это не единая группа		
93	Uzbek	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	o’xšamoq	NOM	DAT	Y	NOM_DAT		Petya Miša-ga o’xša-y-di	PN PN-DAT resemble-PRS2-3SG	‘Petja resembles Miša.’	PN PN-DAT быть.похожим-PRS2-3SG	‘Петя похож на Мишу.’			
93	Uzbek	7	believe	X (believe) Y	верить	X (верить)Y-у	išonmoq	NOM	DAT	Y	NOM_DAT		Petya Maša-ga išon-a-di	PN PN-DAT believe-PRS2-3SG	‘Petja believes Maša.’	PN PN-DAT верить-PRS2-3SG	‘Петя верит Маше.’	Same as 114.		
93	Uzbek	8	take	X (take) Y	взять	X (брать) Y(-а)	olmoq	NOM	ACC	TR	TR		Petya kitob-ni ol-di	PN book-ACC take-PST.3SG	‘Petja took a book.’	PN книга-ACC взять-PST.3SG	‘Петя взял книгу.’			
93	Uzbek	9	see	X (see) Y	видеть	X (видеть) Y(-а)	ko’rmoq	NOM	ACC	TR	TR		Petya uy-ni ko’r-ib tur-ib-ti	PN house-ACC see-CVB stand-PRS4-3SG	‘Petja sees a house.’	PN дом-ACC видеть-CVB стоять-PRS4-3SG	‘Петя видит дом.’			
93	Uzbek	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	ta’sir qilmoq	NOM	DAT	Y	NOM_DAT		odam-niŋ yoš-i xotira-si-ga ta’sir qil-a-di	man-GEN age-POSS.3SG memory-POSS.3SG-DAT affect do-PRS2-3SG	‘Age influences memory.’	человек-GEN возраст-POSS.3SG память-POSS.3SG-DAT влияние делать-PRS2-3SG	‘Возраст влияет на память.’	CV		
