language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
79	Dargwa_Itsari	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	icː-araj	GEN	ABS	X	GEN_ABS	The NP in the genitive displays some properties of a clause-level dependent.	Islam-la bek' icː-a=ca-b	PN-GEN head(ABS) ache.IPFV-PRS=COP-N	‘Islam has a headache.’	PN-GEN голова.ABS болеть:IPF-PRS-COP=N	‘У Ислама болит голова.’	Agreement: yes. Цепочка из экспериенцера/посессора и части тела как минимум разрывается, засчитываю как две разных ИГ	ицц-а-ца=AGR	Ислам-ла бек1 ицц-а-ца=б
79	Dargwa_Itsari	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	B-ih-araj	ABS	GEN	Y	ABS_GEN		Islam beža-la w-ih-ub=ca-w	PN(ABS) flu-GEN M-become.PFV-AOR=COP-M	‘Islam has the flu.’	PN.ABS грипп-GEN M=стать:PF-PRET-COP=M	‘Ислам болеет гриппом.’	Agreement: yes. Букв. "стать"	AGR=игь-уб-ца=AGR	Ислам бежа-ла в=игь-уб-ца=в
79	Dargwa_Itsari	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	uruχː-B-ik'ʷ-araj	ABS	ANTE.EL	Y	ABS_ANTE.EL		Islam χːʷe-l-sa-r uruχː-ik'ʷ-il=ca-w	PN(ABS) dog-OBL-ANTE-EL fear-(M)LV.IPFV-CVB=COP-M	‘Islam is afraid of the dog.’	PN.ABS собака-OBL-ANTE-ELAT боязнь-(M)LV:IPF-CONV-COP=M	‘Ислам боится собаки.’	Agreement: yes. Показатель sa-r	урухх-ик1в-ил-ца=AGR	Ислам ххве-л-са-р урухх-ик1в-ил-ца=в
79	Dargwa_Itsari	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	ix-uj	ERG	ABS	TR	TR		Islam-il qːarqːa ix-ub	PN-ERG stone(ABS) throw.PFV-AOR	‘Islam threw a stone.’	PN-ERG камень.ABS кинуть:PF-PRET	‘Ислам бросил камень.’	Agreement: no. 	ихь-уб	Ислам-ил къаркъа ихь-уб
79	Dargwa_Itsari	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	či-hatː-iq-araj	SUPER.LAT	ABS	X	SUPER.LAT_ABS		Islam-li-j arc či-hatː-iq-a=ca-d	PN-OBL-SUPER(LAT) money(ABS) ON-UP-suffice.IPFV-PRS=COP-NPL	‘Islam has enough money.’	PN-SUPLAT деньги.ABS ON-UP-хватать:IPF-PRS-COP=NPL	‘Исламу хватает денег.’	Agreement: yes. Same verb as 56. PREF (ON+UP). В файле с глоссами DAT и SUPER отглоссированы по-разному, но при этом это один и тот же показатель и, по словам РМ, "некоторые их считают одним падежом, либо считают, что датив произошел от суперлатива". Для меня это, очевидно, одно и то же	чи-гьатт-ихъ-а-ца=AGR	Ислам-лий арц чи-гьатт-ихъ-а-ца=д
79	Dargwa_Itsari	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	meš-ci ca-B 	ABS	SUPER.LAT	Y	ABS_SUPER.LAT	Non-verbal predicate. Non-trivial citation form.	Islam Nadir-ri-j meš-ci=ca-w	PN(ABS) PN-OBL-SUPER(LAT) similar-ATR=COP-M	‘Islam resembles Nadir.’	PN.ABS PN-SUPLAT похожий-ATR-COP=M	‘Ислам похож на Надира.’	Agreement: yes.	меш-ци-ца=AGR	Ислам Надир-рий меш-ци-ца=в
79	Dargwa_Itsari	7	believe	X (believe) Y	верить	X (верить)Y-у	či-B-iχː-araj	ABS	SUPER.LAT	Y	ABS_SUPER.LAT		Islam Nadir-ri-j či-w-iχː-a=ca-w	PN(ABS) PN-OBL-SUPER(LAT) ON-M-believe.IPFV-PRS=COP-M	‘Islam believes Nadir.’	PN.ABS PN-SUPLAT ON=M=верить:IPF-PRS-COP=M	‘Ислам верит Надиру.’	Agreement: yes. Same as 114. PREF (ON)	чи=AGR=ихх-а-ца=AGR	Ислам Надир-рий чи=в=ихх-а-ца=в
79	Dargwa_Itsari	8	take	X (take) Y	взять	X (брать) Y(-а)	hatː-asː-uj	ERG	ABS	TR	TR		Islam-il žuz hatː-asː-ib	PN-ERG book(ABS) UP-take.PFV-AOR	‘Islam took a book.’	PN-ERG книга.ABS UP-взять:PF-PRET	‘Ислам взял книгу.’	Agreement: no. PREF (UP)	гьатт-асс-иб	Ислам-ил жуз гьатт-асс-иб
79	Dargwa_Itsari	9	see	X (see) Y	видеть	X (видеть) Y(-а)	či-B-ig-uj	ERG	ABS	TR	TR		Islam-il qal či-b-ig-a=ca-b	PN-ERG house(ABS) ON-N-see.IPFV-PRS=COP-N	‘Islam sees a house.’	PN-ERG дом.ABS ON=N=видеть:IPF-PRS-COP=N	‘Ислам видит дом.’	Agreement: yes. PREF (ON)	чи=AGR=иг-а-ца=AGR	Ислам-ил хъал чи=б=иг-а-ца=б
79	Dargwa_Itsari	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	asar B-irq'-uj	ERG	SUPER.LAT	Y	ERG_SUPER.LAT		d-eːrč'-ib dus-m-a-lli ʕaˤq'lu-li-j asar b-irq'-u 	NPL-pass.PFV-AOR year-PL-OBL-ERG mind-OBL-SUPER(LAT) influence(ABS) N-make.IPFV-PRS.HAB	‘The years one has lived affect one’s mind.’	NPL=провести:PF-AOR год-PL-OBL-ERG ум-SUPLAT влияние.ABS N=делать:IPF-HAB	‘Проведенные годы оказывают влияние на ум.’	Agreement: yes. CV ("делать влияние")	асар б-иркь-у	д=Ерч1-иб дус-м-а-лли г1якьлу-лий асар б=иркь-у
