language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
152	Ludic	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y		ALL	ACC	X	ALL_ACC	Морфологически это генитив, но в нашем описании используется аккузатив. Также предлагался вариант "Vas'ale kibištab piä", где голова в номинативе.	Vas'a-le kibišta-b piä-n	PN-ALL hurt-3SG head-ACC	‘Basil’s head hurts.’		У Васи болит голова	
152	Ludic	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом		NOM	IN	Y	NOM_IN	Non-verbal predicate. Lit. ‘My brother is in the flu.’ Также предлагался глагол bol’eida: miä bol'ein gripal (я болею гриппом)	minu-n vell' o-m gripa-s	1SG-GEN brother be-3SG flu-IN	‘My brother is down with the flu.’		Мой брат болеет гриппом	
152	Ludic	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а		NOM	PART	Y	NOM_PART		poig varaada-b koira-d	son be_afraid-3SG dog-PART	‘The son is afraid of the dog.’		(Сыну нужно выйти из дома, но во дворе лает собака). Сын боится собаки.	
152	Ludic	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)		NOM	ACC	TR	TR	Морфологически это генитив, но в нашем описании используется аккузатив.	Pet'a lükääž-ii kive-n	PN throw-PST stone-ACC	‘Peter threw a stone.’		(Мальчики соревнуются, кто дальше кинет камень. Сначала) П. бросил камень.	
152	Ludic	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а		ALL	PART	XY	ALL_PART 	Также предлагался глагол в форме "huatib"	Pet'a-le fuati-b den'ga-d	PN-ALL be_enough-3SG money-PART	‘Peter has enough money.’		(П. нашел новую работу. Теперь) П. хватает денег.	
152	Ludic	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)		NOM	ILL	Y	NOM_ILL		Vas'a enambal pohodi-b muama-ha mii tuata-ha	PN more look_like-3SG mom-ILL than dad-ILL	‘Basil looks more like his mom than his dad.’		Вася больше похож на маму, чем на папу	
152	Ludic	7	believe	X (believe) Y	верить	X (верить)Y-у		NOM	ALL	Y	NOM_ALL		muam usko-b pryhaču-le	mom believe-3SG boy-ALL	‘The mother believes the boy.’		Мама верит мальчику	
152	Ludic	8	take	X (take) Y	взять	X (брать) Y(-а)		NOM	ACC	TR	TR	Морфологически это генитив, но в нашем описании используется аккузатив.	pryhač ott' kniga-n polka-spiä	boy take;PST book-ACC shelf-EL	‘The boy took the book from the shelf.’		Мальчик взял книгу с полки	
152	Ludic	9	see	X (see) Y	видеть	X (видеть) Y(-а)		NOM	ACC	TR	TR	Морфологически это генитив, но в нашем описании используется аккузатив.	tovariš' tul-ii derevn'a-ha i nägo-b minu-n kodii-n	friend come-PST village-ILL and see-3SG 1SG-GEN house-ACC	‘[My] friend has driven into the village, and he sees my house.’		Друг заехал в деревню и сразу видит мой дом	
152	Ludic	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)		*	*	*		No satisfactory translation has been obtained. был вариант русским заимствованием vlijab, было siädab  pahaks "делает хуже" и andab "дает", было смешение кодов "влияет"	*	*	*		Алкоголь плохо влияет на память	
152	Ludic	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом		NOM	COM	Y	NOM_COM		minun vell' eglää vera-l vast-uu-ze oma-n opastaja-nke	1SG-GEN brother yesterday yard-AD meet-PST-MED REFL-ACC teacher-COM	‘My brother met his teacher in the street yesterday.’		Мой брат вчера на улице встретился, столкнулся со своим учителем	
