language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
38	Norwegian_Bokmal	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	å ha vondt	SBJ	i	Y	SBJ_i		Per ha-r vond-t i hod-et	PN have-PRS bad-N.SG in head-DEF.N.SG	‘Per has a headache.’		‘У Пера болит голова.’	Маша написала: «Как правило, ha vondt i hodet используется как одна единица». При этом можно сказать Hvor har Per vondt (что у Пера болит? Буквально: Где имеет Пер боль?).
38	Norwegian_Bokmal	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	å ha	SBJ	DO	TR	TR		Per ha-r influensa	PN have-PRS flu	‘Per has the flu.’		‘Пер болеет гриппом.’	Same as 38.
38	Norwegian_Bokmal	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	å være redd	SBJ	for	Y	SBJ_for	Non-verbal predicate.	Per er redd for hund-en	PN be.PRS afraid for dog-DEF.M.SG	‘Per is afraid of the dog.’		‘Пер боится собаки.’	
38	Norwegian_Bokmal	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	å kaste	SBJ	DO	TR	TR		Per kaste-t stein-en først	PN throw-PST stone-DEF.M.SG first	‘Per threw the stone first.’		‘Пер бросил камень первым.’	
38	Norwegian_Bokmal	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	å ha nok	*	*	*		Not included in the database because the intended meaning is expressed by a structurally discontinuous combination (predicate + adnominal modifier).	nå ha-r Per nok peng-er	now have-PRS PN enough money-PL	‘Now Per has enough money.’		‘Теперь Перу хватает денег.’	1) Есть еще вариант с предлогом av: Per har nok av penger. Теоретически разница такая: Han har nok av penger – он имеет достаточно денег в целом, а Han har nok penger – он имеет достаточно денег на что-то конкретное». Но Маша все равно предпочла бы вариант без предлога для перевода стимульного предложения, возможно, из-за того, что и здесь мы имеем дело с чем-то конкретным/конкретной ситуацией (работы не было, теперь она появилась). Разрыв возможен как минимум в структуре с av: Penger har han nok av (денег у него достаточно). Получается, что в этих структурах penger – это уже не прямое дополнение глагола å ha, а часть именной группы nok (av) penger. Не засчитываю. 2) Вариант: å være tilstrekkelig. «Наречие tilstrekkelig чуть более формально (поэтому Маша предпочитает nok в данном контексте) и аналогично шведскому слову tillräckligt, и, видимо, эти два слова, tilstrekkelig и tillräckligt, ведут себя более или менее одинаково.»
38	Norwegian_Bokmal	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	å ligne	SBJ	pa	Y	SBJ_pa		Per ligne-r på Ola	PN resemble-PRS on PN	‘Per resembles Ola.’		‘Пер похож на Улу.’	på – это предлог (Маша подтвердила).
38	Norwegian_Bokmal	7	believe	X (believe) Y	верить	X (верить)Y-у	å tro	SBJ	DO	TR	TR		Per tro-r Ola	PN believe-PRS PN	‘Per believes Ola.’		‘Пер верит Уле.’	
38	Norwegian_Bokmal	8	take	X (take) Y	взять	X (брать) Y(-а)	å ta	SBJ	DO	TR	TR		Per tok ei bok fra hyll-a	PN take.PST INDF.F.SG book from shelf-DEF.F.SG	‘Per took a book from the shelf.’		‘Пер взял книгу с полки.’	Same verb as 22. Маша предпочитает использовать частицу ned, когда в предложении стоит определенная форма boka (Per tok boka ned fra hylla), а в предложении с неопределенной формой ei bok – нет.
38	Norwegian_Bokmal	9	see	X (see) Y	видеть	X (видеть) Y(-а)	å se	SBJ	DO	TR	TR		Per se-r et hus	PN see-PRS INDF.N.SG house	‘Per sees a house.’		‘Пер видит дом.’	Same verb as 95. Определенная форма была бы huset.
38	Norwegian_Bokmal	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	å påvirke	SBJ	DO	TR	TR		alder-en påvirke-r hukommels-en	age-DEF.M.SG influence-PRS memory-DEF.M.SG	‘Age influences memory.’		‘Возраст влияет на память.’	
38	Norwegian_Bokmal	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	å møte	SBJ	DO	TR	TR		Per møt-te Ola	PN meet-PST PN	‘Per encountered Ola.’		‘Пер встретился с Улой.’	
