language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
25	Irish	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	bí tinneas cinn	*	*	*		Not included in the database because Y is expressed as an NP-internal modifier.	Tá tinneas cinn air Phól.	be.PRS pain head.GS on PN	‘Pól has a headache.’	быть.PRS боль голова.GS на PN	‘У Пола болит голова.’	
25	Irish	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	bí slaghdán	ar	SBJ	X	ar_SBJ	Non-verbal predicate.	Tá slaghdán air Phól.	be.PRS flu on PN	‘Pól has the flu.’	быть.PRS грипп на PN	‘У Пола грипп.’	Alternative is aige_SBJ (same verb Tá)
25	Irish	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	bí eagla	ar	roimh	XY	ar_roimh	Non-verbal predicate.	Tá eagla air Phól roimh an gadhar.	be.PRS fear on PN in.front.of DEF dog	‘Pól is afraid of the dog.’	быть.PRS страх на PN перед DEF собака	‘Пол боится собаки.’	
25	Irish	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	caith	SBJ	DO	TR	TR		Do=chaith Pól cloch.	PST=throw PN stone	‘Pól threw a stone.’	PST=бросать PN камень	‘Пол бросил камень.’	
25	Irish	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	bí dothain	*	*	*		Not included in the database because the intended meaning is expressed by a structurally discontinuous combination (predicate + adnominal modifier).	Tá a dhothain airgid aige Pól.	be.PRS POSS.3SG.M enough money.GS at PN	‘Pól has enough money.’	быть.PRS POSS.3SG.M достаточное.количество деньги.GS у PN	‘У Пола достаточно денег.’	
25	Irish	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	bí cosúil	SBJ	le	Y	SBJ_le	Non-verbal predicate.	Tá Pól cosúil le Máire.	be.PRS PN similar with PN	‘Pól resembles Máire.’	быть.PRS PN схожий с PN	‘Пол похож на Мойру.’	
25	Irish	7	believe	X (believe) Y	верить	X (верить)Y-у	creid	SBJ	i	Y	SBJ_i		Creid-eann Pól i Mícheal.	believe-PRS PN in PN	‘Pól believes Mícheal.’	верить-PRS PN в PN	‘Пол верит Михелу.’	Alternative is TR (same verb)
25	Irish	8	take	X (take) Y	взять	X (брать) Y(-а)	tóg	SBJ	DO	TR	TR		Do=thóg Pól leabhar do-n seilf.	PST=take PN book for-DEF shelf	‘Pól took a book from the shelf.’	PST=брать PN книга для-DEF полка	‘Пол взял книгу с полки.’	
25	Irish	9	see	X (see) Y	видеть	X (видеть) Y(-а)	feic	SBJ	DO	TR	TR		Cí-onn Pól an tigh.	see-PRS PN DEF house	‘Pól sees the house.’	видеть-PRS PN DEF дом	‘Пол видит дом.’	
25	Irish	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	bí tionchar	aige	ar	XY	aige_ar	Non-verbal predicate.	Bí-onn tionchar aige an t-aois air a’ gcuimhne.	be.HAB-PRS influence at DEF age on DEF memory	‘Age influences memory.’	быть.HAB-PRS влияние у DEF возраст на DEF память	‘Возраст влияет на память.’	Я не был уверен, что надо считать: в принципе влияние aige X может быть ИГ). Митя отверг эту идею, считаем. (Аргумент: "ИГ, ПО-МОЕМУ, ПЛОХО СОГЛАСУЕТСЯ С ХАБИТУАЛЬНЫМ АСПЕКТОМ, КОТОРЫЙ ПРЕДЛОЖИЛ ОДИН ИЗ ИНФОРМАНТОВ, Я БЫ ВСЕ ЖЕ СКАЗАЛ, ЧТО ЭТО NV-РАМКА").
25	Irish	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	buail	SBJ	le	Y	SBJ_le		Do=bhuail Pól le Mícheal.	PST=meet PN with PN	‘Pól encountered Mícheal.’	PST=встретить PN с PN	‘Пол встретился с Михелом.’	
25	Irish	12	enter	X (enter) Y	входить	X (входить) в Y (дом)	téigh	SBJ	isteach	Y	SBJ_isteach		Chuaigh Pól isteach an tigh.	go.PST PN inside DEF house.GS	‘Pól entered the house.’	идти.PST PN внутрь DEF дом.GS	‘Пол вошел в дом.’	CV (chuaigh isteach)
25	Irish	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	buaigh	SBJ	ar	Y	SBJ_ar		Do=bhuaigh Pól air Mhícheal.	PST=win PN on PN	‘Pól beat Mícheal.’	PST=выиграть PN на PN	‘Пол выиграл у Михела.’	
25	Irish	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	téigh amach	SBJ	as	Y	SBJ_as		Chuigh Pól amach as an tigh.	go_out.PST PN outside from DEF house	‘Pól went out of the house.’	выйти.PST PN наружу из DEF дом	‘Пол вышел из дома.’	CV (Chuigh amach)
25	Irish	15	drive	X (drive) Y	гнать	X (гнать) Y-а	tiomáin	SBJ	DO	TR	TR	The Y argument is in the GS-form because the verb is nominalized as part of the progressive construction.	Tá Pól aig tiomáint an bhó.	be.PRS PN at drive.NMLZ DEF.GS cow(GS)	‘Pól is driving the cow.’	быть.PRS PN при гнать.NMLZ DEF.GS корова(GS)	‘Пол гонит корову.’	
25	Irish	16	bend	X (bend) Y	гнуть	X (гнуть) Y	lúb	SBJ	DO	TR	TR		Lúb Pól an tuige.	bend(PST) PN DEF branch	‘Pól bent the branch.’	гнуть(PST) PN DEF ветка	‘Пол согнул ветку.’	
25	Irish	17	tell	X (tell) Y	говорить	X (говорить) Y-у	abair	SBJ	le	Y	SBJ_le		Dúirt Pól le Mícheal...	tell.PST PN with PN...	‘Pól told Mícheal.’	говорить.PST PN с PN...	‘Пол сказал Михалу...’	
25	Irish	18	hold	X (hold)Y	держать	X (держать) Y(-а)	bí	aige	SBJ	X	aige_SBJ	Non-verbal predicate.	Tá leabhar aige Pól in-a lámh.	be.PRS book at PN in-POSS.3SG hand	‘Pól is holding a book in his hands.’	быть.PRS книга у PN в-POSS.3SG рука	‘У Пола в руках книга.’	
25	Irish	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	tar suas	SBJ	le	Y	SBJ_le		Do=thanic Pól suas le Máire.	PST=catch.up PN up with PN	‘Pól caught up with Máire.’	PST=догнать PN наверх с PN	‘Пол догнал Мойру.’	CV (do=thanic suas)
25	Irish	20	milk	X (milk) Y	доить	X (доить) Y-а	crúigh	SBJ	DO	TR	TR		Do=chrúig Pól an bhó.	PST=milk PN DEF cow	‘Pól milked the cow.’	PST=доить PN DEF корова	‘Пол подоил корову.’	
25	Irish	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега)	bain amach	SBJ	DO	TR	TR		Bhain Pól amach an banc.	PST/reach PN outside DEF bank	‘Pól reached the bank.’	PST/достичь PN наружу DEF берег	‘Пол достиг берега.’	CV (Bhain amach)
25	Irish	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	buail	SBJ	DO	TR	TR		Do=bhuail Pól an fala.	PST=touch PN DEF wall	‘Pól touched the wall.’	PST=трогать PN DEF стена	‘Пол дотронулся до стены.’	
25	Irish	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	bruíon	SBJ	le	Y	SBJ_le	The verb is nominalized as part of the progressive construction.	Tá Pól ag bruíon le Máire.	be.PRS PN at fight.NMLZ with PN	‘Pól is fighting with Máire.’	быть.PRS PN при драться.NMLZ с PN	‘Пол дерется с Мойрой.’	
25	Irish	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	is cairde	*	*	*		Not included in the database because X and Y are expressed as a coordinate NP.	Is cairde Pól agus Máire.	COP.PRS friend.PL PN and PN	‘Pól is friends with Máire.’	COP.PRS друг.PL PN и PN	‘Пол дружит с Мойрой.’	
25	Irish	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	cuimhnigh	SBJ	ar	Y	SBJ_ar	The verb is nominalized as part of the progressive construction.	Tá Pól aig cuimhneamh air Mháire.	be.PRS PN at think.NMLZ on PN	‘Pól is thinking about Máire.’	быть.PRS PN при думать.NMLZ на PN	‘Пол думает о Мойре.’	Alternative is SBJ_mar_gheall_air (it involves ar/air, so the simpler alternative is considered main)
25	Irish	26	eat	X (eat) Y	есть	X (есть) Y	ith	SBJ	DO	TR	TR		D’=ith Pól úll.	PST=eat PN apple	‘Pól ate an apple.’	PST=есть PN яблоко	‘Пол съел яблоко.’	
25	Irish	27	fry	X (fry) Y	жарить	X (жарить) Y	róst	SBJ	DO	TR	TR		Róst Pól iasc.	fry(PST) PN fish	‘Pól fried the fish.’	жарить(PST) PN рыба	‘Пол пожарил рыбу.’	
25	Irish	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	fan	SBJ	le	Y	SBJ_le	The verb is nominalized as part of the progressive construction.	Tá Pól ag fanúint le Máire.	be.PRS PN at wait.NMLZ with PN	‘Pól is waiting for Máire.’	быть.PRS PN при ждать.NMLZ с PN	‘Пол ждет Мойру.’	
25	Irish	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	déan dearúd	SBJ	ar	Y	SBJ_ar		Dhein Pól dearúd air an mbóthar eile.	PST/make PN oblivion on DEF road other	‘Pól forgot (about) the other road.’	PST/делать PN забвение на DEF дорога другой	‘Пол забыл о другой дороге.’	CV
25	Irish	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	braith	SBJ	ar	Y	SBJ_ar		Braith-inn an cuimhne air an aois.	depend-PRS DEF memory on DEF age	‘Memory depends on age.’	зависеть-PRS DEF память на DEF возраст	‘Память зависит от возраста.’	
25	Irish	31	call	X (call) Y	звать	X (звать) Y-а	glaoigh	SBJ	ar	Y	SBJ_ar		Do=glaoigh Pól air Mháire.	PST=call PN on PN	‘Pól called Máire.’	PST=звать PN на PN	‘Пол позвал Мойру.’	
25	Irish	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	buail	SBJ	le	Y	SBJ_le		Do=bhuail Pól le Máire bliain ó shin.	PST=meet PN with PN year ago ago	‘Pól got to know Máire a year ago.’	PST=встретить PN с PN год назад назад	‘Пол встретился с Мойрой год назад.’	
25	Irish	33	know	X (know) Y	знать	X (знать) Y-а	bí aithne	aige	ar	XY	aige_ar	Non-verbal predicate.	Tá aithne aige Pól air Mháire.	be.PRS knowledge at PN on PN	‘Pól knows Máirel.’	быть.PRS знание у PN на PN	‘Пол знает Мойру.’	NV
25	Irish	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	seinn	SBJ	DO	TR	TR	The Y argument is in the GS-form because the verb is nominalized as part of the progressive construction.	Tá Pól ag seimint an guitar.	be.PRS PN at play.NMLZ DEF guitar(GS)	‘Pól is playing the guitar.’	быть.PRS PN при играть.NMLZ DEF гитара(GS)	‘Пол играет на гитаре.’	
25	Irish	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	déan sheachaint	SBJ	DO	TR	TR	This translation contains a nominalized clause. However, the use of "a" (with lenition) indicates that the verb is transitive.	Dein-eann Pól Máire a sheachaint.	make-PRS PN PN TRANS avoid	‘Pól avoids Máire.’	делать-PRS PN PN TRANS избегать	‘Пол избегает Мойру.’	
25	Irish	36	make	X (make) Y	изготовить	X (изготовить) Y	déan	SBJ	DO	TR	TR		Dhein Pól a’ boma.	PST/make PN DEF bomb	‘Pól made a bomb.’	PST/делать PN DEF бомба	‘Пол сделал бомбу.’	
25	Irish	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом	cráigh	SBJ	DO	TR	TR	The Y argument is in the GS-form because the verb is nominalized as part of the progressive construction.	Tá Pól ag crá Mháire.	be.PRS PN at make_fun.NMLZ GS/PN	‘Pól is making fun of Máire.’	быть.PRS PN при издеваться.NMLZ GS/PN	‘Пол издевается над Мойрой.’	
25	Irish	38	have	X (have) Y	иметь	X (иметь) Y	bí	aige	SBJ	X	aige_SBJ	Non-verbal predicate.	Tá gluaisteán aige Pól.	be.PRS car at PN	‘Pól has a car.’	быть.PRS машина у PN	‘У Пола есть машина.’	
25	Irish	39	look_for	X (look for) Y	искать	X (искать) Y(-а)	lorg	SBJ	DO	TR	TR	The Y argument is in the GP-form because the verb is nominalized as part of the progressive construction.	Tá Pól ag lorg a eochr-acha.	be.PRS PN at look_for.NMLZ POSS.3SG.M key-GP	‘Pól is looking for his keys.’	быть.PRS PN при искать.NMLZ POSS.3SG.M ключ-GP	‘Пол ищет ключи.’	
