language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
113	Kryz_Alik	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	q'il tuta aric	*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	terlan q'il yaman tuta yi-ryu	PN(GEN) head(F) extreme hurt.CVB do.IPFV-PRS.F	‘Terlan has a terrible headache.’			CV. Here, Terlan is the possessor (unmarked for the genitive as it is a Person name).
113	Kryz_Alik	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	grip xhiyic	*	*	*		Not included in the database because Y is expressed as a (non-verbal) predicate (not an argument).	terlan grip-e	PN(M) flu-COP.M	‘Terlan has the flu.’			
113	Kryz_Alik	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	kiç'a xhiyic	DAT	ADEL	XY	DAT_ADEL		terlan-iz xvara-var kiç'a şe-re	PN-DAT dog.OBL-ADEL fear.CVB be.IPFV-PRS.N	‘Terlan is afraid of the dog.’			
113	Kryz_Alik	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	saʕayc	ERG	NOM	TR	TR		terlan-ir dahar saʕa-c	PN-ERG stone throw.PFV-AOR.N	‘Terlan threw a stone.’			
113	Kryz_Alik	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	sudq'vic	*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	terlan pul surq'var-e	PN(GEN) money reach.IPFV-PRS.N	‘Terlan has enough money.’			Here, Terlan is the possessor (unmarked for the genitive as it is a Person name).
113	Kryz_Alik	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	uxşamiş xhiyic	NOM	EQU.ADJ.SUBST	Y	NOM_EQU.ADJ.SUBST	Non-verbal predicate.	terlan murad-ğan-a-d uxşamiş şe-re	PN PN-EQU-ADJ-SUBST.NN.NOM resemble be.IPFV-PRS.M	‘Terlan resembles Murad.’			The form in -ğanad is a substantivized comparative case. nn is a neutralized (m/f) form that is “non-neuter”.
113	Kryz_Alik	7	believe	X (believe) Y	верить	X (верить)Y-у	inanmiş xhiyic	NOM	SUPER	Y	NOM_SUPER	Non-verbal predicate.	terlan rasul-uğ inanmiş şe-re	PN PN-SUPER believe be.IPFV-PRS.M	‘Terlan believes Rasul.’			Alternative is ʕurğara xhiy-ic with the same valency frame.
113	Kryz_Alik	8	take	X (take) Y	взять	X (брать) Y(-а)	ğaynic	ERG	NOM	TR	TR		terlan-ir raf-ul-ar kitab ğayn-ic	PN-ERG shelf-OBL-INEL book take.PFV-AOR.N	‘Terlan took a book from the shelf.’			
113	Kryz_Alik	9	see	X (see) Y	видеть	X (видеть) Y(-а)	ipqhayc	DAT	NOM	X	DAT_NOM		terlan-iz k'ul iurqhvar-yu	PN-DAT house(F) F.see.IPFV-PRS.F	‘Terlan sees a house.’			
113	Kryz_Alik	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	tahsir aric	ERG	DAT	Y	ERG_DAT		yaş-il-ir yaddaş-ciz tahsir yi-re	age-OBL-ERG memory-OBL.DAT consequence do.IPFV-PRS.N	‘Age influences memory.’			CV
113	Kryz_Alik	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	rast xhiyic	NOM	SUPER	Y	NOM_SUPER	Non-verbal predicate.	terlan rasul-uğ rast xhiy-id	PN PN-SUPER encounter be.PFV-AOR.M	‘Terlan encountered Rasul.’			
