language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
108	Rutul_Southern	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	yetin	ATTR	NOM	X	ATTR_NOM	The X argument in the genitive displays some properties of a clause-level constituent.	murad-dı kelle vete-r	PN-ATTR head(A) A.hurt.IPF-PRS	‘Murad has a headache.’			
108	Rutul_Southern	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	zeʔixhva yişin	NOM	COM	Y	NOM_COM	Non-verbal predicate.	murad grip-a-xhvan zeʔixhv-a yişi-r i	PN flu-OBL-COM sick-PREDIC M.be.PF-SEQ (M)COP	‘Murad has the flu.’			
108	Rutul_Southern	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	kiç’e yişin	DAT	SUPEREL	XY	DAT_SUPEREL		murad-ı-s q'at'ay-aala kiç'e-r	PN-OBL-DAT dog-SUPEREL fear.IPF-PRS	‘Murad is afraid of the dog.’			
108	Rutul_Southern	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	yihin	ERG	NOM	TR	TR		murad-a dahar yihi-r	PN-ERG stone N.throw.PF-AOR	‘Murad threw a stone.’			
108	Rutul_Southern	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	ğeyq'ın	DAT	NOM	X	DAT_NOM		murad-ı-s tanga-bı ğeyirq'a-r	PN-OBL-DAT money-PL.NOM N.IPF.be_enough-PRS	‘Now Murad has enough money.’			
108	Rutul_Southern	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	kiykın	NOM	CONT	Y	NOM_CONT		murad rahman-ı-k kiyirka-r	PN PN-OBL-CONT M.resemble.IPF-PRS	‘Murad resembles Rahman.’			
108	Rutul_Southern	7	believe	X (believe) Y	верить	X (верить)Y-у	inaamış yişin	NOM	SUPER	Y	NOM_SUPER	Non-verbal predicate.	murad natig-aa inaamış i	PN PN-SUPER believe (M)COP	‘Murad believes Natig.’			
108	Rutul_Southern	8	take	X (take) Y	взять	X (брать) Y(-а)	laˤşuˤn	ERG	NOM	TR	TR		murad-a kitab laˤşuˤ-r	PN-ERG book (N)take.PF-AOR	‘Murad took a book.’			
108	Rutul_Southern	9	see	X (see) Y	видеть	X (видеть) Y(-а)	ğagun	DAT	NOM	X	DAT_NOM		murad-ı-s xal ğagva-r	PN-OBL-DAT house N.see.IPF-PRS	‘Murad sees a house.’			
108	Rutul_Southern	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	teʔsir hıʔın	ERG	DAT	Y	ERG_DAT		yaş-a-ra yaddaş-a-s teʔsir haʔa-r	age-OBL-ERG memory-OBL-DAT influence (N)do.IPF-PRS	‘Age influences memory.’			CV
108	Rutul_Southern	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	tüş yişin	NOM	SUPER	Y	NOM_SUPER	Non-verbal predicate.	murad natig-aa tüş yişi-r	PN PN-SUPER meet M.be.PF-AOR	‘Murad encountered Natig.’			
108	Rutul_Southern	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	aˤç'uˤn	NOM	IN	Y	NOM_IN		murad xal-a aˤç'uˤ-r	PN house-IN (M)enter.PF-AOR	‘Murad entered the house.’			
108	Rutul_Southern	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	uˤʔuˤ yişin	NOM	DAT	Y	NOM_DAT	Non-verbal predicate.	murad natig-ı-s uˤʔuˤ yişi-r	PN PN-OBL-DAT brave M.be.PF-AOR	‘Murad beat Natig.’			
108	Rutul_Southern	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	aˤğaˤç'uˤn	NOM	ABL	Y	NOM_ABL		murad xal-ıgı aˤğaˤç'uˤ-r	PN house-ABL (N)go_out.PF-AOR	‘Murad went out of the house.’			
108	Rutul_Southern	15	drive	X (drive) Y	гнать	X (гнать) Y-а	keğedixin	ERG	NOM	TR	TR		murad-a zer keğebixi-r	PN-ERG cow A.lead_across.PF-AOR	‘Murad is driving the cow.’			
108	Rutul_Southern	16	bend	X (bend) Y	гнуть	X (гнуть) Y	suˤç'uˤkaˤ hıʔın	ERG	NOM	TR	TR		murad-a gariy suˤç'uˤkaˤ hıʔı-r	PN-ERG branch bend N.do.PF-AOR	‘Murad bent the branch.’			CV
108	Rutul_Southern	17	tell	X (tell) Y	говорить	X (говорить) Y-у	huxhun	ERG	AD	Y	ERG_AD		murad-a natig-ı-da huxhu-r	PN-ERG PN-OBL-AD N.say.PF-AOR	‘Murad told Natig.’			Same as 51 (different pattern)
108	Rutul_Southern	18	hold	X (hold)Y	держать	X (держать) Y(-а)	faqhın	ERG	NOM	TR	TR		murad-a kitab faqha-r	PN-ERG book (N).catch.IPF-PRS	‘Murad is holding a book.’			Same as 43.
108	Rutul_Southern	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	kiyq'ın	NOM	APUD	Y	NOM_APUD		murad ayten-ıxda kiyq'ı-r	PN PN-APUD M.hit.PF-AOR	‘Murad caught up with Ayten.’			Same as 22
108	Rutul_Southern	20	milk	X (milk) Y	доить	X (доить) Y-а	yezin	ERG	NOM	TR	TR		murad-a zer vezi-r	PN-ERG cow A.milk.PF-AOR	‘Murad milked the cow.’			
108	Rutul_Southern	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	leyq'ın	NOM	SUPER	Y	NOM_SUPER		murad xhid-di ziy-aa leyq'ı-r	PN water.OBL-ATTR border-SUPER M.arrive.PF-AOR	‘Murad reached the bank.’			
108	Rutul_Southern	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	kiyq'ın	NOM	CONT	Y	NOM_CONT		murad masla-k kiyq'ı-r	PN wall.OBL-CONT M.hit.PF-AOR	‘Murad touched the wall.’			Same as 19
108	Rutul_Southern	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	kiç’itxhın	NOM	COM	Y	NOM_COM		murad natig-a-xhvan kiç'irxha-r	PN PN-OBL-COM (M).IPF.quarrel-PRS	‘Murad is fighting with Natig.’			
108	Rutul_Southern	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	hambazvaldı havʔın	ERG	COM	Y	ERG_COM		murad-a natig-xhvan hambaz-valdı vaʔa-r	PN-ERG PN-COM companionship(A) A.do.IPF-PRS	‘Murad is friends with Natig.’			CV
108	Rutul_Southern	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	fikir havʔın	*	*	*		Not included in the database because Y is expressed as an NP-internal modifier.	murad-a natig-di fikir vaʔa-r	PN-ERG PN-ATTR thought(A) A.do.IPF-PRS	‘Murad is thinking about Natig.’			CV
108	Rutul_Southern	26	eat	X (eat) Y	есть	X (есть) Y	lıˤʔıˤn	ERG	NOM	TR	TR		murad-a aˤç lıˤvʔıˤ-r	PN-ERG apple A.eat.PF-AOR	‘Murad ate an apple.’			
108	Rutul_Southern	27	fry	X (fry) Y	жарить	X (жарить) Y	ire hıʔın	ERG	NOM	TR	TR		murad-a baluğ ir-e havʔı-r	PN-ERG fish red-PREDIC A.do.PF-AOR	‘Murad fried the fish.’			CV
108	Rutul_Southern	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	güzet hıʔın	ERG	NOM	TR	TR		murad-a natig güzet haʔa-r	PN-ERG PN wait (M)do.IPF-PRS	‘Murad is waiting for Natig.’			CV
108	Rutul_Southern	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	k'esqhuduxun	DAT	NOM	X	DAT_NOM		murad-ı-s ma-b-dı raˤqh k'esqhubuxu-r	PN-OBL-DAT other-A-ATTR road(A) RE.A.forget.PF-AOR	‘Murad forgot about the other road.’			
108	Rutul_Southern	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	aslı yişin	NOM	SUPEREL	Y	NOM_SUPEREL	Non-verbal predicate.	yaddaş yaş-aala aslı i	memory age-SUPEREL depending (N)COP	‘Memory depends on age.’			
108	Rutul_Southern	31	call	X (call) Y	звать	X (звать) Y-а	ses havʔın	ERG	APUD	Y	ERG_APUD		murad-a ehmed-a-xda ses havʔı-r	PN-ERG PN-OBL-APUD sound(A) A.do.PF-AOR	‘Murad called Ehmed.’			CV
108	Rutul_Southern	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	tanış yişin	NOM	COM	Y	NOM_COM	Non-verbal predicate.	murad natig-ı-xhvan sa sen gabağ-a tanış yişi-r i	PN PN-OBL-COM one year front-IN known M.be.PF-SEQ (M)COP	‘Murad got to know Natig a year ago.’			
108	Rutul_Southern	33	know	X (know) Y	знать 	X (знать) Y-а	hats’ın	DAT	NOM	X	DAT_NOM		murad-ı-s natig hats'a-r	PN-OBL-DAT PN M.know.IPF-PRS	‘Murad knows Natig.’			
108	Rutul_Southern	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	kıˤyxıˤn	ERG	NOM	TR	TR		murad-a gitara kıˤrıˤxıˤ-r	PN-ERG guitar strike.IPF-PRS	‘Murad is playing the guitar.’			
108	Rutul_Southern	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	yexin	NOM	SUPEREL	Y	NOM_SUPEREL		murad natig-iile yexe-r	PN PN-SUPEREL M.run.IPF-PRS	‘Murad avoids Natig.’			
108	Rutul_Southern	36	make	X (make) Y	изготовить	X (изготовить) Y	ütke hıʔın	ERG	NOM	TR	TR		murad-a q'uˤl favaqha-y üpke havʔı-r	PN-ERG mouse A.catch.IPF-PTCP A.fit A.do.PF-PRS	‘Murad made a mousetrap.’			CV
108	Rutul_Southern	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом	incimiş hıʔın	ERG	NOM	TR	TR		murad-a natig incimiş haʔa-r	PN-ERG PN pissed M.do.IPF-PRS	‘Murad is making fun of Natig.’			CV
108	Rutul_Southern	38	have	X (have) Y	иметь	X (иметь) Y	yişin	APUD	NOM	X	APUD_NOM		murad-ıxda maşin viʔi	PN-APUD car(A) A.COP	‘Murad has a car.’			
108	Rutul_Southern	39	look_for	X (look for) Y	искать	X (искать) Y(-а)	harsın	ERG	NOM	TR	TR		murad-a aˤçaˤr-bı harsa-r	PN-ERG key-PL.NOM N.IPF.search-PRS	‘Murad is looking for his keys.’			
