language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
87	Portuguese_Brazilian	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	estar com dor	SBJ	de	Y	SBJ_de		Pedro está com dor de cabeça	PN(M) COP_PROG.3SG.PRS with pain(F) of head(F)	‘Pedro has a headache.’	PN(M) COP_PROG.3SG.PRS с боль(F) от голова(F)	‘У Педру болит голова.’	Same construction, estar com ‘to have (about certain emotions; lit. to be with)’, as in (2).		
87	Portuguese_Brazilian	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	estar	SBJ	com	Y	SBJ_com		Pedro está com gripe	PN(M) COP_PROG.3SG.PRS with flu(F)	‘Pedro has a flu.’	PN(M) COP_PROG.3SG.PRS с грипп(F)	‘У Педру грипп.’	Same construction, estar com ‘to have (about certain emotions; lit. to be with)’, as in (2).		
87	Portuguese_Brazilian	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	ter medo	SBJ	de	Y	SBJ_de		Pedro tem medo de cachorro	PN(M) have.3SG.PRS fear(M) of dog(M)	‘Pedro is afraid of a dog.’	PN(M) иметь.3SG.PRS страх(M) от собака(M)	‘Педру боится собаки.’	Possessive construction, same as in (24, 38, 111, 130).		
87	Portuguese_Brazilian	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	jogar	SBJ	DO	TR	TR		Pedro jog-ou um-a pedra	PN(M) throw-3SG.PST INDF-F stone(F)	‘Pedro threw a stone.’	PN(M) бросить-3SG.PST INDF-F камень(F)	‘Педру бросил камень.’			
87	Portuguese_Brazilian	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	ter	*	*	*		Not included in the database because the translation is semantically inaccurate.	agora Pedro tem dinheiro	now PN(M) have.3SG.PRS money(M)	‘Now Pedro has money.’	сейчас PN(M) иметь.3SG.PRS деньги(M)	‘Теперь у Педру есть деньги.’			
87	Portuguese_Brazilian	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	parecer-se	SBJ	com	Y	SBJ_com		Pedro se parec-e com Miguel	PN(M) REFL look_like-3SG.PRS with PN(M)	‘Pedro resembles Miguel.’	PN(M) REFL быть_похожим-3SG.PRS с PN(M)	‘Педру похож на Мигела.’	parecer-se ‘to be similar to’ is a reflexive verb.		
87	Portuguese_Brazilian	7	believe	X (believe) Y	верить	X (верить)Y-у	acreditar	SBJ	em	Y	SBJ_em		Pedro acredit-a em Miguel	PN(M) believe-3SG.PRS in PN(M)	‘Pedro believes Miguel.’	PN(M) верить-3SG.PRS в PN(M)	‘Педру верит Мигелу.’			
87	Portuguese_Brazilian	8	take	X (take) Y	взять	X (брать) Y(-а)	pegar	SBJ	DO	TR	TR		Pedro peg-ou o livro	PN(M) take-3SG.PST DEF.M book(M)	‘Pedro took a book.’	PN(M) брать-3SG.PST DEF.M книга(M)	‘Педру взял книгу.’			
87	Portuguese_Brazilian	9	see	X (see) Y	видеть	X (видеть) Y(-а)	ver	SBJ	DO	TR	TR		Pedro vê a casa	PN(M) see.3SG.PRS DEF.F house(F)	‘Pedro sees a house.’	PN(M) видеть.3SG.PRS DEF.F дом(F)	‘Педру видит дом.’			
87	Portuguese_Brazilian	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	influenciar	SBJ	DO	TR	TR		a idade influenci-a a memória	DEF.F age(F) influence-3SG.PRS DEF.F memory(F)	‘Age influences memory.’	DEF.F возраст(F) влиять-3SG.PRS DEF.F память(F)	‘Возраст влияет на память.’			
87	Portuguese_Brazilian	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	encontrar	SBJ	com	Y	SBJ_com		Pedro encontr-ou com Miguel	PN(M) meet-3SG.PST with PN(M)	‘Pedro encountered Miguel.’	PN(M) встречаться-3SG.PST с PN(M)	‘Педру встретился с Мигелом.’			
87	Portuguese_Brazilian	12	enter	X (enter) Y	входить	X (входить) в Y (дом)	entrar	SBJ	em	Y	SBJ_em		Pedro entr-ou em casa	PN(M) enter-3SG.PST in house(F)	‘Pedro entered a house.’	PN(M) входить-3SG.PST в дом(F)	‘Педру вошел в дом.’			
87	Portuguese_Brazilian	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	vencer	SBJ	DO	TR	TR		Pedro venc-eu Miguel	PN(M) win-3SG.PST PN(M)	‘Pedro won over Miguel.’	PN(M) выигрывать-3SG.PST PN(M)	‘Педру выиграл у Мигела.’			
87	Portuguese_Brazilian	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	sair	SBJ	de	Y	SBJ_de		Pedro sa-iu de casa	PN(M) exit-3SG.PST of house(F)	‘Pedro exited a house.’	PN(M) выходить-3SG.PST от дом(F)	‘Педру вышел из дома.’			
87	Portuguese_Brazilian	15	drive	X (drive) Y	гнать	X (гнать) Y-а	conduzir	SBJ	DO	TR	TR		Pedro conduz a vaca	PN(M) lead.3SG.PRS DEF.F cow(F)	‘Pedro is driving the cow.’	PN(M) гнать.3SG.PRS DEF.F корова(F)	‘Педру гонит корову.’			
87	Portuguese_Brazilian	16	bend	X (bend) Y	гнуть	X (гнуть) Y	dobrar	SBJ	DO	TR	TR		Pedro dobr-ou o galho	PN(M) bend-3SG.PST DEF.M branch(M)	‘Pedro bent the branch.’	PN(M) гнуть-3SG.PST DEF.M ветка(M)	‘Педру согнул ветку.’			
87	Portuguese_Brazilian	17	tell	X (tell) Y	говорить	X (говорить) Y-у	dizer	SBJ	para	Y	SBJ_para		Pedro disse para Miguel: «…»	PN(M) say.3SG.PST towards PN(M) 	‘Pedro told Miguel: ‘…’.’	PN(M) говорить.3SG.PST по_направлении PN(M) 	‘Педру сказал Мигелу: «…»’			
87	Portuguese_Brazilian	18	hold	X (hold)Y	держать	X (держать) Y(-а)	segurar	SBJ	DO	TR	TR		Pedro segur-a o livro	PN(M) hold-3SG.PRS DEF.M book(M)	‘Pedro is holding a book.’	PN(M) держать-3SG.PRS DEF.M книга(M)	‘Педру держит книгу.’			
87	Portuguese_Brazilian	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	alcançar	SBJ	DO	TR	TR		Pedro alcanç-ou Maria	PN(M) reach-3SG.PST PN(F)	‘Pedro caught up with Maria.’	PN(M) достичь-3SG.PST PN(F)	‘Педру догнал Марию.’	Same verb, alcançar ‘to reach’, as in (21).		
87	Portuguese_Brazilian	20	milk	X (milk) Y	доить	X (доить) Y-а	ordenhar	SBJ	DO	TR	TR		Pedro ordenh-ou a vaca	PN(M) milk-3SG.PST DEF.F cow(F)	‘Pedro milked the cow.’	PN(M) доить-3SG.PST DEF.F корова(F)	‘Педру подоил корову’			
