language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
63	Czech	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	bolet	ACC	NOM	X	ACC_NOM		Petr-a bolí hlav-a	PN(M)-ACC.SG ache(IPFV).PRS.3SG head(F)-NOM.SG	‘Petr has a headache.’	PN(M)-ACC.SG болеть(IPFV).PRS.3SG голова(F)-NOM.SG	‘У Петра болит голова.’	
63	Czech	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	mít	NOM	ACC	TR	TR		Petr má chřipk-u	PN(M)[NOM.SG] have(IPFV).PRS.3SG flu(F)-ACC.SG	‘Petr has the flu.’	PN(M)[NOM.SG] иметь(IPFV).PRS.3SG грипп(F)-ACC.SG	‘Петр болеет гриппом.’	Глагол значит "иметь", тот же, что в 38.
63	Czech	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	bát se	NOM	GEN	Y	NOM_GEN		Petr se bojí ps-a	PN(M)[NOM.SG] REFL.ACC be_afraid(IPFV).PRS.3SG dog(M)-GEN.SG	‘Petr is afraid of the dog.’	PN(M)[NOM.SG] REFL.ACC бояться(IPFV)-PRS.3SG собака(M)-GEN.SG	‘Петр боится собаки.’	REFL(ACC)
63	Czech	4	throw	X (throw) Y	бросить	X (бросать) Y(-а)	hodit 	NOM	INS	Y	NOM_INS		Petr hodi-l kamen-em	PN(M)[NOM.SG] throw(PFV)-PST[M.SG] stone(M)-INS.SG	‘Petr threw a stone.’	PN(M)[NOM.SG] бросать(PFV)-PST[M.SG] камень(M)-INS.SG	‘Петр бросил камень.’	Также возможен TR (Petr-NOM hodil kamen-ACC), при этом "ACC may be more natural with a direction"
63	Czech	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	mit dost	*	*	*		Not included in the database because the intended meaning is expressed by a structurally discontinuous combination (predicate + adnominal modifier).	konečně má Petr dost peněz	finally have(IPFV).PRS.3SG PN(M)[NOM.SG] enough money(M)[GEN.PL]	‘Finally Petr has enough money.’	наконец-то иметь(IPFV)-PRS.3SG PN(M)[NOM.SG] достаточно деньги(M)[GEN.PL]	‘Наконец-то Петру хватает денег.’	Не засчитываю, так как "деньги" зависят от квантора dost. "Иметь достаточно"
63	Czech	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	podobat se	NOM	DAT	Y	NOM_DAT		Petr se podobá dědečk-ovi	PN(M)[NOM.SG] REFL.ACC resemble(IPFV).PRS.3SG grandfather(M)-DAT.SG	‘Petr resembles his grandfather.’	PN(M)[NOM.SG] REFL.ACC напоминать(IPFV).PRS.3SG дедушка(M)-DAT.SG	‘Петр напоминает дедушку.’	REFL(ACC)
63	Czech	7	believe	X (believe) Y	верить	X (верить)Y-у	věřit	NOM	DAT	Y	NOM_DAT		Petr veří Michal-ovi	PN(M)[NOM.SG] believe(IPFV).PRS.3SG PN(M)-DAT.SG	‘Petr believes Michal.’	PN(M)[NOM.SG] верить(IPFV).PRS.3SG PN(M)-DAT.SG	‘Петр верит Михалу.’	То же, что 114
63	Czech	8	take	X (take) Y	взять	X (брать) Y(-а)	vzít	NOM	ACC	TR	TR		Petr vza-l knih-u	PN(M)[NOM.SG] take(PFV)-PST[M.SG] book(F)-ACC.SG	‘Petr took a book.’	PN(M)[NOM.SG] брать(PFV)-PST[M.SG] книга(F)-ACC.SG	‘Петр взял книгу.’	
63	Czech	9	see	X (see) Y	видеть	X (видеть) Y(-а)	vidět	NOM	ACC	TR	TR		Petr vidí dům	PN(M)[NOM.SG] see(IPFV).PRS.3SG house(M)[ACC.SG]	‘Petr sees a house.’	PN(M)[NOM.SG] видеть(IPFV).PRS.3SG дом(M)-ACC.SG	‘Петр видит дом.’	
63	Czech	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	ovlivňovat	NOM	ACC	TR	TR		věk ovlivňuje paměť	age(M)[NOM.SG] influence(IPFV).PRS.3SG memory(F)[ACC.SG]	‘Age influences memory.’	возраст(M)[NOM.SG] влиять(IPFV).PRS.3SG память(F)[ACC.SG]	‘Возраст влияет на память.’	
