language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
104	Khwarshi	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y		GEN1	ABS	X	GEN1_ABS	The NP in the genitive (X) displays some properties of a clause-level argument. 	di-ja b-eƛ-ƛo lola	1SG.O-GEN1 III-болеть-PRS ступня(III)	‘Моя ступня болит.’					
104	Khwarshi	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом		ABS	CONT	Y	ABS_CONT		di-ja q'ale l-eƛ-ƛo wetrjanka-qо	1SG.O-GEN1 дети HPL-болеть-PRS ветрянка-CONT	‘Мои дети болеют ветрянкой.’ 					
104	Khwarshi	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а		ABS	CONT	Y	ABS_CONT		di-ja uža u:ƛa ʁwe-qo	1SG.O-GEN1 сын(I) [I]бояться\GNT собака(III)-CONT	‘Мой сын боится собаки.’ 					
104	Khwarshi	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)		ERG	ABS	TR	TR		di-lo uža ʁur cojƛa	1SG.O-GEN2 сын\ERG камень (V) бросать\PST.W	‘Мой сын бросил камень.’ 					
104	Khwarshi	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а		DAT	ABS	X	DAT_ABS		di-l žu os muwa-ha	1SG.O-DAT DEM.AN.ABS.PROX деньги(III) хватать-PRS	‘Мне денег хватает.’ 					
104	Khwarshi	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)		ABS	AD	Y	ABS_AD		di-ja uža di-lo juq'uči-ho ajłа gołe	1SG.O-GEN1 сын(I) 1SG.O-GEN2 старуха(II)-AD [I]похожий быть.PRS	‘Мой сын похож на мою бабку.’ 					
104	Khwarshi	7	believe	X (believe) Y	верить	X (верить)Y-у		ABS	SUPER	Y	ABS_SUPER		šamil buža-ha isu-lo ʁina-ƛ'о	PN верить-PRS DEM.AN.O.I-GEN2 женщина(II)-SUPER	‘Шамиль верит своей жене.’ 					
104	Khwarshi	8	take	X (take) Y	взять	X (брать) Y(-а)		ERG	ABS	TR	TR		šamil-i b-ajsa hĩše ƛen-ƛ'o-žo	PN-ERG III-брать\PST.W книга(III) полка(IV)-SUPER-EL	‘Шамиль взял книгу с полки.’ 					
104	Khwarshi	9	see	X (see) Y	видеть	X (видеть) Y(-а)		DAT	ABS	X	DAT_ABS		šamile-l l-akwa-ha aq	PN-DAT IV-видеть-PRS дом(IV)	‘Шамиль видит дом.’ 					
104	Khwarshi	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)		*	*	*		Not included in the database because the translation deviates too far from the stimulus sentence. 	iłi daru-za pahmu b-ih-o:χa	DEM.AN.O.NONI лекарство(III)-PL.ERG память (III) III-умирать-CAUS.GNT	‘Это лекарство убивает память.’					
104	Khwarshi	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом		DAT	ABS	X	DAT_ABS	Presumably, the dative case on the X argument is not dependent on the use of the adverb (?) dandi ‘against’ and they do not form a constituent. 	šamile-l dandi ukkaj-ja di-ja es	PN-DAT против встретить-PST.W 1SG.O-GEN1 брат(I)	‘Шамиль встретил моего брата.’					
