language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
100	Maninka	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	dímin	POSS&DO	SBJ	X	POSS&DO_SBJ		Sékù sèn` yé à dímin-na.	PN foot\ART be 3SG hurt-INF.LA	‘Seku has a footache.’			Same verb as 122		
100	Maninka	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	yé/tɛ́	la	SBJ	X	la_SBJ	Non-verbal predication.	Dénbalen` yé Sékù lá.	malaria\ART be PN at	‘Seku has malaria.’			Same predicative element as in 5, 38, 121.		
100	Maninka	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	sílan	SBJ	nye	Y	SBJ_nye		Sékù yé sílan-na wùlu` ɲɛ́.	PN be fear-INF.LA dog\ART before	‘Seku is afraid of the dog.’					
100	Maninka	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	láfìli	SBJ	DO	TR	TR		Sékù kà kába` dó lá-fìli.	PN AOR.TR stone\ART INDF CAUS-throw	‘Seku threw a stone.’					
100	Maninka	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	yé/tɛ́	POSS&kun	SBJ	X	POSS&kun_SBJ	Non-verbal predication.	à bálo` yé à kùn	3SG food\ART be 3SG on	‘He has enough food.’			Same predicative element as in 2, 38, 121. There is no way to say it about money (istead, one would say 'X has much money')		
100	Maninka	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	bɔ́ 	SBJ	la	Y	SBJ_la		Séku` bɔ́-nin Fónbà lá	PN exit-PTCP.RES PN at	‘Seku resembles Fomba.’			Same verb and construction as 14, 74, same verb as 30, 64, 75, 96		
100	Maninka	7	believe	X (believe) Y	верить	X (верить)Y-у	lá	SBJ	la	Y	SBJ_la		Sékù lá-nin Fónbà lá.	PN lie-PTCP.RES PN at	‘Seku believes Fomba.’			Same verb and construction as in 114, same verb as in 10, 69		
100	Maninka	8	take	X (take) Y	взять	X (брать) Y(-а)	tà	SBJ	DO	TR	TR		Sékù kà kafa` dó tà tàbali` kàn.	PN AOR.TR book\ART INDF take table\ART on	‘Seku took a book from the table.’					
100	Maninka	9	see	X (see) Y	видеть	X (видеть) Y(-а)	yé	SBJ	DO	TR	TR		Sékù yé bón` yé-la.	PN be house\ART see-INF.LA	‘Seku sees the house.’			Same verb as in 55. Alternative is "Sékù ɲá` yé bón` dó lá" (PN eye\ART be house\ART a at) "Seku looks at a house", a non-verbal predicate yé/tɛ́ with the model POSS&SBJ_la		
100	Maninka	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	lá	*	*	*		Not included in the database because the translation deviates too far from the stimulus sentence (and X is expressed as an NP-internal modifier).	Sí-kasabi` dí sé à nɔ̀` lá-la hánkili-diya` lá.	age-quantity\ART FUT arrive 3SG trace\ART lie-INF.LA reason-pleasure\ART at	Lit. ‘When the age comes, its trace affects intellectual capacities.’			Same verb as in 7, 69, 114		
100	Maninka	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	bɛ̀n	SBJ	di	Y	SBJ_di		Sékù bɛ̀n-da Fónbà dí.	PN meet-AOR.INTR PN with	‘Seku met Fomba.’			Same verb as 73		
100	Maninka	12	enter	X (enter) Y	входить	X (входить) в Y (дом)	dòn	SBJ	la	Y	SBJ_la		Sékù bára dòn bón` ná.	PN PRF enter house\ART at	‘Seku entered the house.’			Same verb as 50		
