language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
149	Arabic_Jewish_Baghdadi	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	wǧˁ	DO	SBJ	X	DO_SBJ		qa-yuǧaˁ-u ġās-u l-Abrahām	PRS-hurt.IPF.3MS-O.3MS head-POSS.3MS to-PN	‘Abraham has a headache.’			The X argument is expressed twice: first as the (pronominal) clause-level direct object, and then once again as the canonical NP-internal possessor. Assaf: “The l- in case 1 is not optional. The following sentences would be ungrammatical: *qa-yuǧaˁ-u ġās-u Abrahām; *qa-yuǧaˁ-u ġās l-Abrahām; *qa-yuǧaˁ-u ġās Abrahām. The following might be, but I doubt anyone would say it: qa-yuǧaˁ ġās Abrahām”. Alternative is a construction where the X argument is extraposed (and unmarked), while the pronominal index still corresponds tot he DO_SBJ pattern: “Abrahām qa-yuǧaˁ-u ġās-u” [PN PRS-hurt.IPF.3MS-O.3MS head-POSS.3MS] ‘Abraham has a headache’. Technically, this is the EXT&DO_SBJ pattern.
149	Arabic_Jewish_Baghdadi	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	kān	3and	SBJ	X	3and_SBJ	Non-verbal predicate.	ˁand-u l-Abrahām našla	by-O.3MS to-PN flu	‘Abraham has the flu.’			Same as 38, same verb as 60, 100. Alternatives are i) a construction where the Y argument cannot be expressed: cit. form “mǝnšūl” “Abrahām mǝnšūl” [PN ill] ‘Abraham has the flu.’ and ii) “Abrahām ˁand-u našla” [PN by-O.3MS flu] ‘Abraham has the flu.’ with the EXT&3and_SBJ pattern.
149	Arabic_Jewish_Baghdadi	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	xwf	SBJ	men	Y	SBJ_men		Abrahām qa-yxāf mǝn-ǝl-kalb	PN PRS-be_afraid.IPF.3M from-ART-dog	‘Abraham is afraid of the dog.’			
149	Arabic_Jewish_Baghdadi	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	frr	SBJ	DO	TR	TR		Abrahām farr ḥǧāġa	PN throw.PF.3MS stone	‘Abraham threw a stone.’			
149	Arabic_Jewish_Baghdadi	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	kān kāfi	3and	SBJ	X	3and_SBJ	Non-verbal predicate.	hassa ˁand-u l-Abrahām flūs kāfi	now by-O.3MS to-PN money sufficient	‘Now Abraham has enough money.’			
149	Arabic_Jewish_Baghdadi	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	šbh	SBJ	DO	TR	TR		Abrahām yǝšbah-a l-Maryam	PN resemble.IPF.3MS-O.3FS to-PN	‘Abraham resembles Maryam.’			
149	Arabic_Jewish_Baghdadi	7	believe	X (believe) Y	верить	X (верить)Y-у	ˀmn	SBJ	b	Y	SBJ_b		Abrahām mˀammǝn ᵊb-Maryam	PN believe.PTCP.3MS in-PN	‘Abraham believes Maryam.’			Same as 114
149	Arabic_Jewish_Baghdadi	8	take	X (take) Y	взять	X (брать) Y(-а)	ˀxḏ	SBJ	DO	TR	TR		Abrahām axaḏ ᵊktāb mn-ǝl-ġaff	PN take.PF.3MS book from-ART-shelf	‘Abraham took a book from the shelf.’			
149	Arabic_Jewish_Baghdadi	9	see	X (see) Y	видеть	X (видеть) Y(-а)	ˁyn	SBJ	DO	TR	TR		Abrahām qa-yˁāyǝn bēt	PN PRS-see.IPFV.3MS house	‘Abraham sees a house.’			
149	Arabic_Jewish_Baghdadi	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	ˀṯġ	SBJ	3ala	Y	SBJ_3ala		ǝl-ˁǝmǝġ yˀaṯṯǝġ ˁala-ǝḏ-ḏākǝra	ART-age influence.IPF.3MS on-ART-memory	‘Age influences memory.’			
149	Arabic_Jewish_Baghdadi	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	lqy	SBJ	DO	TR	TR		Abrahām ᵊlqā-ha l-Maryam	PN encounter.PF.3MS-O.3FS to-PN	‘Abraham encountered Maryam.’			
149	Arabic_Jewish_Baghdadi	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	dxl	SBJ	l	Y	SBJ_l		Abrahām daxal l-ǝl-bēt	PN enter.PF.3MS to-ART-house	‘Abraham entered the house.’			As follows from Assaf’s comments, this is not a transitive construction and object indexing is impossible (*Abrahām daxal-l-u l-əl-bet?).
149	Arabic_Jewish_Baghdadi	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	ġlb	SBJ	DO	TR	TR		Abrahām ġlab-a l-Maryam	PN defeat.PF.3MS-O.3FS to-PN	‘Abraham defeated Maryam.’			
149	Arabic_Jewish_Baghdadi	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	ṭlˁ	SBJ	men	Y	SBJ_men		Abrahām ṭalaˁ ᵊmn-ǝl-bēt	PN go_out.PF.3MS from-ART-house	‘Abraham went out of the house.’			
149	Arabic_Jewish_Baghdadi	15	drive	X (drive) Y	гнать	X (гнать) Y-а	axaḏ	SBJ	DO	TR	TR		Abrahām qa-yaxǝḏ-a l-hāša	PN PRS-take.IPFV.3MS-O.3FS ART-cow	‘Abraham is driving the cow.’			
