language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
39	Romanian	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	a durea	ACC	NOM	X	ACC_NOM		Pe Petru îl doare cap-ul	на PN он.ACC.NANT болеть.PRES.3SG голова-DEF.DIR	‘У Петру болит голова.’			
39	Romanian	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	a avea	NOM	ACC	TR	TR		Рetru are grip-ă	PN иметь.PRES.3SG грипп-INDF.DIR	‘Петру болеет гриппом.’			Same as 38.
39	Romanian	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	a fi frică	DAT	de	XY	DAT_de	Non-verbal predicate.	lui Petru îi e fric-ă de câine-le	он.DAT.ACNT PN он(a).DAT.NANT быть.PRES.3SG cтрах-INDF.DIR от собакa-DEF.DIR	‘Петру боится собаки.’			
39	Romanian	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	a arunca	NOM	ACC	TR	TR		Petru a aruncat o piatr-ă	PN AUX.3SG бросить.PST.PTCP ART.INDF.F.DIR камень-INDF.DIR	‘Петру бросил камень.’			
39	Romanian	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	a fi destul	*	*	*		Not included in the database because the intended meaning is expressed by a structurally discontinuous combination (predicate + adnominal modifier).	Petru are destu-i ban-i	PN иметь.PRES.3SG достаточно-M.PL деньги-INDF.DIR	‘У Петру достаточно денег.’			
39	Romanian	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	a semănă	NOM	cu	Y	NOM_cu		Petru seamănă cu Maria	PN походить.PRES.3SG с PN	‘Петру похож на Марию.’			
39	Romanian	7	believe	X (believe) Y	верить	X (верить)Y-у	a avea încredere	NOM	in	Y	NOM_in		Petru are încreder-e în Maria	PN иметь.PRES.3SG доверие-INDF.DIR в PN	‘Петру верит Марии.’			CV. Same as 114.
39	Romanian	8	take	X (take) Y	взять	X (брать) Y(-а)	a lua	NOM	ACC	TR	TR		Petru a luat carte-a de pe raft	PN AUX.3SG брать.PST.PTCP книга-DEF.DIR от на полка	‘Петру взял книгу с полки.’			
39	Romanian	9	see	X (see) Y	видеть	X (видеть) Y(-а)	a vedea	NOM	ACC	TR	TR		Petru vede o cas-ă	PN видеть.PRES.3SG ART.INDF.F.DIR дом-INDF.DIR	‘Петру видит дом.’			
39	Romanian	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	a influența	NOM	ACC	TR	TR		vârst-a influențează memori-a	возраст-DEF.DIR влиять.PRES.3SG память-DEF.DIR	‘Возраст влияет на память.’			
39	Romanian	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	a se întâlni	NOM	cu	Y	NOM_cu		Petru s-a întâlnit din întâmplar-e cu Maria	PN встретиться-REFL.PRES.3SG из случай-INDF.DIR с PN-DIR	‘Петру случайно встретился с Марией.’			REFL. Same as 32.
39	Romanian	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	a intra	NOM	in	Y	NOM_in		Petru a intrat în cas-ă	PN AUX.3SG войти.PST.PTCP в дом-INDF.DIR	‘Петру вошел в дом.’			
39	Romanian	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	a învinge	NOM	ACC	TR	TR		Petru a învins-о pe Maria	PN AUX.3SG выиграть.PST.PTCP-она.ACC.NANT на PN	‘Петру выиграл у Марии.’			
39	Romanian	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	a ieși	NOM	din	Y	NOM_din		Petru a ieșit din cas-ă	PN AUX.3SG выйти.PST.PTCP из дом-INDF.DIR	‘Петру вышел из дома.’			
39	Romanian	15	drive	X (drive) Y	гнать	X (гнать) Y-а	a paște	NOM	ACC	TR	TR		Petru paște vac-a	PN пасти.PRES.3SG корова-DEF.DIR	‘Петру гонит корову.’			
39	Romanian	16	bend	X (bend) Y	гнуть	X (гнуть) Y	a îndoi	NOM	ACC	TR	TR		Petru a îndoit creang-a	PN AUX.3SG согнуть.PST.PTCP ветка-DEF.DIR	‘Петру согнул ветку.’			
