language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
5	Tsakhur	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	yık’ıyk’ıriy	*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	murad-ın kalle ık’aar	PN-N head(N) N.ache.IPF	‘Murad has a headache.’			Insertion is not possible.
5	Tsakhur	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	ıхhay	LAT	NOM	X	LAT_NOM		murad-ı-qha grip vo-b-na	PN-OBL-LAT flu(A) COP-A-A	‘Murad has the flu.’			Same as 38, same verb as 42, 60
5	Tsakhur	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	qhaˁrq’ıˁniy	NOM	SUPEREL	Y	NOM_SUPEREL		murad хoye-le qhaˁyq’aˁn vo-r	PN dog.OBL-SUPEREL M.fear.IPF COP-H	‘Murad is afraid of the dog.’			
5	Tsakhur	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	avhiy	ERG	NOM	TR	TR		murad-ee q:aye avhu-na	PN-ERG stone(A) A.shoot.PF-A	‘Murad threw a stone.’			
5	Tsakhur	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	yettığda ıхhay	*	*	*		Not included in the database because the intended meaning is expressed by a structurally discontinuous combination (predicate + adnominal modifier).	murad-ı-qha yettığ-ın pıl vo-dun	PN-OBL-LAT enough-N money COP-N.N	‘Murad has enough money.’			
5	Tsakhur	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	akar ıхhay	NOM	CONT	Y	NOM_CONT		murad rasul-ı-k vo-r akar	PN PN-OBL-CONT COP-H (M)resemble.IPF	‘Murad resembles Rasul.’			
5	Tsakhur	7	believe	X (believe) Y	верить	X (верить)Y-у	haˁye qhıхhay	NOM	SUPERLAT	Y	NOM_SUPERLAT		murad aˁliy-lqha haˁye qheхhi	PN PN-SUPERLAT believing RE.M.be.IPF	‘Murad believes Ali.’			
5	Tsakhur	8	take	X (take) Y	взять	X (брать) Y(-а)	alyaat’iy	ERG	NOM	TR	TR		murad-ee kitab alyaat’u	PN-ERG book(A) A.take.PF	‘Murad took a book.’			
5	Tsakhur	9	see	X (see) Y	видеть	X (видеть) Y(-а)	q:adžiy	AFF	NOM	X	AFF_NOM		murad-ı-k’le хav q:edži vo-d	PN-OBL-AFF house (N)see.IPF COP-N	‘Murad sees a house.’			
5	Tsakhur	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	taˁʔsir haʔiy	ERG	DAT	Y	ERG_DAT		yeš-ın bič’-ı-s taˁʔsir haʔa-n	age-ERG memory-OBL-DAT influence N.do.IPF-N	‘Age influences memory.’			CV
