language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
4	Estonian	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	olema	ADESS	NOM	X	ADESS_NOM		Pearu-l on peavalu.	PN-ADESS be.PRS.3SG headache.SG.NOM	‘Pearu has a headache.’			
4	Estonian	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	olema	ADESS	NOM	X	ADESS_NOM		Pearu-l on gripp.	PN-ADESS be.PRS.3SG flu.SG.NOM	‘Pearu has the flu.’			
4	Estonian	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	kartma	NOM	PART	Y	NOM_PART		Pearu karda-b koera.	PN.SG.NOM fear-PRS.3SG dog.SG.PART	‘Pearu fears the dog.’			
4	Estonian	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	viskama	NOM	GEN~PART~NOM	TR	TR		Pearu viska-s kivi esimese-na	PN.SG.NOM throw-PST.3SG stone.SG.PART first-ESS	‘Pearu threw a stone first.'			
4	Estonian	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	piisavalt olema	ADESS	PART	XY	ADESS_PART		Nüüd on Pearu-l piisavalt raha.	now be.PRS.3SG PN-ADESS enough money.SG.PART	‘Now Pearu has enough money.’			
4	Estonian	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	meenutama	NOM	PART	Y	NOM_PART	meenutama can mean both 'to resemble' and 'to recall', so without a context, the Estonian translation is ambiguous	Pearu meenuta-b Madis-t.	PN.SG.NOM resemble-PRS.3SG PN-SG.PART	‘Pearu resembles Madis.’			
4	Estonian	7	believe	X (believe) Y	верить	X (верить)Y-у	uskuma	NOM	PART	Y	NOM_PART		Pearu usu-b Maarja-t.	PN.SG.NOM believe-PRS.3SG PN-SG.PART	‘Pearu believes Maarja.’			
4	Estonian	8	take	X (take) Y	взять	X (брать) Y(-а)	võtma	NOM	GEN~PART~NOM	TR	TR		Pearu võtt-is raamatu.	PN.SG.NOM take-PST.3SG book.SG.GEN	‘Pearu took a book.’			
4	Estonian	9	see	X (see) Y	видеть	X (видеть) Y(-а)	nägema	NOM	PART	Y	NOM_PART		Pearu näe-b maja.	PN.SG.NOM see-PRS.3SG house.SG.PART	‘Pearu sees a house.’			
4	Estonian	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	mõjutama	NOM	PART	Y	NOM_PART		Vanus mõjuta-b mälu.	age.SG.NOM influence-PRS.3SG memory.SG.PART	‘Age influences memory.’			
4	Estonian	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	kohtama	NOM	PART	Y	NOM_PART	 	Pearu kohta-s Maarja-t.	PN.SG.NOM encounter-PST.3SG PN-SG.PART	‘Pearu encountered Maarja.’			
4	Estonian	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	sisenema	NOM	ILL	Y	NOM_ILL		Pearu sisene-s majja.	PN.SG.NOM enter-PST.3SG house.SG.ILL	‘Pearu entered the house.’			
4	Estonian	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	võitma	NOM	PART	Y	NOM_PART	võitma 'to win (a game); to beat (someone in a game)' - I wasn't sure which translation (win/beat) to use in the glosses	Pearu võit-is Maarja-t.	PN.SG.NOM win-PST.3SG PN-SG.PART	‘Pearu beat Maarja.’			
4	Estonian	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	väljuma	NOM	ELA	Y	NOM_ELA	instead of väljuma, one could also say välja minema (välja 'out', minema 'to go')	Pearu väljus maja-st.	PN.SG.NOM go_out.PST.3SG house-ELA	‘Pearu went out of the house.’			
4	Estonian	15	drive	X (drive) Y	гнать	X (гнать) Y-а	ajama	NOM	GEN~PART~NOM	TR	TR	another possibility would be to use the verb karjatama 'to drive to pasture'	Pearu aja-b lehma karjamaa-le.	PN.SG.NOM drive-PRS.3SG cow.SG.PART pasture-ALL	‘Pearu is driving the cow to the pasture.’			
4	Estonian	16	bend	X (bend) Y	гнуть	X (гнуть) Y	painutama	NOM	GEN~PART~NOM	TR	TR		Pearu painuta-s oksa.	PN.SG.NOM bend-PST.3SG branch.SG.PART	‘Pearu bent the branch.’			
4	Estonian	17	tell	X (tell) Y	говорить	X (говорить) Y-у	ütlema	NOM	ALL	Y	NOM_ALL		Pearu ütles Maarja-le: ...	PN.SG.NOM say-PST.3SG PN-ALL	‘Pearu said to Maarja: ...’			
4	Estonian	18	hold	X (hold)Y	держать	X (держать) Y(-а)	hoidma	NOM	PART	Y	NOM_PART		Pearu hoia-b raamatu-t käe-s.	PN.SG.NOM hold-PRS.3SG book-SG.PART hand-INESS	‘Pearu is holding the book in his hands.’			
4	Estonian	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	järele jõudma	NOM	ALL	Y	NOM_ALL		Pearu jõud-is Maarja-le järele.	PN.SG.NOM reach-PST.3SG PN-ALL after	‘Pearu caught up with Maarja.’			
4	Estonian	20	milk	X (milk) Y	доить	X (доить) Y-а	lüpsma	NOM	GEN~PART~NOM	TR	TR		Pearu lüps-is lehma.	PN.SG.NOM milk-PST.3SG cow.SG.PART	‘Pearu milked the cow.’			
4	Estonian	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	jõudma	NOM	ALL	Y	NOM_ALL		Pearu jõud-is kalda-le.	PN.SG.NOM reach-PST.3SG bank-ALL	‘Pearu reached the bank.’			
4	Estonian	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	puudutama	NOM	PART	Y	NOM_PART		Pearu puuduta-s seina.	PN.SG.NOM touch-PST.3SG wall.SG.PART	‘Pearu touched the wall.’			
4	Estonian	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	tülitsema	NOM	COM	Y	NOM_COM		Pearu tülitse-b Maarja-ga.	PN.SG.NOM fight-PRS.3SG PN-COM	‘Pearu is fighting with Maarja.’			
4	Estonian	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	sõber olema	NOM	COM	Y	NOM_COM		Pearu on Maarja-ga sõber.	PN.SG.NOM be.PRS.3SG PN-COM friend.SG.NOM	‘Pearu is friends with Maarja.’			
4	Estonian	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	mõtlema	NOM	ELA	Y	NOM_ELA	Pearu mõtleb Maarjale (ALL instead of ELA) is also possible, so the y-argument could be analysed as ELA~ALL	Pearu mõtle-b Maarja-st.	PN.SG.NOM think-PRS.3SG PN-ELA	‘Pearu is thinking about Maarja.’			
4	Estonian	26	eat	X (eat) Y	есть	X (есть) Y	sööma	NOM	GEN~PART~NOM	TR	TR		Pearu sõi õuna.	PN.SG.NOM eat.PST.3SG apple.SG.PART	‘Pearu ate an apple.’			
4	Estonian	27	fry	X (fry) Y	жарить	X (жарить) Y	küpsetama	NOM	GEN~PART~NOM	TR	TR		Pearu küpseta-s kala.	PN.SG.NOM fry-PST.3SG fish.SG.PART	‘Pearu fried the fish.’			
4	Estonian	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	ootama	NOM	PART	Y	NOM_PART		Pearu oota-b Maarja-t.	PN.SG.NOM wait-PRS.3SG PN-SG.PART	‘Pearu is waiting for Maarja.’			
4	Estonian	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	unustama	NOM	GEN~PART~NOM	TR	TR		Pearu unusta-s teise tee.	PN.SG.NOM forget-PST.3SG other.SG.GEN road.SG.GEN	‘Pearu forgot the other road.’			
4	Estonian	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	sõltuma	NOM	ELA	Y	NOM_ELA		Mälu sõltu-b vanuse-st. 	memory.SG.NOM depend-PRS.3SG age-ELA	‘Memory depends on age.’			
4	Estonian	31	call	X (call) Y	звать	X (звать) Y-а	helistama	NOM	ALL	Y	NOM_ALL		Pearu helista-s Maarja-le.	PN.SG.NOM call-PST.3SG PN-ALL	‘Pearu called Maarja.’			
4	Estonian	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	tutvuma	NOM	COM	Y	NOM_COM		Pearu tutvu-s Maarja-ga aasta tagasi.	PN.SG.NOM get_to_know-PST.3SG PN-COM year back	‘Pearu got to know Maarja a year ago.’			
4	Estonian	33	know	X (know) Y	знать 	X (знать) Y-а	tundma	NOM	PART	Y	NOM_PART		Pearu tunne-b Maarja-t. 	PN.SG.NOM know-PRS.3SG PN-SG.PART	‘Pearu knows Maarja.’			
4	Estonian	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	mängima	NOM	PART	Y	NOM_PART		Pearu mängi-b kitarri.	PN.SG.NOM play-PRS.3SG guitar.SG.PART	‘Pearu is playing the guitar.’			
4	Estonian	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	vältima	NOM	PART	Y	NOM_PART		Pearu väldi-b Maarja-t.	PN.SG.NOM avoid-PRS.3SG PN-SG.PART	‘Pearu avoids Maarja.’			
4	Estonian	36	make	X (make) Y	изготовить	X (изготовить) Y	tegema	NOM	GEN~PART~NOM	TR	TR		Pearu teg-i hiirelõksu.	PN.SG.NOM make-PST.3SG mousetrap.SG.GEN	‘Pearu made a mousetrap.’			
4	Estonian	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом	nalja tegema	NOM	GENule	Y	NOM_GENule		Pearu tee-b Maarja üle nalja.	PN.SG.NOM make-PRS.3SG PN.SG.GEN over joke.SG.PART	‘Pearu is making fun of Maarja.’			
