language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
30	Chinese_Mandarin	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	tòng	*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	Zhāngsān tóu tòng	PN head ache	‘Zhangsan has a headache.’					张三 头 痛。
30	Chinese_Mandarin	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	dé	SBJ	DO	TR	TR		Zhāngsān dé le liúgǎn	PN have PFV flu	‘Zhangsan has the flu.’ 			Kolpachkova had 患 huan, "but it sounds more like old Classic Chinese in the ancient period". "得de is the most often used predicate in oral language in everyday life"		张三 得 了 流感。
30	Chinese_Mandarin	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	pà	SBJ	DO	TR	TR		Zhāngsān pà gǒu	PN be_afraid dog	‘Zhangsan is afraid of the dog.’ 					张三 怕 狗。
30	Chinese_Mandarin	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	rēng-chū	SBJ	DO	TR	TR		Zhāngsān rēng-chū le yì-kē shízǐ	PN throw-out PFV one-CLF rock	‘Zhangsan threw a stone.’ 					张三 扔-出 了 一-颗 石子。
30	Chinese_Mandarin	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	yǒu zúgòu	*	*	*		Not included in the database because the intended meaning is expressed by a structurally discontinuous combination, predicate + adnominal modifier.	Zhāngsān xiànzài yǒu le zúgòu-de qián	PN now have PFV enough-DE money	‘Now Zhangsan has enough money .’			Alternative is one-place gouyong		张三 现在 有 了 足够-的 钱。
30	Chinese_Mandarin	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	zhǎng 	SBJ	xiang	Y	SBJ_xiang		Zhāngsān zhǎng de xiàng tā-yéye	PN grow DE like he-grandpa	‘Zhangsan resembles his grandpa.’			In Kolpachkova's data xiang was treated as a predicate (Wang Gang hen xiang ta gege). But here "here 像 xiang can be treated more like a preposition. In the article "Co-verbs in Mandarin Chinese: Verbs or Prepositions?"(Li & Thompson 1974), it is also suggested that the elements like 像 xiang in co-verbs are best viewed as prepositions."		张三 长 得 像 他-爷爷。
30	Chinese_Mandarin	7	believe	X (believe) Y	верить	X (верить)Y-у	xiāngxìn	SBJ	DO	TR	TR		Zhāngsān xiāngxìn Lǐsì	PN believe PN	‘Zhangsan believes Lisi.’ 					张三 相信 李四。
30	Chinese_Mandarin	8	take	X (take) Y	взять	X (брать) Y(-а)	ná	SBJ	DO	TR	TR		Zhāngsān cóng jiàzi shàng ná le yì-běn shū	PN from shelf on take PFV one-CLF book	‘Zhangsan took a book from the shelf.’ 					张三 从 架子 上 拿 了 一-本 书。
30	Chinese_Mandarin	9	see	X (see) Y	видеть	X (видеть) Y(-а)	kànjiàn	SBJ	DO	TR	TR		Zhāngsān kànjiàn yī-dòng fángzi	PN see one-CLF house	‘Zhangsan sees a house.’ 					张三 看见 一-栋 房子。
30	Chinese_Mandarin	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	yǒu yǐngxiǎng	SBJ	dui	Y	SBJ_dui		niánlíng duì jìyìlì yǒu yǐngxiǎng	age towards memory have influence	‘Age influences memory.’			CV. In Kolpachkova's data is was "Shuimian shijian he zhiliang yingxiang jiyili" (TR; yingxiang)		年龄 对 记忆力 有 影响。
30	Chinese_Mandarin	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	yùjiàn	SBJ	DO	TR	TR		Zhāngsān yùjiàn le Lǐsì	PN meet PFV PN	‘Zhangsan encountered Lisi.’ 					张三 遇见 了 李四。
30	Chinese_Mandarin	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	jìn	SBJ	DO	TR	TR		Zhāngsān jìn wū le 	PN enter_in house PFV	‘Zhangsan entered the house.’  			Alternative was zou-jin-le (Не совсем понимаю, какие-то модификаторы внутри глагола (DIR), хотя в целом похоже на переходную конструкцию)		张三 进 屋 了。
30	Chinese_Mandarin	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	dǎbài	SBJ	DO	TR	TR		Zhāngsān dǎbài le Lǐsì	PN beat PFV PN	‘Zhangsan beat Lisi.’ 			In Kolpachkova's data it was "ying‐le" (TR)		张三 打败 了 李四。
30	Chinese_Mandarin	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	zǒu chū	SBJ	DO	TR	TR		Zhāngsān zǒu chū le wūzi	PN walk out PFV house	‘Zhangsan went out of the house.’ 			(какие-то модификаторы внутри глагола (DIR), хотя в целом похоже на переходную конструкцию)		张三 走 出 了 屋子。
30	Chinese_Mandarin	15	drive	X (drive) Y	гнать	X (гнать) Y-а	gǎn	SBJ	DO	TR	TR		Zhāngsān zhèngzài gǎn niú	PN PROG drive cow	‘Zhangsan is driving the cow.’ 					张三 正在 赶 牛。
30	Chinese_Mandarin	16	bend	X (bend) Y	гнуть	X (гнуть) Y	nòng wān	SBJ	ba	Y	SUB_ba	The status of the "bǎ"-construction is controversial.	Zhāngsān bǎ shùzhī nòng wān le	PN BA branch make bent PFV	‘Zhangsan bent the branch.’ 			CV. In Kolpachkova's data is was "zhewan" (TR)		张三 把 树枝 弄 弯 了。
30	Chinese_Mandarin	17	tell	X (tell) Y	говорить	X (говорить) Y-у	shuō	SBJ	dui	Y	SBJ_dui		Zhāngsān duì Lǐsì shuō 	PN towards PN say	‘Zhangsan told Lisi.’			The meaning of the translational equivalent can also be ‘Zhangsan tells Lisi.’		张三 对 李四 说
30	Chinese_Mandarin	18	hold	X (hold)Y	держать	X (держать) Y(-а)	ná zhe	SBJ	DO	TR	TR		Zhāngsān zhèng ná zhe yì-běn shū	PN right hold DUR one-CLF book	‘Zhangsan is holding a book.’ 					张三 正 拿 着 一-本 书。
30	Chinese_Mandarin	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	zhuī-shàng	SBJ	DO	TR	TR		Zhāngsān zhuī-shàng le Lǐsì 	PN chase-up PFV PN	‘Zhangsan caught up with Lisi.’ 					张三 追-上 了 李四。
30	Chinese_Mandarin	20	milk	X (milk) Y	доить	X (доить) Y-а	jǐ nǎi	SBJ	gei	Y	SBJ_gei		Zhāngsān gěi nǎiniú jǐ le nǎi	PN for cow squeeze PFV milk	‘Zhangsan milked the cow.’ 			CV		张三 给 奶牛 挤 了 奶。
30	Chinese_Mandarin	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	dào	SBJ	DO	TR	TR		Zhāngsān dào àn-biān le	PN reach bank-edge PFV	‘Zhangsan reached the bank.’ 					张三 到 岸-边 了。
30	Chinese_Mandarin	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	mō	SBJ	DO	TR	TR		Zhāngsān mō le yīxià qiángbì	PN touch PFV once wall	‘Zhangsan touched the wall once.’			For the naturalness of the translation, yīxià‘once’is added. In Kolpachkova's data it was 碰 peng (TR)		张三 摸 了 一下 墙壁。
30	Chinese_Mandarin	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	dǎjià	SBJ	he	Y	SBJ_he		Zhāngsān zhèngzài hé Lǐsì dǎjià	PN PROG with PN fight	‘Zhangsan is fighting with Lisi.’ 					张三 正在 和 李四 打架。
30	Chinese_Mandarin	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	shì péngyou	SBJ	he	Y	SBJ_he	Non-verbal predicate.	Zhāngsān hé Lǐsì shì péngyou	PN with PN be friend	‘Zhangsan is friends with Lisi.’ 					张三 和 李四 是 朋友。
30	Chinese_Mandarin	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	xiǎng	SBJ	DO	TR	TR		Zhāngsān zhèngzài xiǎng Lǐsì	PN PROG think_about PN	‘Zhangsan is thinking about Lisi.’ 					张三 正在 想 李四。
30	Chinese_Mandarin	26	eat	X (eat) Y	есть	X (есть) Y	chī	SBJ	DO	TR	TR		Zhāngsān chī le yí-gè píngguǒ	PN eat PFV one-CLF apple	‘Zhangsan ate an apple.’ 					张三 吃 了 一-个 苹果。
30	Chinese_Mandarin	27	fry	X (fry) Y	жарить	X (жарить) Y	zhà	SBJ	ba	Y	SUB_ba	The status of the "bǎ"-construction is controversial.	Zhāngsān bǎ yú zhà le	PN BA fish fry PFV	‘Zhangsan fried the fish.’ 			In Kolpachkova's data it was "jian-le" (TR)		张三 把 鱼 炸 了。
30	Chinese_Mandarin	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	děng	SBJ	DO	TR	TR		Zhāngsān zhèngzài děng Lǐsì	PN PROG wait PN	‘Zhangsan is waiting for Lisi.’ 					张三 正在 等 李四。
30	Chinese_Mandarin	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	wàngjì	SBJ	ba	Y	SUB_ba	The status of the "bǎ"-construction is controversial.	Zhāngsān bǎ lìng yì-tiáo lù wàngjì le	PN BA another one-CLF road forget PFV	‘Zhangsan forgot (about) the other road.’ 			In Kolpachkova this same verb was treated as TR		张三 把 另 一-条 路 忘记 了。
30	Chinese_Mandarin	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	qǔjué	*	*	*		Not included in the dataset because X is expressed as an NP-internal modifier.) 	jìyìlì de hǎo-huài qǔjué yú niánlíng	memory DE good-bad depend to age	‘The memory΄s good or bad depends on age.’			Not included in the dataset because the added material disrupts the direct syntactic relations between either argument (X or Y) and the predicative head. "Using a simple noun as the subject sounds unnatural to me."		记忆力 的 好-坏 取决 于 年龄。
30	Chinese_Mandarin	31	call	X (call) Y	звать	X (звать) Y-а	jiào	SBJ	DO	TR	TR		Zhāngsān jiào-lái le Lǐsì	PN call-come PFV PN	‘Zhangsan called Lisi and made him come.’			For the naturalness of the translation, 来Lái‘come’is added. In this sentence, 来Lái is an object-referred directional complement.		张三 叫-来 了 李四。
30	Chinese_Mandarin	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	jiéshí	SBJ	DO	TR	TR		yì nián qián Zhāngsān jiéshí le Lǐsì	one year ago PN get_to_know PFV PN	‘A year ago, Zhangsan got to know Lisi.’ 			In Kolpachkova's data this same verb was treated as "SBJ_he" (comitative)		一 年 前， 张三 结识 了 李四。
30	Chinese_Mandarin	33	know	X (know) Y	знать 	X (знать) Y-а	liǎojiě	SBJ	DO	TR	TR		Zhāngsān liǎojiě Lǐsì	PN know PN	‘Zhangsan knows Lisi.’			An alternative is "Zhāngsān duì Lǐsì hěn liǎojiě" (张三 对 李四 很 了解。) [Zhangsan towards Lisi very understanding] ‘Zhangsan is very understanding towards Lisi.’ , a non-verbal predicate with the model [SBJ_dui]		张三 了解 李四。[TR]
30	Chinese_Mandarin	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	tán	SBJ	DO	TR	TR		Zhāngsān zài tán jítā	PN PROG play guitar 	‘Zhangsan is playing the guitar.’ 					张三 在 弹 吉他。
30	Chinese_Mandarin	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	duǒ	SBJ	DO	TR	TR		Zhāngsān duǒ zhe Lǐsì	PN avoid DUR PN	‘Zhangsan avoids Lisi.’ 					张三 躲 着 李四。
