language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
86	Ulcha	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	ənusi-	DAT	NOM	X	DAT_NOM		əj xusə piktə-du ǯili-n ənu-s-i-n	this male child-DAT head-3SG be_ill-IPFV-PRS-3SG	‘This boy has a headache.’	этот мужской ребенок-DAT голова-3SG болеть-IPFV-PRS-3SG	‘У этого мальчика болит голова’.	Source: elicitation, tsd. 
86	Ulcha	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	ənusi-	NOM	INS	Y	NOM_INS		xusə piktə ərgə ənu-ǯi-n ənu-s-i-n	male child breath illness-INS-3SG be_ill-IPFV-PRS-3SG	‘This boy has tuberculosis.’	мужской ребенок дыхание болезнь-INS-3SG болеть-IPFV-PRS-3SG	‘Мальчик болеет туберкулезом’.	Source: elicitation, ipr. 
86	Ulcha	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	ŋə̄ləči-	NOM	INS	Y	NOM_INS		əj xusə piktə iŋda-ǯi ŋə̄lə-č-i-n	this male child dog-INS fear-ITER-PRS-3SG	‘This boy is afraid of the dog.’	этот мужской ребенок собака-INS бояться-ITER-PRS-3SG	‘Этот мальчик боится собаки’.	Source: elicitation, tsd. 
86	Ulcha	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	ǯololo-	NOM	ACC	TR	TR		um piktə ǯolo-wa ǯololo-xo	one child stone-ACC throw-PST	‘One boy threw a stone.’	один ребенок камень-ACC бросить-PST	‘Один мальчик бросил камень’.	Source: elicitation, tsd. The first variant – without ǯolowa, ǯolowa – ok.
86	Ulcha	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	isi-	DAT	NOM	X	DAT_NOM		ama-du ǯaxa gurə is-i-ni	father-DAT money roomy reach-PRS-3SG	‘Now father has (quite) enough money.’	отец-DAT деньги просторный достигать-PRS-3SG	‘Отцу хватает денег (= у отца стало вполне достаточно денег)’.	Source: elicitation, tsd. The verb literally means 'to reach'. The first variant (without X): Əsi ǯaxa=da is-i [now money=emph reach-prs] ‘А теперь деньги появились (денег хватает)’ (tsd). A textual example: Mundu is-i bi-či-n [we.dat reach-prs be-pst-3sg] 'Нам хватало' (txt_gip).
86	Ulcha	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	bi-	NOM	CMPR	Y	NOM_CMPR	Non-verbal predicate.	əj xusə piktə dām-bi=məčilə bī-n	this male child grandfather-REFL.SG=CMPR be.PRS-3SG	‘This boy resembles his grandfather.’	этот мужской ребенок дедушка-REFL.SG=CMPR быть.PRS-3SG	‘Этот мальчик похож на своего дедушку’.	Source: elicitation, tsd. The verb literally means 'to be'. One more variant: Əj xusə piktə dambi=məčilə baldaxan (NOM_CMPR) ‘Этот мальчик родился / вырос похожим на дедушку’ (tsd)
86	Ulcha	7	believe	X (believe) Y	верить	X (верить)Y-у	agdi-	NOM	LAT	Y	NOM_LAT		əj xusə piktə əktə piktə-ti agd-i-ni	this male child female child-LAT trust-PRS-3SG	‘This boy believes the girl.’	этот мужской ребенок женский ребенок-LAT верить-PRS-3SG	‘Этот мальчик верит девочке’.	Source: elicitation, tsd. Cf. 114.
86	Ulcha	8	take	X (take) Y	взять	X (брать) Y(-а)	ǯapa-	NOM	ACC	TR	TR		əj xusə piktə pēŋga-ǯi daŋsa-wa ǯapa-xa-ni	this male child shelf-INS book-ACC take-PST-3SG	‘This boy took a book from the shelf.’	этот мужской ребенок полка-INS книга-ACC взять-PST-3SG	‘Этот мальчик взял книгу с полки’.	Source: elicitation, tsd. 
86	Ulcha	9	see	X (see) Y	видеть	X (видеть) Y(-а)	ičə-	NOM	ACC	TR	TR		xusə piktə dāi xagdu-wa ič-i-ni	male child big house-ACC see-PRS-3SG	‘This boy sees a big house.’	мужской ребенок большой дом-ACC видеть-PRS-3SG	‘Мальчик видит большой дом’.	Source: elicitation, tsd. 
86	Ulcha	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	*	*	*	*		No satisfactory translation has been obtained.	*	*	*	*	*	Source: elicitation, tsd. No way to express this meaning (tsd, ipr).
