language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
76	Assyrian_Neo_Aramaic	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	+marrə	BARE	SBJ	X	BARE_SBJ		brata riš-o +mray=əl	girl(F) head(M)-P.3F ache.PROG=3M	‘The girl has a headache.’	девочка(F) голова(M)-P.3F болеть.PROG=3M	У девочки болит голова.	vvi
76	Assyrian_Neo_Aramaic	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	+marrə	SBJ	bi	Y	SBJ_bi	Non-Urmi speaker.	brata +mrit=əla bi gripp	girl(F) ache.RES.F=3F with flu(M)	‘The girl has the flu.’	девочка(F) болеть.RES.F=3F с грипп(M)	Девочка болеет гриппом.	gjo. Нет уверенности, есть еще вариант S, BARE.
76	Assyrian_Neo_Aramaic	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	+zadə	SBJ	men	Y	SBJ_men		yala mən calba +bəzday=əl	boy(M) from dog(M) be_afraid.PROG=3M	‘The boy is afraid of the dog.’	мальчик(M) от собака(M) бояться.PROG=3M	Мальчик боится собаки.	vvi
76	Assyrian_Neo_Aramaic	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	+rappə 	SBJ	DO	TR	TR		cipa +ruppi-la brata	stone(M) throw.PST-LS.3F girl(F)	‘The girl threw the stone.’	камень(M) бросить.PST-LS.3F девочка(F)	Девочка бросила камень.	vvi. Только BARE.
76	Assyrian_Neo_Aramaic	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	xazə	ka	SBJ	X	ka_SBJ		adi zuyzə ka brata bəxzay=əna	now money(PL) to girl(F) see.PROG=3PL	‘Now the girl has enough money.’	сейчас деньги(PL) к девочка(F) видеть.PROG=3PL	Теперь девочке хватает денег.	vvi
76	Assyrian_Neo_Aramaic	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	damə 	SBJ	al	Y	SBJ_al		+avvo yala bədmay=əl +al savun-u	DEM3.M boy(M) resemble.PROG=3M on grandfather(M)-P.3M	‘This boy resembles his grandfather.’	DEM3.M мальчик(M) быть_похожим.PROG=3M на дедушка(M)-P.3M	‎Этот мальчик похож на своего дедушку.	vvi
76	Assyrian_Neo_Aramaic	7	believe	X (believe) Y	верить	X (верить)Y-у	hammən 	SBJ	al	Y	SBJ_al		+avvo naša hammun=əl +al baxt-u	DEM3.M person(M) believe.PROG=3M on woman(F)-P.3M	‘This man believes his wife.’	DEM3.M человек(M) верить.PROG=3M на женщина(F)-P.3M	‎Этот человек верит своей жене.	vvi. Есть вариант ka у gjo.
76	Assyrian_Neo_Aramaic	8	take	X (take) Y	взять	X (брать) Y(-а)	šakəl	SBJ	DO	TR	TR		brata škəl-la ctava mən +ustol	girl(F) take.PST-LS.3F book(M) from table(M)	‘The girl took the book from the table.’	девочка(F) взять.PST-LS.3F книга(M) от стол(M)	‎Девочка взяла книгу со стола.	vvi. BARE/OBJAGR.
76	Assyrian_Neo_Aramaic	9	see	X (see) Y	видеть	X (видеть) Y(-а)	xazə	SBJ	DO	TR	TR		brata xzi-la beta	girl(F) see.PST-LS.3F house(M)	‘The girl saw the house.’	девочка(F) видеть.PST-LS.3F дом(M)	Девочка увидела дом.	vvi. BARE/OBJAGR.
76	Assyrian_Neo_Aramaic	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	*	*	*	*		No satisfactory translation has been obtained.	*	*	*	*	*	*. НЕТ ВАРИАНТА
