language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
97	Telugu	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	noppi gā uṁḍu	DAT	NOM	X	DAT_NOM		pravīṇ-ki ā kālu noppi gā uṁdi	PN(M).SG.OBL-DAT DEM.DIST leg(N).SG.NOM pain(N).SG.NOM ADVZ be.PRS.3SG.NM	‘Praveen’s that leg hurts.’			Первый вариант был со словосложением ("pravīṇ-ki talanoppi uṁdi." [Praveen(M).SG.OBL-DAT headache(N).SG.NOM be.PRS.3SG.NM] 'Praveen has a headache.' "). Он не мог быть принят: Not included in the database because Y is expressed as part of a nominal compound. Ищем варианты.
97	Telugu	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	vaccu	DAT	NOM	X	DAT_NOM		pravīṇ-ki flū vacciṁdi	PN(M).SG.OBL-DAT flu(N).SG.NOM come.PST.3SG.NM	‘Praveen has the flu.’			По смыслу это настоящее время, видимо, что-то результативного характера.
97	Telugu	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	bhayamu + COP	DAT	ante	XY	DAT_ante	Non-verbal predicate.	pravīṇ-ki ā kukk' aṁṭē bhayamu	PN(M).SG.OBL-DAT DEM.DIST dog(N).SG.NOM that_is fear(N).SG.NOM	‘Praveen is afraid of that dog.’			
97	Telugu	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	visurēyu	NOM	ACC	TR	TR		pravīṇ mundu rāyyi visurēsāḍu	PN(M).SG.NOM before stone(N).SG.NOM throw.INTENS.PST.3SG.M	‘Praveen threw a stone first.’			
97	Telugu	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	saripōyē uṁḍu	*	*	*		Not included in the database because the intended meaning is expressed by a structurally discontinuous combination (predicate + adnominal modifier).	ippuḍu pravīṇ-ki saripōyē aṁta ḍabbu-l' unnāyi	now PN(M).SG.OBL-DAT be_enough.PTCP.NPST that_much money(N)-PL.NOM be.PRS.3PL.N	‘Now Praveen has enough money.’			
97	Telugu	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	uṁḍu	NOM	OBLlaga	Y	NOM_OBLlaga		pravīṇ maheṣ lāgā uṁṭāḍu	PN(M).SG.NOM PN(M).SG.OBL like be.NPST.3SG.M	‘Praveen resembles Mahesh.’			
97	Telugu	7	believe	X (believe) Y	верить	X (верить)Y-у	nammu	NOM	ACC	TR	TR		pravīṇ maheṣ-ni nammutāḍu	PN(M).SG.NOM PN(M).SG.OBL-ACC believe.NPST.3SG.M	‘Praveen believes Mahesh.’			
97	Telugu	8	take	X (take) Y	взять	X (брать) Y(-а)	tīsukōnu	NOM	ACC	TR	TR		pravīṇ oka pustakamu tīsukunnāḍu	PN(M).SG.NOM one book(N).SG.NOM take.PST.3SG.M	‘Praveen took a book.’			
97	Telugu	9	see	X (see) Y	видеть	X (видеть) Y(-а)	cūcu	NOM	ACC	TR	TR		pravīṇ oka iṁṭi-ni cūstunnāḍu	PN(M).SG.NOM one house(N).SG.OBL-ACC see.DUR.3SG.M	‘Praveen sees a house.’			
97	Telugu	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	māru	*	*	*		Not included in the database because this translation is semantically inaccurate.	vayasu jñāpakašakti-ni mārustuṁdi	age(N).SG.NOM memory_force(N).SG.OBL-ACC change.NPST.3SG.NM	‘Age changes memory.’			Оно значит не столько 'влиять', сколько 'способствовать (чему-то)', по словам носителя. Без эксплицитного дополнения плохо, носителю не нравится. При этом есть легкая положительная коннотация, которая тоже не вяжется со смыслом стимула.
