language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
10	German	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	schmerzen	DAT	NOM	X	DAT_NOM		der Kopf schmerz-t Karl	DEF.M.NOM.SG head[NOM.SG] pain-PRS.3SG PN[DAT.SG]	‘Karl has a headache.’			
10	German	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	haben	NOM	ACC	TR	TR		Karl hat die Grippe	PN[NOM.SG] have.PRS.3SG DEF.F.ACC.SG flu[ACC.SG]	‘Karl has the flu.’			Same as 38. Alternative is "Karl ist an Grippe erkrankt" (NOM_anDAT)
10	German	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	Angst haben	NOM	vorDAT	Y	NOM_vorDAT		Karl hat Angst vor Hund-en	PN[NOM.SG] have.PRS.3SG fear[ACC.SG] in.front dog-DAT.PL	‘Karl is afraid of dogs.’			CV
10	German	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	werfen	NOM	ACC	TR	TR		Karl warf den Stein	PN[NOM.SG] throw.PST.3SG DEF.M.ACC.SG stone[ACC.SG]	‘Karl threw the stone.’			
10	German	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	reichen	DAT	NOM	X	DAT_NOM		das Geld reich-t Karl	DEF.N.NOM.SG money[NOM.SG] reach-PRS.3SG PN[DAT.SG]	‘Karl has enough money.’			Alternative is auskommen: Karl komm-t mit wenig Geld aus (NOM_mitDAT) ‘Karl gets along with little money.’ But "auskommen is  very specific and can be used only in contexts where the amount is low(er than average)".
10	German	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	ähnlich sein 	NOM	DAT	Y	NOM_DAT	Non-verbal predicate.	Karl ist sein-em Vater ähnlich	PN[NOM.SG] be.PRS.3SG his-M.DAT.SG father[DAT.SG] similar	‘Karl resembles his father.’			NV
10	German	7	believe	X (believe) Y	верить	X (верить)Y-у	glauben	NOM	DAT	Y	NOM_DAT		Karl glaub-t Marie	PN[NOM.SG] believe-PRS.3SG PN[DAT.SG]	‘Karl believes Marie.’			
10	German	8	take	X (take) Y	взять	X (брать) Y(-а)	nehmen	NOM	ACC	TR	TR		Karl nahm ein Buch aus dem Regal	PN[NOM.SG] take.PST.3SG INDF[N.ACC.SG] book[ACC.SG] from DEF.N.DAT.SG shelf[DAT.SG]	‘Karl took a book from the shelf.’			
10	German	9	see	X (see) Y	видеть	X (видеть) Y(-а)	sehen	NOM	ACC	TR	TR		Karl sieht das Haus	PN[NOM.SG] see.PRS.3SG DEF.N.ACC.SG house[ACC.SG]	‘Karl sees a house.’			
10	German	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	beeinflussen	NOM	ACC	TR	TR		das Alter beeinfluss-t das Gedächtnis	DEF.N.NOM.SG age[NOM.SG] influence-PRS.3SG DEF.N.ACC.SG memory[ACC.SG]	‘Age influences memory.’			
10	German	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	treffen	NOM	ACC	TR	TR		Karl traf Marie	PN[NOM.SG] meet.PST.3SG PN[ACC.SG]	‘Karl encountered Marie.’			Same as 79. Alternative is begegnen (same pattern)
10	German	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	hineingehen	NOM	inACC	Y	NOM_inACC		Karl ging in-s Haus hin-ein	PN[NOM.SG] go.PST.3SG in-DEF.N.ACC.SG house[ACC.SG] there.to-inside	‘Karl entered the house.’			Alterative is Eintreten, but this is rather high register.
10	German	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	gewinnen	NOM	gegenACC	Y	NOM_gegenACC		Karl hat gegen Marie gewonnen	PN[NOM.SG] have.PRS.3SG against PN[ACC.SG] win.PTCP2	‘Karl beat Marie.’			
10	German	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	gehen	NOM	ausDAT	Y	NOM_ausDAT		Karl ging aus dem Haus	PN[NOM.SG] go.PST.3SG from DEF.N.DAT.SG house[DAT.SG]	‘Karl went out of the house.’			Same verb as in 12, different pattern.
10	German	15	drive	X (drive) Y	гнать	X (гнать) Y-а	treiben	NOM	ACC	TR	TR		Karl treib-t die Kuh 	PN[NOM.SG] drive-PRS.3SG DEF.F.ACC.SG cow[ACC.SG]	‘Karl is driving the cow.’			
10	German	16	bend	X (bend) Y	гнуть	X (гнуть) Y	biegen	NOM	ACC	TR	TR		Karl bog ein-en Zweig	PN[NOM.SG] bend.PST.3SG INDF-M.ACC.SG branch[ACC.SG]	‘Karl bent the branch.’			
10	German	17	tell	X (tell) Y	говорить	X (говорить) Y-у	sagen	NOM	zuDAT	Y	NOM_zuDAT		“komm zu-m Besuch”, sag-te Karl zu Marie	come.IMP to-DEM.M.DAT.SG visit[DAT.SG] say-PST.3SG PN[NOM.SG] to PN[DAT.SG]	‘Karl told Marie: “Come to visit”.’			
10	German	18	hold	X (hold)Y	держать	X (держать) Y(-а)	halten	NOM	ACC	TR	TR		Karl hält ein Buch	PN[NOM.SG] hold.PRS.3SG INDF[N.ACC.SG] book[ACC.SG]	‘Karl is holding a book.’			
10	German	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	einholen	NOM	ACC	TR	TR		Karl hol-te Marie ein	PN[NOM.SG] get-PST.3SG PN[ACC.SG] in	‘Karl caught up with Marie.’			
10	German	20	milk	X (milk) Y	доить	X (доить) Y-а	melken	NOM	ACC	TR	TR		Karl melk-te die Kuh	PN[NOM.SG] milk-PST.3SG DEF.F.ACC.SG cow[ACC.SG]	‘Karl milked the cow.’			
10	German	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	erreichen	NOM	ACC	TR	TR		Karl erreich-te das Ufer	PN[NOM.SG] reach-PST.3SG DEF.N.ACC.SG bank[ACC.SG]	‘Karl reached the bank.’			
10	German	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	berühren	NOM	ACC	TR	TR		Karl berühr-te die Wand und wurde schmutzig	PN[NOM.SG] touch-PST.3SG DEF.F.ACC.SG wall[ACC.SG] and become.PST.3SG dirty	‘Karl touched the wall and got dirty.’			
10	German	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	sich prügeln	NOM	mitDAT	Y	NOM_mitDAT		Karl prügel-t sich mit Marie	PN[NOM.SG] thrash-PRS.3SG REFL with PN[DAT.3SG]	‘Karl is fighting with Marie.’			REFL. Many alternatives, same pattern: sich schlagen, raufen
10	German	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	befreundet sein 	NOM	mitDAT	Y	NOM_mitDAT	Non-verbal predicate (passive).	Karl ist mit Marie befreundet	PN[NOM.SG] be.PRS.3SG with PN[DAT.SG] make.friends.PTCP2	‘Karl is friends with Marie.’			NV
10	German	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	denken	NOM	anACC	Y	NOM_anACC		Karl denk-t an Marie	PN[NOM.SG] think-PRS.3SG at PN[ACC.SG]	‘Karl is thinking about Marie.’			
10	German	26	eat	X (eat) Y	есть	X (есть) Y	essen	NOM	ACC	TR	TR		Karl isst den Apfel	PN[NOM.SG] eat.PRS.3SG DEF.M.ACC.SG apple[ACC.SG]	‘Karl eats the apple.’			
10	German	27	fry	X (fry) Y	жарить	X (жарить) Y	braten	NOM	ACC	TR	TR		Karl brate-t den Fisch	PN[NOM.SG] fry-PRS.3SG DEF.M.ACC.SG fish[ACC.SG]	‘Karl fries the fish.’			
10	German	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	warten	NOM	aufACC	Y	NOM_aufACC		Karl warte-t auf Marie	PN[NOM.SG] wait-PRS.3SG on PN[ACC.SG]	‘Karl is waiting for Marie.’			
10	German	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	vergessen	NOM	aufACC	Y	NOM_aufACC		Karl vergaß auf den ander-en Weg	PN[NOM.SG] forget.PST.3SG on DEF.M.ACC.SG another-M.ACC.SG road[ACC.SG]	‘Karl forgot about the other road.’			Alternative is the same verb used as TR (Karl vergaß den ander-en Weg). Not very clear semantic distinction.
10	German	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	abhängen	NOM	vonDAT	Y	NOM_vonDAT		das Gedächtnis häng-t vom Alter ab	DEF.N.NOM.SG memory[NOM.SG] hang-PRS.3SG of.DEF.N.DAT.SG age[DAT.SG] from	‘Memory depends on age.’			
10	German	31	call	X (call) Y	звать	X (звать) Y-а	rufen	NOM	nachDAT	Y	NOM_nachDAT		Karl rief nach Marie 	PN[NOM.SG] call.PST.3SG after PN[DAT.SG]	‘Karl called Marie.’			Alternative is TR. SB: "For me, this makes a subtle difference. You can say "Er rief nach Marie / Hilfe", so here is some special reason why he wants Marie and nobody else. Er rief Marie (zu sich) means he wants Marie to come to him."
10	German	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	kennenlernen	NOM	ACC	TR	TR		Karl lern-te Marie vor ein-em Jahr kenn-en	PN[NOM.SG] learn-PST.3SG PN[ACC.SG] in.front one-N.DAT.SG year[DAT.SG] know-INF	‘Karl got to know Marie a year ago.’			
10	German	33	know	X (know) Y	знать 	X (знать) Y-а	kennen	NOM	ACC	TR	TR		Karl kenn-t Marie	PN[NOM.SG] know-PRS.3SG PN[ACC.SG]	‘Karl knows Marie.’			
10	German	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	spielen	NOM	aufDAT	Y	NOM_aufDAT		Karl spiel-t auf der Gitarre	PN[NOM.SG] play-PRS.3SG on DEF.F.DAT.SG guitar[DAT.SG]	‘Karl is playing the guitar.’			Alternative is TR. SB: "Karl spielt Gitarre means он умеет играть, and spielen auf rather describes the process of playing."
10	German	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	meiden	NOM	ACC	TR	TR		Karl meide-t Marie	PN[NOM.SG] avoid-PRS.3SG PN[ACC.SG]	‘Karl avoids Marie.’			
10	German	36	make	X (make) Y	изготовить	X (изготовить) Y	machen	NOM	ACC	TR	TR		Karl mach-te ein-e Mausefalle	PN[NOM.SG] make-PST.3SG INDF-F.ACC.SG mousetrap[ACC.SG]	‘Karl made a mousetrap.’			
10	German	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом	sich lustig machen	NOM	uberACC	Y	NOM_uberACC		Karl mach-t sich über Marie lustig	PN[NOM.SG] make-PRS.3SG REFL over PN[ACC.SG] funny	‘Karl is making fun of Marie.’			REFL
10	German	38	have	X (have) Y	иметь	X (иметь) Y	haben	NOM	ACC	TR	TR		Karl hat ein Auto	PN[NOM.SG] have.PRS.3SG INDF[N.ACC.SG] car[ACC.SG]	‘Karl has a car.’			Same as 2.
10	German	39	look_for	X (look for) Y	искать	X (искать) Y(-а)	suchen	NOM	ACC	TR	TR		Karl such-t sein-en Schlüssel	PN[NOM.SG] search-PRS.3SG his-M.ACC.SG key[ACC.SG]	‘Karl is looking for his key.’			
10	German	40	paint	X (paint) Y	красить	X (красить) Y	streichen	NOM	ACC	TR	TR		Karl strich den Zaun	PN[NOM.SG] paint.PST.3SG DEF.M.ACC.SG fence[ACC.SG]	‘Karl painted the fence.’			
