language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
114	Turoyo	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	koyu	*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	riš-e d Gabriyel ko-koyu 	head(M)-P.3M REL PN PRS-ache.IPFV.3M	‘Gabriyel has a headache.’					
114	Turoyo	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	nofəl	SBJ.SS	b	Y	SBJ.SS_b		Gabriyel nafəl b-i šawbe 	PN fall.PFV.3M in-ART.F gripp(F)	‘Gabriyel has the flu.’					
114	Turoyo	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	zoyəʕ	SBJ.SS	m	Y	SBJ.SS_m		Gabriyel ko-zoyəʕ m-u kalbo d ko-nowəḥ	PN PRS-be_afraid.IPFV.3M from-ART.M dog(M) REL PRS-bark.IPFV.3M	‘Gabriyel is afraid of the dog that is barking.’					
114	Turoyo	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	mḥaləq	SBJ	DO	TR	TR		Gabriyel mḥalaq-le i kefo b-i qamayto	PN throw.PFV-LS.3M ART.F stone(F) in-ART.F beginning(F)	‘Gabriyel threw the stone first.’			Same verb as 89		
114	Turoyo	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	makfe	IO	SBJ	X	IO_SBJ	X is first expressed as a possessor within the subject NP and then resumed as the indirect object.	az zuz-e d Gabriyel ko-makfəl-le=ne uʕdo 	ART.PL money-PL REL PN PRS-be_enough.IPFV.3PL-LS.3M=COP.3PL now	‘Now Gabriyel has enough money’.					
114	Turoyo	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	šobəh	SBJ.SS	IO	Y	SBJ.SS_IO		Gabriyel ko-šobəh l Yuḥanən 	PN PRS-resemble.IPFV.3M to PN	‘Gabriyel resembles Yuḥanən.’			Same as 64 (but no NEG)		
114	Turoyo	7	believe	X (believe) Y	верить	X (верить)Y-у	mətyaqən	SBJ	m	Y	SBJ_m		Gabriyel ko-mətyaqən me Yuḥanən	PN PRS-believe.IPFV.3M from PN	‘Gabriyel believes Yuḥanən.’					
114	Turoyo	8	take	X (take) Y	взять	X (брать) Y(-а)	moyəd	SBJ	DO	TR	TR		Gabriyel məd-le u kṯowo m-u rafo	PN take.PFV-LS.3M ART.M book(M) from-ART.M shelf(M)	‘Gabriyel took the book from the shelf.’					
114	Turoyo	9	see	X (see) Y	видеть	X (видеть) Y(-а)	ḥoze	SBJ	DO	TR	TR		Gabriyel ḥze-le bayto	PN see.PFV-LS.3M house(M)	‘Gabriyel saw a house.’			Same as 55		
114	Turoyo	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	ḥokəm	SBJ	7al	Y	SBJ_7al		u ʕəmro ko-ḥokəm ʕal u hawno	ART.M age(M) PRS-govern.IPFV.3M on ART.M cognition(M)	‘Age influences cognition.’			Same as 87		
114	Turoyo	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	loqe	SBJ.SS	b	Y	SBJ.SS_b		Gabriyel laqi b Mixoyel dlo waʕdo b-u=darbo	PN meet.PFV.3M in PN without agreement in-ART.M=road(M)	‘Gabriyel unexpectedly ran into Mixoyel on the way.’					
114	Turoyo	12	enter	X (enter) Y	входить	X (входить) в Y (дом)	ʕobər	SBJ.SS	IO	Y	SBJ.SS_IO		Gabriyel ʕabər l-u bayto	PN enter.PFV.3M to-ART.M house(M)	‘Gabriyel entered the house’					
114	Turoyo	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	maxṣər	SBJ	DO	TR	TR		Šabo maxṣar-le Maryam	PN defeat.PFV-LS.3M PN	‘Shabo defeated Maryam.’					
114	Turoyo	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	nofəq	SBJ.SS	m	Y	SBJ.SS_m		Gabriyel nafəq m-u bayto	PN go_out.PFV.3M from-ART.M house(M)	‘Gabriyel went out of the house.’			Same as 74		
114	Turoyo	15	drive	X (drive) Y	гнать	X (гнать) Y-а	qoləʕ	SBJ	DO	TR	TR		Gabriyel qləʕ-le aḥ ḥayewən l-i marʕa	PN drive.PFV-LS.3M ART.PL animal(PL) to-ART.F pasture(F)	‘Gabriyel drove the animals to the pasture.’					
114	Turoyo	16	bend	X (bend) Y	гнуть	X (гнуть) Y	ṭowe	SBJ	DO	TR	TR		Gabriyel ṭwe-le u čəqəl d-u ilono	PN bend.PFV-LS.3M ART.M branch(M) REL-ART.M tree(M)	‘Gabriyel bent the tree branch.’					
114	Turoyo	17	tell	X (tell) Y	говорить	X (говорить) Y-у	omər	SBJ	IO	Y	SBJ_IO		Šabo mər-le l Maryam ʕaṣriye haw-li talafon	PN say.PFV-LS.3M to PN evening give.IMP.SG-LS.1SG telephone	‘Shabo told Maryam: “Call me in the evening.”’			Same verb as 51		
