language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
119	Avar	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	untize	GEN	NOM	X	GEN_NOM	The NP in the genitive displays some properties of a clause-level dependent.	ʕali-l bet’er unt-un b-ugo	PN-GEN head be_sick-SEQ N-COP	‘Ali has a headache.’			Same verb as 2, different pattern. It is possible to insert some material (e.g. гьабсаг1ат, ‘now’) between ʕali-l and bet’er (although this is probably not the preferred position).		
119	Avar	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	untize	NOM	ERG	Y	NOM_ERG		ʕali q’wat’u-l unt-i-jaɬ unt-un w-ugo	PN street.OBL-GEN be_sick-MSD-ERG be_sick-SEQ M-COP	‘Ali has the flu.’ (lit. ‘Ali has a street disease.’)			Same verb as 1, different pattern.		
119	Avar	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	ħinq’ize	NOM	SUBEL	Y	NOM_SUBEL		ʕali ħinq’-un w-ugo ho-jaɬ-uƛ’a	PN fear-SEQ M-COP dog-OBL-SUBEL	‘Ali is afraid of the dog.’					
119	Avar	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	reχχize	ERG	NOM	TR	TR		ʕali-ca gamač’ reχχ-ana	PN-ERG stone throw-AOR	‘Ali threw a stone.’					
119	Avar	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	ʕeze	DAT	NOM	X	DAT_NOM		ʕali-e ʕarac ʕol-e-b b-ugo	PN-DAT silver reach.IPF-PTCP-N N-COP	‘Now Ali has enough money.’					
119	Avar	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	reɬɬine	NOM	LOC	Y	NOM_LOC		ʕali ħažidada-da raɬɬ-ara-w w-ugo	PN H-LOC resemble-PST.PTCP-M M-COP	‘Ali resembles Hajidada.’					
119	Avar	7	believe	X (believe) Y	верить	X (верить)Y-у	božize	NOM	LOC	Y	NOM_LOC		ʕali aħmad-i-da bož-ula	PN PN-OBL-LOC trust-IPF	‘Ali believes Ahmad.’			Same as 114		
119	Avar	8	take	X (take) Y	взять	X (брать) Y(-а)	bosize	ERG	NOM	TR	TR		ʕali-ca t’ex b-os-ana polka-jal-dasa	PN-ERG book N-take-AOR shelf-OBL-EL	‘Ali took a book.’					
119	Avar	9	see	X (see) Y	видеть	X (видеть) Y(-а)	bixize	LOC	NOM	X	LOC_NOM		ʕali-da ruq’ b-ix-ule-b b-ugo	PN-LOC house N-see-IPF.PTCP-N N-COP	‘Ali sees a house.’					
119	Avar	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	baze	*	*	*		Not included in the database because the translation deviates too far from the stimulus sentence.	rak’aldač’e-j rih-alda b-a-ra-b b-ugo	remember-MSD delay-OBL.NM.LOC N-cover-PF.PTCP-N N-COP	‘Memory depends on age.’					
119	Avar	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	dandč’waze	LOC	NOM	X	LOC_NOM		ʕali-da aħmad dandč’wa-la rak’-alda-go he-č’ogo	PN-LOC PN meet-IPF heart-OBL.NM.LOC-self that-NEG.CV	‘Ali ran into Ahmad by chance.’					
119	Avar	12	enter	X (enter) Y	входить	X (входить) в Y (дом)	žaniwe ɬuhine	NOM	LAT	Y	NOM_LAT		ʕali roq’o-w-e žani-w-e ɬuh-una	PN house.LOC-M-LAT inside-M-LAT enter-IPF	‘Ali entered the house.’			žani-w-e is an adverb. The Y noun phrase is positionally independent of this adverb.		
119	Avar	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	berhine	NOM	EL	Y	NOM_EL		ʕali aħmad-i-dasa werh-ana	PN PN-OBL-EL M.overcome-AOR	‘Ali beat Ahmad.’					
119	Avar	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	baqine	NOM	EL	Y	NOM_EL		ʕali škola-l-dasa q’wat’i-w-e waq-ana	PN school-OBL-EL outside-M-LAT M.rise-AOR	‘Ali went out of the school.’			CV. Same verb as 96, different pattern. The original sentence with ‘house’ contained roq’o-sa [house.LOC-EL].		
119	Avar	15	drive	X (drive) Y	гнать	X (гнать) Y-а	ʁeze	ERG	NOM	TR	TR		ʕali-ca ʕaka q’wat’i-b-e ʁol-e-b b-ugo χaribak’-al-de	PN-ERG cow outside-N-LAT push.IPF-PTCP-N N-COP pasture-OBL-LAT	‘Ali is driving the cow away to the pasture.’					
119	Avar	16	bend	X (bend) Y	гнуть	X (гнуть) Y	het’izabize	ERG	NOM	TR	TR		ʕali-ca ʕarƛ’el het’-izab-ula	PN-ERG branch bend-CAUS.N-IPF	‘Ali bent the branch.’			CAUS		
119	Avar	17	tell	X (tell) Y	говорить	X (говорить) Y-у	abize	ERG	LOC	Y	ERG_LOC		ʕali-ca aħmad-i-da niže-qe hobolɬu-q w-ač’-a-jila-n ab-una	PN-ERG PN-OBL-LOC 1PL.EXCL.OBL-APUDLAT invitation.OBL-APUD M-come-IMP.ITR-QUOT-SEQ say-IPF	‘Ali told Ahmad to come to their place.’					
119	Avar	18	hold	X (hold)Y	держать	X (держать) Y(-а)	kkeze	ERG	NOM	TR	TR		ʕali-ca t’ex kkun b-ugo kodo-b	PN-ERG book catch.SEQ N-COP hand.LOC-N	‘Ali is holding a book.’			Same as 43		
119	Avar	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	χaduw ʁeze	NOM	LOC	Y	NOM_LOC	Here, χadu-w functions an adverb.	ʕali marjam-i-da χadu-w ʁ-una	PN PN-OBL-LOC behind-M push-AOR	‘Ali caught up with Marjam.’			CV. The NP can be elided with the adverb staying in place (ʕali χadu-w ʁ-una).		
119	Avar	20	milk	X (milk) Y	доить	X (доить) Y-а	beč’č’ize	ERG	NOM	TR	TR		ʕali-ca ʕaka b-eč’č’-ana	PN-ERG cow N-milk-AOR	‘Ali milked the cow.’					
119	Avar	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега)	ššweze	NOM	LAT	Y	NOM_LAT		ʕali ɬar-a-l raʕal-de ššw-ana	PN river-OBL-GEN brink-LAT arrive-AOR	‘Ali reached the bank.’			The noun raʕal- exceptionally lacks an oblique stem. Normally, LAT markers are attached to oblique stems, but here it coincides with the nominative form.		
119	Avar	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	qwaze	NOM	LOC	Y	NOM_LOC		ʕali he-l-da qwa-na wa čorokɬ-ana	PN that-OBL-LOC scratch-AOR and get_dirty-AOR	‘Ali touched the wall and got dirty.’			Same verb as 34, 70, different pattern		
119	Avar	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	baʁize	NOM	gun	Y	NOM_gun		ʕali w-aʁ-ule-w w-ugo aħmad-gun	PN M-fight-IPF.PTCP-M M-COP PN-with	‘Ali is fighting with Ahmad.’			See the comment on the use of “gun” in supplementary information.		
