language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
127	Budugh	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	tutkor	LOC	NOM	X	LOC_NOM		aslan-a' yaman q'ıl tutkor-i	PN-LOC terribly head hurt.IPFV-NONPST	‘Aslan has a headache.’					
127	Budugh	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	yıxhar	NOM	NOM(NO.AGR)	Y	NOM_NOM(NO.AGR)	Non-verbal predicate.	aslan grip saxha-ci	PN flu M.be.PFV-PRF	‘Aslan has the flu.’			Same verb as 38, 100. Dofferent pattern.		
127	Budugh	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	kiç' yıxhar	DAT	ABL	XY	DAT_ABL	Non-verbal predicate.	aslan-ız xor-a'r kiç' yıxhar-i	PN-DAT dog-ABL fear N.be.IPFV-NONPST	‘Aslan is afraid of the dog.’					
127	Budugh	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	qucorgu	ERG	NOM	TR	TR		aslan-ır qaye qicebgir-ci	PN-ERG stone(A) A.throw.PFV-PRF	‘Aslan threw a stone.’			Alternative is “aslan-ır ğaye savʕa-ci” [PN-erg stone(a) a.spread.pf-AOR] with the same TR structure.		
127	Budugh	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	çuraq’ar	DAT	NOM	X	DAT_NOM		aslan-ız hil pul çuraq'ar-i	PN-DAT now money N.reach.IPFV-NONPST	‘Now Aslan has enough money.’			Same verb as 19, 21, 25. Different pattern. Alternative is “aslan-ız hil pul ç'ov i” [PN-dat now money enough cop], a non-verbal predicate with the same DAT_NOM structure.		
127	Budugh	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	uxşami yıxhar	NOM	LOC	Y	NOM_LOC	Non-verbal predicate.	aslan mixayil-a' uxşami yıxhar-i	PN PN-LOC resemble M.be.IPFV-NONPST	‘Aslan resembles Mikhail.’					
127	Budugh	7	believe	X (believe) Y	верить	X (верить)Y-у	ʕaşği	ERG	LOC	Y	ERG_LOC		aslan-ır rosul-a' ina'm ʕöşğü-rü	PN-ERG PN-LOC faith(A) A.bring.IPFV-NONPST	‘Aslan believes Rasul.’			CV		
127	Budugh	8	take	X (take) Y	взять	X (брать) Y(-а)	qonu	ERG	NOM	TR	TR		aslan-ır ref-il-a'r kita'b qevin-ci	PN-ERG shelf-OBL-ABL book(A) A.take.PFV-PRF	‘Aslan took a book from the shelf.’					
127	Budugh	9	see	X (see) Y	видеть	X (видеть) Y(-а)	irqhi	DAT	NOM	X	DAT_NOM		aslan-ız k'ul ürqhü-rü	PN-DAT house(A) A.see.IPFV-NONPST	‘Aslan sees a house.’					
127	Budugh	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	tesir siʔi	ERG	LOC	Y	ERG_LOC		ya'ş-ın-ır ya'dda'ş-ca tesir siʔi-ri	year-OBL-ERG keepsake-LOC effect N.do.IPFV-NONPST	‘Age influences memory.’			CV		
127	Budugh	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	ra'stla'şmi yıxhar	NOM	COM	Y	NOM_COM	Non-verbal predicate.	aslan rosul-uzun ra'stla'şmi saxha-ci	PN PN-COM meeting M.be.PFV-PRF	‘Aslan encountered Rasul.’			Same as 98.		
127	Budugh	12	enter	X (enter) Y	входить	X (входить) в Y (дом)	ʕaç’i	NOM	LOC	Y	NOM_LOC		aslan k'ul-ca ʕaç'u-ci	PN house-LOC M.enter.PFV-PRF	‘Aslan entered the house.’					
127	Budugh	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	*	*	*	*		No satisfactory translation has been obtained.	*	*	*					
127	Budugh	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	qeç’i	NOM	ABL	Y	NOM_ABL		aslan k'ul-ca'r qaç'u-ci	PN house-OBL.ABL M.go_out.PFV-PRF	‘Aslan went out of the house.’					
