language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
132	Twi	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	wᴐ	*	*	*		Not included in the database because Y is expressed as part of a nominal compound.	Kofi wᴐ tiyadeε bi	PN have(3SG.PRS) headache INDEF	‘Kofi has a headache.’			
132	Twi	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	wᴐ	SBJ	DO	TR	TR		Kofi wᴐ papu no	PN have(3SG.PRS) flu DEF	‘Kofi has the flu.’			Same as 38
132	Twi	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	suro	SBJ	DO	TR	TR		Kofi suro ᴐkraman no	PN fear(3SG.PRS) dog DEF	‘Kofi is afraid of the dog.’			
132	Twi	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	to	SBJ	DO	TR	TR		Kofi to-o εboᴐ bi	PN throw-PST stone INDEF	‘Kofi threw a stone.’			Same as 69
132	Twi	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	wᴐ dodoᴐ	*	*	*		Not included in the database because the intended meaning is expressed by a structurally discontinuous combination (predicate + adnominal modifier).	seesei Kofi wᴐ sika dodoᴐ	now PN have(3SG.PRS) money enough	‘Kofi now has enough money.’			
132	Twi	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	sε	SBJ	DO	TR	TR		Kofi sε nanabarima	PN resemble(3SG.PRS) grandfather	‘Kofi resembles grandfather.’			
132	Twi	7	believe	X (believe) Y	верить	X (верить)Y-у	gye di	SBJ	DO	TR	TR	CV. The glosses are partially based on the dictionary information.	Kofi gye nanabarima di	PN take(3SG.PRS) grandfather handle	‘Kofi believes grandfather.’			
132	Twi	8	take	X (take) Y	взять	X (брать) Y(-а)	fa	SBJ	DO	TR	TR		Kofi fa-a nwoma bi	PN take-PST book INDEF	‘Kofi took a book.’			
132	Twi	9	see	X (see) Y	видеть	X (видеть) Y(-а)	hunu	SBJ	DO	TR	TR		Kofi hunu efie bi	PN see(3SG.PRS) house INDEF	‘Kofi sees a house.’			Same as 32, 55
132	Twi	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	kentene	SBJ	DO	TR	TR		mfeε kentene nkaeε	age influence(3SG.PRS) memory	‘Age influences memory.’			
132	Twi	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	hyia	SBJ	DO	TR	TR		Kofi hyia-a nanabarima	PN encounter-PST grandfather	‘Kofi encountered grandfather.’			
132	Twi	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	wura	SBJ	mu	Y	SBJ_mu		Kofi wura-a efie no mu	PN enter-PST house DEF in	‘Kofi entered the house.’			
132	Twi	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	di nkunim	SBJ	so	Y	SBJ_so	CV	Kofi di-i nanabarima so nkunim	PN handle-PST grandfather on victory	‘Kofi beat grandfather.’			
132	Twi	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	pue firi	SBJ	mu	Y	SBJ_mu	CV	Kofi pue-e firi fie no mu	PN go-PST come.out house DEF in	‘Kofi went out of the house.’			
132	Twi	15	drive	X (drive) Y	гнать	X (гнать) Y-а	ka	SBJ	DO	TR	TR	In the dictionary, the verb means 'to touch'.	Kofi re-ka nantwie no	PN PROG-touch cow DEF	‘Kofi is driving the cow.’			Same as 41, same verb as 40, 65, 81
132	Twi	16	bend	X (bend) Y	гнуть	X (гнуть) Y	koa	SBJ	DO	TR	TR		Kofi koa-a nkorabata no	PN bend-PST branch DEF	‘Kofi bent the branch.’			
132	Twi	17	tell	X (tell) Y	говорить	X (говорить) Y-у	kakyerε	SBJ	DO	TR	TR		Kofi kakyerε-ε nanabarima	PN tell-PST grandfather	‘Kofi told grandfather.’			
132	Twi	18	hold	X (hold)Y	держать	X (держать) Y(-а)	kita	SBJ	DO	TR	TR		Kofi re-kita nwoma bi	PN PROG-hold book INDEF	‘Kofi is holding a book.’			
132	Twi	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	kᴐto	SBJ	DO	TR	TR		Kofi kᴐto-o ne nanabarima	PN catch(up)-PST 3SG(POSS) grandfather	‘Kofi caught up with grandfather.’			
132	Twi	20	milk	X (milk) Y	доить	X (доить) Y-а	kyim nufusuo	*	*	*		Not included in the database because Y is expressed as an NP-internal modifier.	Kofi kyim-m nantwie nufusuo no	PN extract-PST cow breast.milk DEF	‘Kofi milked the cow.’			Literally, this means ‘Kofi extracted cow’s milk’.
132	Twi	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	duru	SBJ	so	Y	SBJ_so		Kofi duru-u kokoᴐ no so	PN reach-PST bank DEF on	‘Kofi reached the bank.’			
132	Twi	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	sᴐ	SBJ	mu	Y	SBJ_mu		Kofi sᴐ-ᴐ fasuo no mu	PN touch-PST wall DEF in	‘Kofi touched the wall.’			
