language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
131	Zazaki	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y		*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	sɛrɛ-je oxɨr-i dɛʒ-ɛn-o	head-EZ.M PN-M.OBL hurt.PRS-AUG-3SG.M	‘Oxir has a headache.’					1) Sereyê Oxirî dejeno.
131	Zazaki	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом		SBJ.TR	DO	TR	TR		oxɨr-i hariɡə ɡirɛwt-a	PN-M.OBL flu get.PST-3SG.F	‘Oxir has a flu.’			hariɡə is a feminine noun (typically, such nouns are visible to their final ə sound).		2) Oxirî harîge girewta.
131	Zazaki	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а		SBJ.INTR	ra.PSTP	Y	SBJ.INTR_ra.PSTP		oxɨr kutɨk=ra tɛrs-ɛn-o	PN dog=from fear.PRS-AUG-3SG.M	‘Oxir is afraid of the dog.’					3) Oxir kutik ra terseno.
131	Zazaki	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)		SBJ.TR	DO	TR	TR		oxɨr-i kɛmɛr-e ɛʃt-ə	PN-M.OBL stone-INDF throw.PST-3SG.F	‘Oxir threw a stone.’					4) Oxirî kemerê eşte.
131	Zazaki	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а		re.PSTP	SBJ.INTR	X	re.PSTP_SBJ.INTR	Non-verbal predicate.	nɨka pɛrɛ-je d͡zɨ d͡zɨ=re bɛs=e	now money-EZ.M 3OBL 3OBL=for enough=COP.3PL	‘Now, he has enough money,’ lit. ‘Now his money is enough for him.’					5) Nika pereyê ci ci rê bes ê.
131	Zazaki	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)		SBJ.INTR	ro.PREP	Y	SBJ.INTR_ro.PREP		oxir ʃi-jo ro=kalɨk-e xo	PN go.PST-3SG.M to=grandfather-EZ.M REFL	‘Oxir resembles his grandfather.’					6) Oxir şîyo ro kalikê xo.
131	Zazaki	7	believe	X (believe) Y	верить	X (верить)Y-у		SBJ.TR	ra.PSTP	Y	SBJ.TR_ra.PSTP		oxɨr hɛsɛn-i=ra bawɛr k-ɛn-o	PN PN-M.OBL=from belief do.PRS-AUG-3SG.M	‘Oxir believes Hesen.’			CV. In the past tense, the X argument is encoded by OBL.		7) Oxir Hesenî ra bawer keno.
131	Zazaki	8	take	X (take) Y	взять	X (брать) Y(-а)		SBJ.TR	DO	TR	TR		oxɨr-i kɨtab-e ɡirɛwt.	PN-M.OBL book-INDF take.PST	‘Oxir took a book.’					8) Oxirî kitabê girewt.
131	Zazaki	9	see	X (see) Y	видеть	X (видеть) Y(-а)		SBJ.TR	DO	TR	TR		oxir kɛjɛ-je vîn-ɛn-o.	oxɨr house-INDF see.PRS-AUG-3SG.M	‘Oxir sees a house.’					9) Oxir keyeyê vîneno.
131	Zazaki	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)		*	*	*		Not included in the database because Y is expressed as an NP-internal modifier.	sɛrr-i tɛsir-e vir-i k-ɛn-e	year-PL.ABS effect-EZ.M memory-M.OBL do.PRS-AUG-3PL	‘Age influences memory,’ lit. ‘Year makes the memory’s effect.’			CV. It’s not possible here to move the word vir ‘memory’ here.		10) Serrî tesîrê vîrî kenê.
