language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
35	Ossetic	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	риссын 	DAT	NOM	X	DAT_NOM									
35	Ossetic	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	рынчын уæвын 	NOM	ABL	Y	NOM_ABL									
35	Ossetic	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	тæрсын 	NOM	ABL	Y	NOM_ABL									
35	Ossetic	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	фехсын	NOM	GEN~NOM	TR	TR									
35	Ossetic	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	æххæст уæвын 	NOM	ABL	Y	NOM_ABL							Еще были приведены варианты с фаг кæнын и моделями (DAT_NOM и ALL_NOM), я их не стал брать условно, просто потому, что они были названы позже. Сеня сказал, что тоже не видит причин для выбора, взял первое поопавшееся.		
35	Ossetic	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	хуызæн уæвын*	*	*	*								*посессивная конструкция		
35	Ossetic	7	believe	X (believe) Y	верить	X (верить)Y-у	æууæндын 	NOM	SUPER	Y	NOM_SUPER							Совпадает с доверять (114), засчитывается здесь как базовое значение осетинского глагола (Сеня подтвердил)		
35	Ossetic	8	take	X (take) Y	взять	X (брать) Y(-а)	райсын	NOM	GEN~NOM	TR	TR									
35	Ossetic	9	see	X (see) Y	видеть	X (видеть) Y(-а)	уынын	NOM	GEN~NOM	TR	TR									
35	Ossetic	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	фæзынын 	NOM	SUPER	Y	NOM_SUPER							Букв. Появляться		
35	Ossetic	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	фембæлын 	NOM	SUPER	Y	NOM_SUPER							Он же имеет комитативную модель. Засчитывается эта как более частотная (Сеня сказал, что по корпусу 137 на 87)		
35	Ossetic	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	æрбахизын 	NOM	ALL	Y	NOM_ALL							Есть еще другой глагол с такой же моделью		
35	Ossetic	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	рамбулын	NOM	GEN~NOM	TR	TR							Еще был суперэссивный фӕуæлахиз уӕвын, взял этот только потому, что он назван первым. Сеня не отреагировал на эту строчку.		
35	Ossetic	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	рахизын 	NOM	ABL	Y	NOM_ABL							Есть еще другой глагол с такой же моделью		
35	Ossetic	15	drive	X (drive) Y	гнать	X (гнать) Y-а	тæрын	NOM	GEN~NOM	TR	TR									
35	Ossetic	16	bend	X (bend) Y	гнуть	X (гнуть) Y	æркъæдз кæнын	NOM	GEN~NOM	TR	TR									
35	Ossetic	17	tell	X (tell) Y	говорить	X (говорить) Y-у	зæгъын 	NOM	DAT	Y	NOM_DAT									
35	Ossetic	18	hold	X (hold)Y	держать	X (держать) Y(-а)	хӕцын 	NOM	SUPER	Y	NOM_SUPER							Было еще два варианта, мы и не можем брать, потому что в одном А - посессор рук, а в другом вообще нет глагола		
35	Ossetic	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	баййафын	NOM	GEN~NOM	TR	TR									
35	Ossetic	20	milk	X (milk) Y	доить	X (доить) Y-а	æрдуцын	NOM	GEN~NOM	TR	TR									
35	Ossetic	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	бахæццæ уæвын 	NOM	ALL	Y	NOM_ALL									
35	Ossetic	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	бандзæвын 	NOM	ALL	Y	NOM_ALL							Есть еще другой глагол с такой же моделью		
35	Ossetic	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	хыл кæнын 	NOM	COM	Y	NOM_COM									
35	Ossetic	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	хæларæй цæрын 	NOM	COM	Y	NOM_COM							букв. Жить другом		
35	Ossetic	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	хъуыды кæнын 	NOM	SUPER	Y	NOM_SUPER									
35	Ossetic	26	eat	X (eat) Y	есть	X (есть) Y	бахæрын	NOM	GEN~NOM	TR	TR									
35	Ossetic	27	fry	X (fry) Y	жарить	X (жарить) Y	сфизонæг кæнын	NOM	GEN~NOM	TR	TR									
35	Ossetic	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	æнхъæлмæ кæсын 	NOM	ALL	Y	NOM_ALL									
35	Ossetic	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	ферох кæнын	NOM	GEN~NOM	TR	TR							"Еще была конструкция с ""Ферох уæвын"" (уæвын - инфинитив от ис), она непереходная (А- ABL, O - NOM), что-то типа пассива (хотя не пассив) ""дорога забыта у Ислама"". Сеня сказал, что лучше взять перехходную конструкцию."		
35	Ossetic	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	баст уӕвын 	NOM	COM	Y	NOM_COM							быть связанным		
35	Ossetic	31	call	X (call) Y	звать	X (звать) Y-а	фæдзурын 	NOM	ALL	Y	NOM_ALL									
35	Ossetic	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	базонгæ кæнын 	NOM	COM	Y	NOM_COM									
35	Ossetic	33	know	X (know) Y	знать 	X (знать) Y-а	зонын	NOM	GEN~NOM	TR	TR									
35	Ossetic	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	цæгъдын 	NOM	SUPER	Y	NOM_SUPER									
35	Ossetic	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	æмбæхсын 	NOM	ABL	Y	NOM_ABL							Какие-то еще варианты		
35	Ossetic	36	make	X (make) Y	изготовить	X (изготовить) Y	саразын	NOM	GEN~NOM	TR	TR									
35	Ossetic	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом	хынджылæг кæнын 	NOM	ABL	Y	NOM_ABL									
35	Ossetic	38	have	X (have) Y	иметь	X (иметь) Y	уæвын 	ALL	NOM	X	ALL_NOM							Тут довольно сложное взаимодействие с еще одной конструкцией, DAT - NOM. В целом эта другая конструкция используется для неотторжимой принадлежности, но кажется (Сеня) есть сложности. Берем в любом случае ALL-NOM		
35	Ossetic	39	look_for	X (look for) Y	искать	X (искать) Y(-а)	агурын	NOM	GEN~NOM	TR	TR									
35	Ossetic	40	paint	X (paint) Y	красить	X (красить) Y	сахорын	NOM	GEN~NOM	TR	TR									
35	Ossetic	41	bite	X (bite) Y	кусать	X (кусать) Y-а	фæхæцын 	NOM	SUPER	Y	NOM_SUPER									
35	Ossetic	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а	фӕцух уӕвын 	NOM	ABL	Y	NOM_ABL							"Еще есть ""остаться без дома"""		
35	Ossetic	43	try_to_catch	X (try to catch) Y	ловить	X (ловить) Y(-а)	ахсын	NOM	GEN~NOM	TR	TR									
35	Ossetic	44	break	X (break) Y	ломать	X (ломать) Y	асæттын	NOM	GEN~NOM	TR	TR									
35	Ossetic	45	flatter	X (flatter) Y	льстить	X (льстить) Y-у	зæрдæлхæнæн ныхæстæ кӕнын 	NOM	DAT	Y	NOM_DAT									
35	Ossetic	46	love1	X (love) Y	любить-1	X (любить) Y-а (сына)	уарзын	NOM	GEN~NOM	TR	TR									
35	Ossetic	47	wave	X (wave) Y	махать	X (махать) Y-ом	тилын 	NOM	ABL	Y	NOM_ABL									
35	Ossetic	48	dream	X (dream) of Y	мечтать	X (мечтать) об Y-е	бæллын 	NOM	ALL	Y	NOM_ALL							Есть еще варианты перевода этого предложения, но вроде они хуже подходят. В частности, еще был хъуыды кæнын, суперэссивный, который засчитан за думать. Еще был вариант с  конструкцией DAT_ALL (сердце влечется к)		
35	Ossetic	49	wash	X (wash) Y	мыть	X (мыть) Y	ныхсын	NOM	GEN~NOM	TR	TR									
35	Ossetic	50	put_on	X (put_on) Y	надевать	X (надевать) Y	скæнын	NOM	GEN~NOM	TR	TR									
35	Ossetic	51	be_called	X (be_called) Y	называться	X (называться) Y	хуыйнын	NOM	NOM	Y	NOM_NOM									
35	Ossetic	52	punish	X (punish) Y	наказывать	X (наказывать) Y-а	бафхæрын	NOM	GEN~NOM	TR	TR									
35	Ossetic	53	attack	X (attack) Y	напасть	X (нападать) на Y-а	балæбурын 	NOM	ALL	Y	NOM_ALL							"Еще был суперэссивный йæхи фехсын ""броситься"" (релексивный), беру этот, что одобрено Сеней"		
35	Ossetic	54	fill#intr#	X (fill) with Y	наполняться	X (наполняться) Y-ом	байдзаг уæвын 	NOM	ABL	Y	NOM_ABL									
35	Ossetic	55	find	X (find) Y	находить	X (находить) Y(-а)	ссарын	NOM	GEN~NOM	TR	TR									
35	Ossetic	56	be_short	X (be short) Y	недоставать	X-у (недоставать) Y-a	NEG_фаг кæнын 	DAT	NOM	X	DAT_NOM							"Собственно ""недоставать"" в осетинском нет (и в классификации Сени это значение не пооявлялось), но пример на этот глагол в анкете есть, берем, хотя это и просто ""отрицание + быть достаточно"""		
35	Ossetic	57	hate	X (hate) Y	ненавидеть	X (ненавидеть) Y-а	йӕ сӕфт уынын 	NOM	ABL	Y	NOM_ABL							было еще фыдзӕрдӕ хӕссын ‘ненавидеть’ (NOM-ALL). Этот - это букв. «видеть его погибель», йӕ - poss.3sg согласуется с О. Подходят в принципе оба		
35	Ossetic	58	like	X (like) Y	нравиться	X-у (нравиться) Y	йæ зæрдæмæ цæуын 	DAT	NOM	X	DAT_NOM							Совпадает с симпатизировать (129), засчитываю сюда, как более базовое значение. Еще здесь предлагались варианты, которые не устраивают		
35	Ossetic	59	need	X (need) Y	нуждаться	X (нуждаться) в Y-е	хъæуын*	*	*	*								"Это по-осетински тот же глагол и та же конструкция, что и для ""хотеть"" (о вещах, 121), засчитано там."		
35	Ossetic	60	surround	X (surround) Y	окружать	X (окружать) Y (стена город)	*	*	*	*								Нет варианта (только вокруг города стены)		
35	Ossetic	61	remain	X (have) Y left	оставаться	у X-а (оставаться) Y	баззайын 	ALL	NOM	X	ALL_NOM									
35	Ossetic	62	answer	X (answer) Y	отвечать	X (отвечать) Y-у	дзуапп раттын 	NOM	DAT	Y	NOM_DAT									
35	Ossetic	63	open	X (open) Y	открывать	X (открывать) Y	байгом кæнын	NOM	GEN~NOM	TR	TR									
35	Ossetic	64	be_different	X (be different) from Y	отличаться	X (отличаться) от Y-а	хицæн кæнын 	NOM	ABL	Y	NOM_ABL									
35	Ossetic	65	fall_behind	X (fall behind) Y	отстать	X (отставать) от Y-а	фæсте аззайын	NOM	ABL	Y	NOM_ABL							У Сени было написано так: ‘оставаться позади (кого gen), отстать (от gen)’. Не совсем понятно, действительно ли это переходная конструкция или Мадина просто зависимое послелога? Сеня проверил. В том предложении, что в анкете действительно фаесте - скорее послелог. Однако, можно перевести стимул еще и так: Харум фæсте аззад йе 'мбæл-тт-æй (Харум позади остаться poss.3sg друг-pl-abl) 'Харум отстал от своих друзей', где модель Nom Abl. Так что вставляй этот предикат с моделью Nom Abl.		
35	Ossetic	66	plough	X (plough) Y	пахать	X (пахать) Y	хуым кæнын	NOM	GEN~NOM	TR	TR									
35	Ossetic	67	smell	X (smell) like / of Y	пахнуть	X (пахнуть) Y-ом	тӕф кӕнын 	NOM	ABL	Y	NOM_ABL									
35	Ossetic	68	cross	X (cross) Y	пересечь	X (пересекать) Y (улицу) 	ахизын 	NOM	sarty	Y	NOM_sarty									
35	Ossetic	69	sing	X (sing) Y	петь	X (петь) Y	азарын	NOM	GEN~NOM	TR	TR									
35	Ossetic	70	write	X (write) Y	писать	X (писать) Y	ныффыссын	NOM	GEN~NOM	TR	TR									
35	Ossetic	71	drink	X (drink) Y	пить	X (пить) Y	бануазын	NOM	GEN~NOM	TR	TR									
35	Ossetic	72	melt	X (melt) Y	плавить	X (плавить) Y	стайын кæнын	NOM	GEN~NOM	TR	TR							букв. Каузировтаь таять		
35	Ossetic	73	match	X (match) Y	подходить	X (подходить) к Y-у (пояс к платью)	сфидауын	NOM	SUPER	Y	NOM_SUPER							Еще был аллативный вариант с просто глаголом идти, решил взять этот: он первым (из удовлетворяющих условиям вариантов) назван + более специализированное значение.		
35	Ossetic	74	leave	X (leave) Y	покидать	X (покидать) Y(-а)	ныууадзын	NOM	GEN~NOM	TR	TR							Еще есть идти из		
35	Ossetic	75	cover	X (cover) Y	покрывать	X (покрывать) Y	æмбæрзын	NOM	GEN~NOM	TR	TR									
35	Ossetic	76	remember	X (remember) Y	помнить	X (помнить) Y-а	хъуыды кæнын	NOM	GEN~NOM	TR	TR							Взял этот вариант как первый, но еще DAT_NOM йæ зæрдæйыл лæууын (кому на сердце стоит). Тот вариант, который мы берем - это нормальный сложный глагол, а не фразеология.		
