language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
51	Yakut	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	ыалдь-	POSS	NOM	X	POSS_NOM							Та же лексема, что 2		
51	Yakut	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	ыалдь-	NOM	INS	Y	NOM_INS							Та же лексема, что 1		
51	Yakut	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	куттан-	NOM	ABL	Y	NOM_ABL									
51	Yakut	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	бырах-	NOM	ACC	TR	TR									
51	Yakut	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	тиий-	DAT	NOM	X	DAT_NOM							Это тот же глагол, что в 21 (и в 56 он с отрицанием)		
51	Yakut	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	майгынны-	NOM	DAT	Y	NOM_DAT									
51	Yakut	7	believe	X (believe) Y	верить	X (верить)Y-у	итэҕэй-	NOM	DAT	Y	NOM_DAT							То же, что 114		
51	Yakut	8	take	X (take) Y	взять	X (брать) Y(-а)	ыл-	NOM	ACC	TR	TR									
51	Yakut	9	see	X (see) Y	видеть	X (видеть) Y(-а)	көр-	NOM	ACC	TR	TR									
51	Yakut	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	дьай-	NOM	DAT	Y	NOM_DAT									
51	Yakut	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	көр-сү-	NOM	ACC	TR	TR							RECP		
51	Yakut	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	киир-	NOM	DAT	Y	NOM_DAT									
51	Yakut	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	кыай-	NOM	ACC	TR	TR									
51	Yakut	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	таҕыс	NOM	ABL	Y	NOM_ABL									
51	Yakut	15	drive	X (drive) Y	гнать	X (гнать) Y-а	үүр-	NOM	ACC	TR	TR									
51	Yakut	16	bend	X (bend) Y	гнуть	X (гнуть) Y	токуру-	NOM	ACC	TR	TR									
51	Yakut	17	tell	X (tell) Y	говорить	X (говорить) Y-у	эп-	NOM	DAT	Y	NOM_DAT									
51	Yakut	18	hold	X (hold)Y	держать	X (держать) Y(-а)	тут-	NOM	ACC	TR	TR							CV		
51	Yakut	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	сит-	NOM	ACC	TR	TR									
51	Yakut	20	milk	X (milk) Y	доить	X (доить) Y-а	ыа-	NOM	ACC	TR	TR									
51	Yakut	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	тиий-	NOM	DAT	Y	NOM_DAT							Это тот же глагол, что в 5 (и в 56 он с отрицанием)		
51	Yakut	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	таарый-	NOM	ACC	TR	TR									
51	Yakut	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	охсу-	NOM	COM	Y	NOM_COM									
51	Yakut	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	доҕордоһо-	NOM	COM	Y	NOM_COM									
51	Yakut	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	толкуй-	NOM	tuhunan	Y	NOM_tuhunan 									
51	Yakut	26	eat	X (eat) Y	есть	X (есть) Y	сиэ-	NOM	ACC	TR	TR							DOM (unmarked)		
51	Yakut	27	fry	X (fry) Y	жарить	X (жарить) Y	ыһаары-лаа-	NOM	ACC	TR	TR							VRBLZ		
51	Yakut	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	кэтэһ-	NOM	ACC	TR	TR									
51	Yakut	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	умну-	NOM	tuhunan	Y	NOM_tuhunan 									
51	Yakut	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	тутулук-таах	NOM	ABL	Y	NOM_ABL							NV (зависимость-ADJ)		
51	Yakut	31	call	X (call) Y	звать	X (звать) Y-а	ыҥыр-	NOM	ACC	TR	TR									
51	Yakut	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	билсис-	NOM	COM	Y	NOM_COM									
51	Yakut	33	know	X (know) Y	знать 	X (знать) Y-а	бил-	NOM	ACC	TR	TR									
51	Yakut	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	ооньоо-	NOM	DAT	Y	NOM_DAT							CV		
51	Yakut	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	куотун-	NOM	ACC	TR	TR									
51	Yakut	36	make	X (make) Y	изготовить	X (изготовить) Y	оҥор	NOM	ACC	TR	TR							DOM (unmarked)		
51	Yakut	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом	күлүү гын-	NOM	ACC	TR	TR							CV (смех.CV делать)		
51	Yakut	38	have	X (have) Y	иметь	X (иметь) Y	0	NOM	ADJ	Y	NOM_ADJ							В качестве альтернативы названа конструкция X-DAT Y.NOM баар		
51	Yakut	39	look_for	X (look for) Y	искать	X (искать) Y(-а)	көрд-	NOM	ACC	TR	TR							DOM (unmarked)		
51	Yakut	40	paint	X (paint) Y	красить	X (красить) Y	кырааскалаа-	NOM	ACC	TR	TR									
51	Yakut	41	bite	X (bite) Y	кусать	X (кусать) Y-а	ытыр-	NOM	ACC	TR	TR									
51	Yakut	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а	*	*	*	*								Только "остался без дома"		
51	Yakut	43	try_to_catch	X (try to catch) Y	ловить	X (ловить) Y(-а)	тут-а сат-	*	*	*								Только держать-CV пытается		
