language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
34	Komi_Zyrian	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	висьны	GEN	NOM	X	GENNOM							
34	Komi_Zyrian	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	висьны	NOM	INS	Y	NOMINS							
34	Komi_Zyrian	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	повны	NOM	ELA	Y	NOMELA							
34	Komi_Zyrian	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	шибитны	TR		TR	TR							
34	Komi_Zyrian	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	тырмыны	DAT	NOM	X	DATNOM							
34	Komi_Zyrian	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	ветлыны	NOM	вылоILL	Y	NOMvyloILL							
34	Komi_Zyrian	7	believe	X (believe) Y	верить	X (верить)Y-у	эскыны	NOM	DAT	Y	NOMDAT							
34	Komi_Zyrian	8	take	X (take) Y	взять	X (брать) Y(-а)	босьтны	TR		TR	TR							
34	Komi_Zyrian	9	see	X (see) Y	видеть	X (видеть) Y(-а)	аддзыны	TR		TR	TR							
34	Komi_Zyrian	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	тöдчыны	NOM	вылоILL	Y	NOMvyloILL							
34	Komi_Zyrian	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	паныдасьны	NOM	COM	Y	NOMCOM							
34	Komi_Zyrian	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	пырны	NOM	ILL	Y	NOMILL							
34	Komi_Zyrian	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	вермыны	TR		TR	TR							
34	Komi_Zyrian	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	петны	NOM	ELA	Y	NOMELA							
34	Komi_Zyrian	15	drive	X (drive) Y	гнать	X (гнать) Y-а	вöтлыны	TR		TR	TR							
34	Komi_Zyrian	16	bend	X (bend) Y	гнуть	X (гнуть) Y	кусыньтны	TR		TR	TR							
34	Komi_Zyrian	17	tell	X (tell) Y	говорить	X (говорить) Y-у	шуны	NOM	DAT	Y	NOMDAT							
34	Komi_Zyrian	18	hold	X (hold)Y	держать	X (держать) Y(-а)	кутны 	TR		TR	TR	Совпало с 43						
34	Komi_Zyrian	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	суöдны	TR		TR	TR							
34	Komi_Zyrian	20	milk	X (milk) Y	доить	X (доить) Y-а	лысьтыны	TR		TR	TR							
34	Komi_Zyrian	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	воöдчыны	NOM	TERM	Y	NOMTERM							
34	Komi_Zyrian	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	инмöдчыны	NOM	ILL	Y	NOMILL							
34	Komi_Zyrian	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	тышкасьны	NOM	COM	Y	NOMCOM							
34	Komi_Zyrian	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	ёртасьны	NOM	COM	Y	NOMCOM							
34	Komi_Zyrian	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	мöвпавны 	NOM	йылысьELA	Y	NOMjylysELA							
34	Komi_Zyrian	26	eat	X (eat) Y	есть	X (есть) Y	сёйны	TR		TR	TR							
34	Komi_Zyrian	27	fry	X (fry) Y	жарить	X (жарить) Y	жаритны	TR		TR	TR							
34	Komi_Zyrian	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	виччысьны	TR		TR	TR							
34	Komi_Zyrian	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	вынöдны	NOM	йылысьELA	Y	NOMjylysELA							
34	Komi_Zyrian	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	*	*	 			"Фактически есть только ""на памяти отражается возраст"""						
34	Komi_Zyrian	31	call	X (call) Y	звать	X (звать) Y-а	корны 	TR		TR	TR							
34	Komi_Zyrian	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	тöдмасьны	NOM	COM	Y	NOMCOM							
34	Komi_Zyrian	33	know	X (know) Y	знать 	X (знать) Y-а	тöдны 	TR		TR	TR							
34	Komi_Zyrian	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	ворсны 	NOM	вылынINE	Y	NOMvylynINE							
34	Komi_Zyrian	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	пышйыны	NOM	ELA	Y	NOMELA							
34	Komi_Zyrian	36	make	X (make) Y	изготовить	X (изготовить) Y	вöчны	TR		TR	TR							
34	Komi_Zyrian	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом	тешитчыны	NOM	вылынINE	Y	NOMvylynINE							
34	Komi_Zyrian	38	have	X (have) Y	иметь	X (иметь) Y	вöвны	GEN	NOM	X	GENNOM	"Буквально ""быть"", порядок слов ""кого-то что-то есть"""						
34	Komi_Zyrian	39	look_for	X (look for) Y	искать	X (искать) Y(-а)	корсьны	TR		TR	TR							
34	Komi_Zyrian	40	paint	X (paint) Y	красить	X (красить) Y	краситны	TR		TR	TR							
34	Komi_Zyrian	41	bite	X (bite) Y	кусать	X (кусать) Y-а	курччыны	TR		TR	TR							
34	Komi_Zyrian	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а	кольны	NOM	ABE	Y	NOMABE	"Буквально ""остаться"""						
34	Komi_Zyrian	43	try_to_catch	X (try to catch) Y	ловить	X (ловить) Y(-а)	кутны	*				"Совпало с держать ""18"", не беру"						
34	Komi_Zyrian	44	break	X (break) Y	ломать	X (ломать) Y	чегны 	TR		TR	TR							
