language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
64	Icelandic	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	illt	DAT	iDAT	XY	DAT_iDAT							"Actual form = íDAT. NV (ADJ). Это второй вариант, который был предложен наряду с композитом (букв. ""быть с головоболью""), который я не могу засчитать."
64	Icelandic	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	er	NOM	medACC	Y	NOM_medACC							"Actual form = meðACC. Букв. ""быть"""
64	Icelandic	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	hræddur 	NOM	vidACC	Y	NOM_vidACC							Actual form = viðACC. NV (ADJ)
64	Icelandic	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	kastaði 	NOM	DAT	Y	NOM_DAT							Actual form = DAT. 
64	Icelandic	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	á nóg 	*	*	*								"Только ""имеет [достаточно денег]"", где деньги вложены в ИГ"
64	Icelandic	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	líkist	NOM	DAT	Y	NOM_DAT							Actual form = DAT. Есть еще альтернатива (er líkur), это неглагольный предикат (тоже NOM_DAT)
64	Icelandic	7	believe	X (believe) Y	верить	X (верить)Y-у	trúir 	NOM	DAT	Y	NOM_DAT							Actual form = DAT. 
64	Icelandic	8	take	X (take) Y	взять	X (брать) Y(-а)	tók 	NOM	ACC	TR	TR							0
64	Icelandic	9	see	X (see) Y	видеть	X (видеть) Y(-а)	sér 	NOM	ACC	TR	TR							0
64	Icelandic	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	hefur áhrif	NOM	aACC	Y	NOM_aACC							"Actual form = áACC. CV. Это букв. ""иметь влияние на…""; не совсем понятно, как устроена структура составляющих"
64	Icelandic	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	rakst 	NOM	aACC	Y	NOM_aACC							"Actual form = áACC. Это буквально ""бежать"""
64	Icelandic	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	kom inn	NOM	iACC	Y	NOM_iACC							Actual form = íACC. Phrasal verb
64	Icelandic	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	vann 	NOM	ACC	TR	TR							0
64	Icelandic	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	fór út	NOM	urDAT	Y	NOM_urDAT							"Actual form = úrDAT. Букв. ""went out"""
64	Icelandic	15	drive	X (drive) Y	гнать	X (гнать) Y-а	reka	NOM	ACC	TR	TR							Это инфинитив, т.к. тут аналитическая конструкция
64	Icelandic	16	bend	X (bend) Y	гнуть	X (гнуть) Y	beygði	NOM	ACC	TR	TR							0
64	Icelandic	17	tell	X (tell) Y	говорить	X (говорить) Y-у	sagði	NOM	vidACC	Y	NOM_vidACC							Actual form = viðACC. 
64	Icelandic	18	hold	X (hold)Y	держать	X (держать) Y(-а)	heldur	NOM	aACC	Y	NOM_aACC							Actual form = áACC. 
64	Icelandic	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	náði	NOM	DAT	Y	NOM_DAT							Actual form = DAT. То же, что 21
64	Icelandic	20	milk	X (milk) Y	доить	X (доить) Y-а	mjólkaði	NOM	ACC	TR	TR							0
64	Icelandic	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	náði	NOM	DAT	Y	NOM_DAT							Actual form = DAT. То же, что 19
