language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
7	Finnish_Ingrian	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y		AD	PART	XY	ADPART							
7	Finnish_Ingrian	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом		NOM	AD	Y	AD							
7	Finnish_Ingrian	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а		NOM	PART	Y	PART							
7	Finnish_Ingrian	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)		TR		TR	TR							
7	Finnish_Ingrian	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а		ALL	PART	XY	ALLPART							
7	Finnish_Ingrian	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)		*				ADJ, вроде бы Y зависимое именной части сказуемого (GEN)? Лучше не считать						
7	Finnish_Ingrian	7	believe	X (believe) Y	верить	X (верить)Y-у		NOM	ALL+	Y	ALL	а также переходная модель						
7	Finnish_Ingrian	8	take	X (take) Y	взять	X (брать) Y(-а)		TR		TR	TR							
7	Finnish_Ingrian	9	see	X (see) Y	видеть	X (видеть) Y(-а)		TR		TR	TR							
7	Finnish_Ingrian	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)		*										
7	Finnish_Ingrian	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом		NOM	kans	Y	KANS							
7	Finnish_Ingrian	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)		*				Перевод получен (= приходить), но в статье Д. его не учитывала, считая, что это неточный эквивалент 						
7	Finnish_Ingrian	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а		NOM	ABL+	Y	ABL	а также переходная модель						
7	Finnish_Ingrian	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а		*				Перевод получен (= уходить), но в статье Д. его не учитывала, считая, что это неточный эквивалент 						
7	Finnish_Ingrian	15	drive	X (drive) Y	гнать	X (гнать) Y-а		TR		TR	TR							
7	Finnish_Ingrian	16	bend	X (bend) Y	гнуть	X (гнуть) Y		TR		TR	TR							
7	Finnish_Ingrian	17	tell	X (tell) Y	говорить	X (говорить) Y-у		NOM	ALL	Y	ALL							
7	Finnish_Ingrian	18	hold	X (hold)Y	держать	X (держать) Y(-а)		TR		TR	TR							
7	Finnish_Ingrian	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)		TR		TR	TR							
7	Finnish_Ingrian	20	milk	X (milk) Y	доить	X (доить) Y-а		TR		TR	TR							
7	Finnish_Ingrian	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 		NOM	ILL	Y	ILL	"Это буквально ""попасть"". Впрочем, в статье Д. его не учитывала, считая глагол ""попасть"" неточным эквивалентом"						
7	Finnish_Ingrian	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а		NOM	PART	Y	PART							
7	Finnish_Ingrian	23	fight	X (fight) with Y	драться	X (драться) с Y-ом		NOM	kans	Y	KANS							
7	Finnish_Ingrian	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом		NOM	kans	Y	KANS	дружить' = 'быть другом'. Сложная проблема, то ли часть ИГ, то ли зависимое уровня клаузы. Условно учитываем, ориентируясь на то, что используется комитативное средство. 						
7	Finnish_Ingrian	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)		NOM	EL+	Y	EL	элатив у всех синонимов, у tuumata также PART						
7	Finnish_Ingrian	26	eat	X (eat) Y	есть	X (есть) Y		TR		TR	TR							
7	Finnish_Ingrian	27	fry	X (fry) Y	жарить	X (жарить) Y		TR		TR	TR							
7	Finnish_Ingrian	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)		NOM	PART	Y	PART							
7	Finnish_Ingrian	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е		TR		TR	TR							
7	Finnish_Ingrian	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а		NOM	EL	Y	EL							
7	Finnish_Ingrian	31	call	X (call) Y	звать	X (звать) Y-а		TR		TR	TR							
7	Finnish_Ingrian	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом		NOM	kans	Y	KANS							
7	Finnish_Ingrian	33	know	X (know) Y	знать 	X (знать) Y-а		TR		TR	TR							
7	Finnish_Ingrian	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е		NOM	AD	Y	AD							
7	Finnish_Ingrian	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а		NOM	EL	Y	EL							
7	Finnish_Ingrian	36	make	X (make) Y	изготовить	X (изготовить) Y		TR		TR	TR							
7	Finnish_Ingrian	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом		TR		TR	TR							
7	Finnish_Ingrian	38	have	X (have) Y	иметь	X (иметь) Y		AD	NOM	X	ADNOM							
7	Finnish_Ingrian	39	look_for	X (look for) Y	искать	X (искать) Y(-а)		NOM	PART	Y	PART							
7	Finnish_Ingrian	40	paint	X (paint) Y	красить	X (красить) Y		TR		TR	TR							
7	Finnish_Ingrian	41	bite	X (bite) Y	кусать	X (кусать) Y-а		NOM	PART	Y	PART							
7	Finnish_Ingrian	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а		TR		TR	TR	"Это букв. ""терять"". В статье не учитывался, т.к. на уровне глагола это плохой эквивалент. На уровне клаузы ок."						
7	Finnish_Ingrian	43	try_to_catch	X (try to catch) Y	ловить	X (ловить) Y(-а)		TR		TR	TR							
7	Finnish_Ingrian	44	break	X (break) Y	ломать	X (ломать) Y		TR		TR	TR							
7	Finnish_Ingrian	45	flatter	X (flatter) Y	льстить	X (льстить) Y-у		*										
7	Finnish_Ingrian	46	love1	X (love) Y	любить-1	X (любить) Y-а (сына)		NOM	PART	Y	PART							
7	Finnish_Ingrian	47	wave	X (wave) Y	махать	X (махать) Y-ом		NOM	AD	Y	AD							
7	Finnish_Ingrian	48	dream	X (dream) of Y	мечтать	X (мечтать) об Y-е		NOM	EL+	Y	EL	элатив у глагола meinata 'думать, намереваться'; у haaveilla 'мечтать' партитив 						
7	Finnish_Ingrian	49	wash	X (wash) Y	мыть	X (мыть) Y		TR		TR	TR							
7	Finnish_Ingrian	50	put_on	X (put_on) Y	надевать	X (надевать) Y		TR		TR	TR	Там вообще-то есть слово pialle, но Д. считает, что это переходная конструкция, а pialle - часть лекискализованного сочетания с глаголом						
7	Finnish_Ingrian	51	be_called	X (be_called) Y	называться	X (называться) Y		NOM	NOM/TRL	Y	TRL							
