language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
55	Evenki	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	энӯ-	POSS	NOM	X	POSS_NOM							"Обычная посессивная конструкция. АМП считает, что разорвать ИГ (посессора и посессум) невозможно. Вообще-то в эвенкийском есть еще и ""третий изафет"", но условия его появления АМП точно очертить не может (с личными местоимениями?)"		
55	Evenki	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	бумӯ-	NOM	INSTR	Y	NOM_INSTR							Исторически мӯ- показатель желательности		
55	Evenki	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	ӈэ̄лэ-	NOM	ABL	Y	NOM_ABL									
55	Evenki	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	гарада̄-	NOM	ACC	TR	TR									
55	Evenki	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	элэкин	POSS	NOM	X	POSS_NOM							NV. В других временах была бы связка. Обычная посессивная конструкция (см. 1)		
55	Evenki	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	урэ-	NOM	ACC	TR	TR									
55	Evenki	7	believe	X (believe) Y	верить	X (верить)Y-у	тэде̄-	NOM	ACC	TR	TR							В таблице вписан еще и NOM_DAT, но А.М.П. считает, что из двух вариантов аккузатив более естественный, и я выбираю его (к тому же не совпадает с русским). похоже на 114 (там IMP)		
55	Evenki	8	take	X (take) Y	взять	X (брать) Y(-а)	гада-	NOM	ACC	TR	TR									
55	Evenki	9	see	X (see) Y	видеть	X (видеть) Y(-а)	ичэ-	NOM	ACC	TR	TR									
55	Evenki	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	*	*	*	*								Не удалось получить перевод (можно 'старея, становшься забывчивым')		
55	Evenki	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	бака-лды-	NOM	COM	Y	NOM_COM							"RECP от ""находить"""		
55	Evenki	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	ӣ-	NOM	LOC	Y	NOM_LOC									
