language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
28	Romani_Kalderash	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	дукхал	ACC	NOM	X	ACCNOM							!смена ролей		
28	Romani_Kalderash	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	сы	LOC	NOM	X	LOCNOM							посессивная конструкция		
28	Romani_Kalderash	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	дарал	NOM	ABL	Y	NOMABL									
28	Romani_Kalderash	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	шюдел	TR		TR	TR									
28	Romani_Kalderash	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	арэсэл	LOC	NOM	X	LOCNOM							совпадает с достичь, но в любом случае, похоже, другая модель		
28	Romani_Kalderash	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	мя(зо)л  	NOM	пе	Y	NOM_PE							Был еще вариант с биноминативной конструкцией		
28	Romani_Kalderash	7	believe	X (believe) Y	верить	X (верить)Y-у	патял	NOM	DAT	Y	NOMDAT							То же, что доверять		
28	Romani_Kalderash	8	take	X (take) Y	взять	X (брать) Y(-а)	лел	TR		TR	TR									
28	Romani_Kalderash	9	see	X (see) Y	видеть	X (видеть) Y(-а)	дикхэл	TR		TR	TR									
28	Romani_Kalderash	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	влиил	NOM	пе	Y	NOM_PE							заимствование из русского		
28	Romani_Kalderash	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	дикхэлпе	NOM	INSTR	Y	NOMINS									
28	Romani_Kalderash	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	шёлпе	NOM	андо	Y	NOM_ANDO									
28	Romani_Kalderash	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	лел	NOM	ABL	Y	NOMABL							Глагол значит брать, но другая модель. Было еще заимствование из русского		
28	Romani_Kalderash	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	анклел	NOM	анда	Y	NOM_ANDA									
28	Romani_Kalderash	15	drive	X (drive) Y	гнать	X (гнать) Y-а	нашавел	TR		TR	TR							CAUS		
28	Romani_Kalderash	16	bend	X (bend) Y	гнуть	X (гнуть) Y	бандярэл	TR		TR	TR							CAUS		
