language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
29	English	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y		*		*		Инкорпорация (have Yache)	P. has a headache.					
29	English	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	have	TR		TR	TR	то же, что иметь	P. has the flu.					
29	English	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	be_afraid	SUBJ	of	Y	SUBJof		(P. has to go out of the house, but there is a dog barking in the yard).  P. is afraid of the dog.					
29	English	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	throw	TR		TR	TR		(Two boys are competing to see who can throw a stone the farthest.) P. threw a stone (first).					
29	English	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а		*		*		наречие	(P. has found a new job.) Now P. has enough money.					
29	English	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	resemble	TR		TR	TR		(M. is P.'s grandfather) P. resembles M.					
29	English	7	believe	X (believe) Y	верить	X (верить)Y-у	believe	TR		TR	TR		P. believes M.					
29	English	8	take	X (take) Y	взять	X (брать) Y(-а)	take	TR		TR	TR		P. took a book (from the shelf).					
29	English	9	see	X (see) Y	видеть	X (видеть) Y(-а)	see	TR		TR	TR		P. sees a house.					
29	English	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	influence	TR		TR	TR		Age influences memory.					
29	English	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	encounter	TR		TR	TR		P. encountered M. (accidentally, on the street).					"or (more frequent, but more colloquial) ""run into""."
29	English	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	enter	TR		TR	TR		P. entered the house.					
29	English	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	beat	TR		TR	TR		(P. and M. played chess.) P. beat M.					
29	English	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	go_out	SUBJ	of	Y	SUBJof	Не уверен, что это правильная трактовка	P. went out of the house.					
29	English	15	drive	X (drive) Y	гнать	X (гнать) Y-а	drive	TR		TR	TR		P. is driving the cow (to the pasture).					
29	English	16	bend	X (bend) Y	гнуть	X (гнуть) Y	bend	TR		TR	TR		P. bent the branch.					
29	English	17	tell	X (tell) Y	говорить	X (говорить) Y-у	tell	TR		TR	TR		P. told M.: (‘Call me this evening.’)					
29	English	18	hold	X (hold)Y	держать	X (держать) Y(-а)	hold	TR		TR	TR		P. is holding a book (in his hands).					
29	English	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	catch_up	SUBJ	with	Y	SUBJwith		(P. had an argument with M., M. went away, P. went after her.) P. caught up with M.					
29	English	20	milk	X (milk) Y	доить	X (доить) Y-а	milk	TR		TR	TR		P. milked the cow.					
29	English	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	reach	TR		TR	TR		(P. was crossing the river in a boat.) P. reached the bank.					
29	English	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	touch	TR		TR	TR		(The wall was covered with fresh paint.) P. touched the wall (and got dirty).					
