language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
14	Kalmyk	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	övd	GEN	NOM	X	GEN_NOM							У Риммы первое: GEN NOM. У Е.М. тоже. Беру. DAT-NOM: Вариант Айсы, OK у Риммы. 
14	Kalmyk	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	šaltəlgəl, gemt	*	*	*								"šaltəlgəl -- вариант из материалов и словаря. gemt -- глагол, который часто используют информанты. Но при этом никак не получается выразить двух участников -- либо не говорят болезнь вообще, либо используются глагол, который значит что-то конкртное, типа ""просутудиться"", либо говорят ""стал с болезнью легких"""
14	Kalmyk	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	ää	NOM	ABL	Y	NOM_ABL							Материалы
14	Kalmyk	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	xaj	NOM	ACC	TR	TR							Материалы
14	Kalmyk	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	kür	DAT	NOM	X	DAT_NOM							Материалы. То же, что 21 (достичь)
14	Kalmyk	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	dura	NOM	ACC	TR	TR							Материалы
14	Kalmyk	7	believe	X (believe) Y	верить	X (верить)Y-у	itkə	NOM	DAT	Y	NOM_DAT							Материалы. Тот же глагол, что доверять, 114
14	Kalmyk	8	take	X (take) Y	взять	X (брать) Y(-а)	av	NOM	ACC	TR	TR							Материалы
14	Kalmyk	9	see	X (see) Y	видеть	X (видеть) Y(-а)	üz	NOM	ACC	TR	TR							Материалы
14	Kalmyk	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	*	*	*	*								В словаре есть глагол ülmäl, но информанты его не использовали, Е.М. его даже не опознала. Другие информанты не смогли помочь, переводили перифрастически
14	Kalmyk	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	xarʁ	NOM	COM	Y	NOM_COM							Материалы
14	Kalmyk	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	or	NOM	DAT	Y	NOM_DAT							Материалы. То же, что 79 (попасть)
14	Kalmyk	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	diil	NOM	ACC	TR	TR							Материалы
14	Kalmyk	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	ʁar	NOM	ABL	Y	NOM_ABL							Материалы
14	Kalmyk	15	drive	X (drive) Y	гнать	X (гнать) Y-а	tuu	NOM	ACC	TR	TR							Материалы
14	Kalmyk	16	bend	X (bend) Y	гнуть	X (гнуть) Y	matilʁ	NOM	ACC	TR	TR							Материалы
14	Kalmyk	17	tell	X (tell) Y	говорить	X (говорить) Y-у	kel	NOM	DAT	Y	NOM_DAT							Материалы
14	Kalmyk	18	hold	X (hold)Y	держать	X (держать) Y(-а)	bär	NOM	ACC	TR	TR							Материалы
14	Kalmyk	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	küc	NOM	ACC	TR	TR							Материалы
14	Kalmyk	20	milk	X (milk) Y	доить	X (доить) Y-а	saa	NOM	ACC	TR	TR							Материалы
14	Kalmyk	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	kür	NOM	DAT	Y	NOM_DAT							Материалы. То же, что 5 (быть достаточно)
14	Kalmyk	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	köndä	NOM	ACC	TR	TR							Материалы
14	Kalmyk	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	noold	*	*	*								В материалах был ассоциатив, он же был подтвержден (ОК) Риммой. Но чем он лучше комитатива, непонятно. В сети нашел 1 пример, там COM. И самое главное: все информанты первым делом называют конструкцию типа A B xojr. При этом Е.М. эксплицитно отвергла и COM, и ASSOC. Не беру, короче говоря.
14	Kalmyk	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	üürl	NOM	COM	Y	NOM_COM							Вариант Е.М. Еще был вариант NV (иньг), для него в материалах был COM, но Римма подтверждает и COM и ASSOC
14	Kalmyk	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	uxal	NOM	GENtuskar	Y	NOM_GENtuskar							Вариант Риммы
14	Kalmyk	26	eat	X (eat) Y	есть	X (есть) Y	id	NOM	ACC	TR	TR							Материалы
14	Kalmyk	27	fry	X (fry) Y	жарить	X (жарить) Y	šar	NOM	ACC	TR	TR							Материалы
14	Kalmyk	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	külä	NOM	ACC	TR	TR							Материалы
14	Kalmyk	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	martə	NOM	GENtuskar	Y	NOM_GENtuskar							Чередуется с TR
14	Kalmyk	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	medə-gdə	NOM	ABL	Y	NOM_ABL							"PASS. Вариант Айсы. Не совсем точный (""знается"", ""узнается""). Е.М. не помогла"
14	Kalmyk	31	call	X (call) Y	звать	X (звать) Y-а	duud	NOM	ACC	TR	TR							Материалы
14	Kalmyk	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	tan'ld	NOM	COM	Y	NOM_COM							RECP. Материалы
14	Kalmyk	33	know	X (know) Y	знать 	X (знать) Y-а	med	NOM	ACC	TR	TR							Материалы. То же, что 78 (понимать)
14	Kalmyk	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	naad	NOM	ACC	TR	TR							Есть еще вариант cok (бить). Материалы
14	Kalmyk	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	zul	NOM	ABL	Y	NOM_ABL							Это вариант Риммы. В словаре тоже есть. Но в материалах был еще TR
14	Kalmyk	36	make	X (make) Y	изготовить	X (изготовить) Y	ke	NOM	ACC	TR	TR							Материалы. Это то же,  что 102 (сыпать)
